"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
7.59610331343842e-83	0.249053787332288	0.3	0.228	1.3493717925992e-78	"CC10"	"FNIP1"
7.96676183388405e-83	0.495497319337175	0.333	0.259	1.41521557217116e-78	"CC10"	"ZNF131"
9.41200572313692e-83	0.331411960713344	0.312	0.239	1.67194869665804e-78	"CC10"	"TOR1AIP1"
9.5929874695136e-83	0.218166572030834	0.193	0.131	1.7040982940844e-78	"CC10"	"CTPS2"
1.06057433160315e-82	0.487443278804309	0.295	0.224	1.88400424265983e-78	"CC10"	"USE1"
1.23677380813473e-82	0.402173296451328	0.306	0.233	2.19700499277054e-78	"CC10"	"ANKRD28"
1.5402355928107e-82	0.618670149139616	0.392	0.315	2.73607450706892e-78	"CC10"	"MTMR2"
1.56375707531186e-82	0.880505012722168	0.511	0.431	2.77785806858399e-78	"CC10"	"IP6K2"
1.71456383487472e-82	0.304182278567827	0.303	0.23	3.04575119627146e-78	"CC10"	"CERS5"
1.73888777210707e-82	0.241862018439503	0.18	0.121	3.088960238371e-78	"CC10"	"NGRN"
1.77535831623397e-82	0.286648334407447	0.185	0.125	3.15374651295803e-78	"CC10"	"LMBRD2"
1.77793901722738e-82	0.224794780850641	0.169	0.11	3.15833087020272e-78	"CC10"	"NFE2L3"
1.79445856233956e-82	0.21715472649063	0.192	0.131	3.18767619014e-78	"CC10"	"RP9"
1.85024127322503e-82	14.5442151468152	0.583	0.511	3.28676859775694e-78	"CC10"	"PDGFA"
1.85209680351586e-82	0.381386560085664	0.385	0.307	3.29006476176557e-78	"CC10"	"MAN1B1"
2.37620981028478e-82	0.291370173154413	0.22	0.155	4.22109910698989e-78	"CC10"	"UMAD1"
2.42153135006796e-82	0.325615502744523	0.271	0.202	4.30160829026072e-78	"CC10"	"JMJD7"
2.51922343391477e-82	2.34638855074243	0.454	0.376	4.47514850800619e-78	"CC10"	"ATP6V0A1"
2.67872084632935e-82	0.229496121370715	0.186	0.126	4.75847971141945e-78	"CC10"	"DDX59"
2.72646957901725e-82	0.290270873147918	0.25	0.182	4.84330056016625e-78	"CC10"	"CWC22"
2.99127809025818e-82	0.213313203427454	0.204	0.141	5.31370639953463e-78	"CC10"	"ALG10B"
3.09637876576543e-82	4.91702410391239	0.307	0.237	5.50040723950572e-78	"CC10"	"MSTO1"
3.16740587788433e-82	5.55600425101169	0.608	0.531	5.62657980147373e-78	"CC10"	"HEXB"
3.19402177108804e-82	0.351950275202481	0.27	0.201	5.67386027416079e-78	"CC10"	"RGP1"
4.3459974265291e-82	3.29883853960542	0.513	0.439	7.7202298284863e-78	"CC10"	"EBPL"
4.46563861629908e-82	0.225518717376952	0.216	0.151	7.93276043799368e-78	"CC10"	"GABPB1"
4.560434594484e-82	0.349123102862627	0.139	0.087	8.10115601364138e-78	"CC10"	"ZNF283"
4.66173733498185e-82	0.293678062484198	0.227	0.162	8.28111020186176e-78	"CC10"	"TMEM216"
4.77574968846001e-82	0.716684100953585	0.249	0.181	8.48364174658036e-78	"CC10"	"EZH2"
5.04179154531369e-82	0.535869488683887	0.336	0.263	8.95623850109524e-78	"CC10"	"TNPO2"
5.45096914244872e-82	1.58317855653804	0.225	0.16	9.6831015846459e-78	"CC10"	"IMPACT"
6.14442675438643e-82	0.402217599684588	0.364	0.29	1.09149596864921e-77	"CC10"	"FIP1L1"
6.27194479252079e-82	0.209553223013894	0.292	0.22	1.11414827294339e-77	"CC10"	"VTI1B"
6.60197557904365e-82	0.220310326873322	0.194	0.133	1.17277494186131e-77	"CC10"	"MIEF2"
6.88121300085989e-82	0.463692359965832	0.255	0.187	1.22237867747275e-77	"CC10"	"EEF1AKNMT"
7.31904420258874e-82	0.291891648639108	0.197	0.135	1.30015501214786e-77	"CC10"	"DBP"
7.45257821705271e-82	0.310947016672256	0.296	0.224	1.32387599447724e-77	"CC10"	"HIPK1"
7.46101690207111e-82	0.280965522039184	0.175	0.117	1.32537504248391e-77	"CC10"	"ATAD2"
7.54588543258513e-82	0.345872512179066	0.263	0.194	1.34045108824442e-77	"CC10"	"FAM110A"
8.71178430202284e-82	0.432351216327007	0.286	0.215	1.54756136341134e-77	"CC10"	"NUP153"
8.76877669082348e-82	0.594629763046123	0.278	0.208	1.55768549135788e-77	"CC10"	"NXT1"
9.00258181235408e-82	0.37065997027217	0.316	0.243	1.59921863314658e-77	"CC10"	"IDH3A"
9.23098939444896e-82	17.0048262404785	0.401	0.325	1.63979295602991e-77	"CC10"	"JAG1"
9.23260403134816e-82	2.4852006105873	0.571	0.502	1.64007978012869e-77	"CC10"	"KLHL5"
9.44463354676483e-82	3.76212554858835	0.188	0.128	1.6777447032473e-77	"CC10"	"SLC28A3"
1.02550826590243e-81	1.22637661051047	0.571	0.495	1.82171288354907e-77	"CC10"	"PPP1R12C"
1.09020007751148e-81	0.238872935043507	0.287	0.216	1.93663141769138e-77	"CC10"	"THNSL2"
1.14480543934975e-81	0.282329894233177	0.248	0.181	2.0336323824609e-77	"CC10"	"PEX1"
1.15093836423205e-81	0.250662739180423	0.169	0.111	2.04452691022182e-77	"CC10"	"GPATCH1"
1.16807254955966e-81	8.86290059664618	0.453	0.377	2.07496407703778e-77	"CC10"	"TOR3A"
1.24260031147466e-81	0.267248020710102	0.141	0.088	2.20735519330358e-77	"CC10"	"PRR15"
1.24631295066207e-81	0.930440470958724	0.306	0.233	2.2139503255561e-77	"CC10"	"NSUN4"
1.56423288265282e-81	0.268056760157555	0.241	0.175	2.77870329274446e-77	"CC10"	"HINT2"
1.92116467781269e-81	8.13903343261379	0.506	0.431	3.41275693366646e-77	"CC10"	"THRA"
1.99483774324042e-81	0.606846247206999	0.276	0.208	3.54362976709229e-77	"CC10"	"TRAPPC2"
2.05695779885219e-81	0.688585784280417	0.374	0.301	3.65397983388103e-77	"CC10"	"MAP3K6"
2.06650340939886e-81	29.1114270506059	0.866	0.832	3.67093665645614e-77	"CC10"	"IFI6"
2.10791590398941e-81	0.357254957348945	0.224	0.16	3.7445018118468e-77	"CC10"	"MED14"
2.53013192448489e-81	0.298297927981608	0.14	0.088	4.49452635065496e-77	"CC10"	"PRDM8"
2.57634595657565e-81	2.62166996803555	0.756	0.684	4.57662095726098e-77	"CC10"	"VAT1"
2.86976409673815e-81	0.26457491102108	0.2	0.139	5.09784894144564e-77	"CC10"	"RMND5B"
3.28624758317417e-81	1.99769434481647	0.513	0.43	5.8376902067506e-77	"CC10"	"POLR2A"
3.40309357560819e-81	0.234001188723164	0.279	0.209	6.04525542771039e-77	"CC10"	"EP400"
3.48239999601103e-81	0.276311509048824	0.336	0.26	6.18613535291399e-77	"CC10"	"SACM1L"
3.54418643572039e-81	0.446492472186103	0.174	0.116	6.2958927844137e-77	"CC10"	"FANCG"
3.57358574780549e-81	0.277132401899087	0.251	0.184	6.34811772240167e-77	"CC10"	"TRAPPC13"
3.63203424529012e-81	3.04686200483803	0.402	0.326	6.45194563333337e-77	"CC10"	"ERVK3-1"
3.73679605713921e-81	0.44384334273926	0.315	0.243	6.6380445159021e-77	"CC10"	"EMC1"
3.88324597225054e-81	0.398111423370839	0.28	0.211	6.89819814510585e-77	"CC10"	"POLR3C"
4.250371942138e-81	0.376910555381532	0.272	0.203	7.55036071801393e-77	"CC10"	"DDI2"
4.86051715578657e-81	0.395678026042225	0.261	0.194	8.63422267553927e-77	"CC10"	"EID2"
4.86096181056302e-81	25.6320565628867	0.563	0.489	8.63501256028415e-77	"CC10"	"MDM2"
4.99217606926312e-81	0.430445016039579	0.16	0.104	8.868101569439e-77	"CC10"	"RAD51AP1"
5.28649038257703e-81	0.262446948636199	0.194	0.133	9.39092151560983e-77	"CC10"	"C15orf39"
5.29051671784393e-81	0.217226344699506	0.191	0.13	9.39807389757796e-77	"CC10"	"FBXL2"
5.56128811358782e-81	0.213002503731018	0.274	0.204	9.8790722049774e-77	"CC10"	"THBS3"
5.63589740727912e-81	23.3064773324963	0.63	0.55	1.00116081542906e-76	"CC10"	"HIST1H2BN"
6.05148031914043e-81	0.333962750512834	0.255	0.187	1.07498496389211e-76	"CC10"	"FAM210A"
6.25843205643302e-81	0.717540067152066	0.43	0.352	1.11174787050476e-76	"CC10"	"CCSER2"
8.12102063548452e-81	33.4347752221514	0.65	0.594	1.44261810568747e-76	"CC10"	"CMTM3"
8.23935934099607e-81	0.74692016640141	0.347	0.274	1.46363979333454e-76	"CC10"	"FAM193A"
8.98987976411587e-81	96.3651366956068	0.174	0.12	1.59696224129754e-76	"CC10"	"HMGCS2"
9.15979021625011e-81	1.51939986780062	0.466	0.387	1.62714513401467e-76	"CC10"	"TNFRSF14"
9.39263604436872e-81	1.13882483611927	0.335	0.262	1.66850786692166e-76	"CC10"	"GNPDA1"
9.80902449616055e-81	0.647755766401771	0.544	0.462	1.74247511149796e-76	"CC10"	"PARVA"
1.00475956423175e-80	0.506834143263407	0.44	0.362	1.78485488990128e-76	"CC10"	"OTUD5"
1.02084392956507e-80	0.442915738736192	0.28	0.21	1.81342715647939e-76	"CC10"	"POLR1A"
1.02445782482558e-80	0.384101824584817	0.296	0.226	1.81984688002015e-76	"CC10"	"DOCK6"
1.06705241088849e-80	0.599368064313627	0.298	0.228	1.89551190270232e-76	"CC10"	"PDCD11"
1.14669622412995e-80	0.370502889617695	0.326	0.253	2.03699117254445e-76	"CC10"	"EIF1AD"
1.17966822894265e-80	6.14517058945643	0.251	0.185	2.09556264189372e-76	"CC10"	"TYMS"
1.40299689441011e-80	0.309133748698508	0.199	0.137	2.49228368323011e-76	"CC10"	"ZNF608"
1.54736206380768e-80	6.04900854575499	0.351	0.279	2.74873397014797e-76	"CC10"	"TADA2B"
1.63500914436966e-80	0.356927894685826	0.164	0.108	2.90443024405827e-76	"CC10"	"KIF20B"
1.73102190042519e-80	0.501268211064222	0.254	0.188	3.0749873039153e-76	"CC10"	"THOP1"
1.85898763016626e-80	0.384848371807744	0.151	0.098	3.30230562622734e-76	"CC10"	"PBK"
1.86103011321454e-80	2.44318233744523	0.304	0.235	3.30593389311431e-76	"CC10"	"ZNF544"
1.93108561827805e-80	0.36551220361799	0.319	0.246	3.43038049230913e-76	"CC10"	"ZNF622"
2.01080656737181e-80	0.24394723758904	0.241	0.175	3.57199678627929e-76	"CC10"	"TARBP2"
2.05658368416646e-80	0.946141372479482	0.249	0.184	3.6533152565533e-76	"CC10"	"ZNF552"
2.19406574292443e-80	0.310551238727617	0.23	0.166	3.89753838573096e-76	"CC10"	"NFATC2IP"
2.24378307944108e-80	0.604331681624265	0.311	0.24	3.98585626231913e-76	"CC10"	"CEP192"
2.73326269442397e-80	0.538814650224436	0.308	0.237	4.85536785037474e-76	"CC10"	"LIG3"
2.8601281248004e-80	0.315469481554077	0.186	0.127	5.08073160089542e-76	"CC10"	"RIDA"
2.95067393267938e-80	0.217253959965848	0.136	0.085	5.24157717401166e-76	"CC10"	"PPARA"
2.95461949237822e-80	0.307585057189813	0.157	0.102	5.24858606626068e-76	"CC10"	"SLC4A11"
2.97041816342161e-80	0.547262561176721	0.314	0.244	5.27665082550214e-76	"CC10"	"CDC26"
3.00190657772115e-80	2.41621631896401	0.3	0.231	5.33258684466385e-76	"CC10"	"HIRA"
3.25924039593516e-80	0.691948079573464	0.26	0.193	5.78971463933922e-76	"CC10"	"WDR3"
3.40834999797341e-80	0.443953411641387	0.169	0.112	6.05459293639997e-76	"CC10"	"TCF19"
3.71067538507311e-80	0.347652868714991	0.266	0.197	6.59164375404387e-76	"CC10"	"CWF19L1"
3.95472923053823e-80	0.249534612301298	0.225	0.161	7.02518100512811e-76	"CC10"	"EXD2"
4.15543123449989e-80	0.651440178404269	0.318	0.248	7.3817080449656e-76	"CC10"	"ENTPD7"
4.50223095336685e-80	0.339640010941715	0.248	0.181	7.99776306556087e-76	"CC10"	"SLC25A26"
4.80615876888601e-80	0.362139462339	0.27	0.202	8.5376604370491e-76	"CC10"	"DIS3"
4.94734543705514e-80	0.612803027573345	0.335	0.262	8.78846443438476e-76	"CC10"	"NDUFS7"
5.05521182952163e-80	0.306100412292959	0.245	0.178	8.98007829396222e-76	"CC10"	"CCDC174"
5.62690844853209e-80	0.2820876635458	0.244	0.178	9.99564016797241e-76	"CC10"	"KPNA6"
6.00514173866584e-80	0.363958550319063	0.172	0.115	1.0667533784566e-75	"CC10"	"ZNF227"
7.43948280795156e-80	0.631780225626706	0.381	0.304	1.32154972600451e-75	"CC10"	"TESK1"
9.25523824411032e-80	0.850451693617738	0.429	0.356	1.64410052168376e-75	"CC10"	"MEPCE"
9.96847256683913e-80	0.297018277258845	0.309	0.238	1.7707994667733e-75	"CC10"	"KDM4B"
1.02686728521211e-79	0.355528785666105	0.206	0.144	1.82412704545079e-75	"CC10"	"CHEK1"
1.08873606721922e-79	24.3387053954821	0.573	0.505	1.93403074980821e-75	"CC10"	"AK1"
1.16777242181496e-79	0.451105045806436	0.252	0.186	2.0744309301121e-75	"CC10"	"FBXL15"
1.35439887098598e-79	0.296455826693675	0.221	0.157	2.4059541544195e-75	"CC10"	"RAP1B"
1.61389824562146e-79	5.64955495999318	0.271	0.204	2.86692884352197e-75	"CC10"	"DCPS"
1.66222295859943e-79	0.405245376221219	0.24	0.175	2.95277286365603e-75	"CC10"	"CAPN15"
1.81919427849436e-79	0.35332803742494	0.281	0.212	3.23161671631738e-75	"CC10"	"STRADB"
1.969575364197e-79	0.322281752498812	0.188	0.129	3.49875367695956e-75	"CC10"	"GSTZ1"
2.25523271086455e-79	0.443262974901386	0.312	0.241	4.00619538757978e-75	"CC10"	"PPM1B"
2.46085369158527e-79	0.433076375723132	0.22	0.156	4.37146049773208e-75	"CC10"	"ERI2"
2.55003325598255e-79	6.36064689976451	0.165	0.11	4.5298790759274e-75	"CC10"	"ACSM3"
2.60718573145153e-79	0.248967873265109	0.162	0.106	4.63140473335049e-75	"CC10"	"RCCD1"
2.77791453543307e-79	0.68149881291063	0.289	0.22	4.9346873807433e-75	"CC10"	"TIMM44"
3.03728825224519e-79	1.64977356953207	0.233	0.17	5.39543885128835e-75	"CC10"	"TACC3"
3.33327622007541e-79	0.305616564969912	0.194	0.134	5.92123187734195e-75	"CC10"	"NEIL1"
3.55484399429551e-79	0.43665587550666	0.408	0.329	6.31482487146654e-75	"CC10"	"MAP4K5"
3.56981945439687e-79	0.257039568229635	0.2	0.139	6.3414272787906e-75	"CC10"	"ADCK5"
3.78835455115823e-79	0.234236568200421	0.175	0.117	6.72963302467748e-75	"CC10"	"TYW5"
4.04306156809726e-79	0.373557619022834	0.133	0.083	7.18209456956797e-75	"CC10"	"LYSMD4"
4.3064268686759e-79	0.279679151614711	0.284	0.215	7.64993668951587e-75	"CC10"	"AP5M1"
4.38382684983595e-79	0.359280240591332	0.278	0.21	7.78743001604859e-75	"CC10"	"RCC1L"
4.48936458974924e-79	0.507486478133703	0.242	0.177	7.97490725723055e-75	"CC10"	"ERMP1"
4.89324298944682e-79	2.90972525840666	0.317	0.249	8.69235684645333e-75	"CC10"	"CMPK2"
5.01013555398813e-79	0.202323548062583	0.129	0.079	8.90000479810451e-75	"CC10"	"ADPRHL1"
5.21623746616364e-79	0.20206224658776	0.129	0.079	9.2661242348931e-75	"CC10"	"DDX11"
5.8731293334061e-79	0.47141571871656	0.368	0.294	1.04330269478626e-74	"CC10"	"PISD"
6.14522396871689e-79	0.35997447782244	0.304	0.233	1.09163758580287e-74	"CC10"	"BTF3L4"
6.26715028443836e-79	0.310363296064612	0.231	0.167	1.11329657652763e-74	"CC10"	"ZNF862"
6.41691326660589e-79	0.414036977590014	0.354	0.28	1.13990047267987e-74	"CC10"	"ZCCHC17"
6.73250914815559e-79	4.2852012325711	0.38	0.307	1.19596292507836e-74	"CC10"	"CDK14"
6.95667087666615e-79	0.252790765410255	0.19	0.13	1.23578301453098e-74	"CC10"	"BRF2"
7.25220414030202e-79	0.622104837169347	0.31	0.24	1.28828154348325e-74	"CC10"	"WDR46"
8.68852245139055e-79	0.827378601518721	0.219	0.157	1.54342912826502e-74	"CC10"	"MCM2"
9.1702576406287e-79	0.454592293606548	0.393	0.317	1.62900456728128e-74	"CC10"	"FAM120B"
1.00988961578854e-78	0.641871598649046	0.282	0.214	1.79396791348675e-74	"CC10"	"DDX55"
1.01833805891813e-78	0.2132125503988	0.172	0.115	1.80897572786217e-74	"CC10"	"EPDR1"
1.0551236173395e-78	0.294883809917772	0.25	0.184	1.87432159384189e-74	"CC10"	"PHACTR4"
1.34679687054018e-78	0.610030977958948	0.433	0.359	2.39244996082757e-74	"CC10"	"FRG1"
1.44603841176643e-78	0.325721761540663	0.275	0.207	2.56874263466189e-74	"CC10"	"PPID"
1.45877475654015e-78	0.25141208919735	0.376	0.3	2.59136747751791e-74	"CC10"	"AKIRIN2"
1.48149625590295e-78	0.264258422510647	0.295	0.224	2.631729948986e-74	"CC10"	"TLE3"
1.53380223232164e-78	0.390468920579374	0.315	0.244	2.72464628549616e-74	"CC10"	"RBM28"
1.68060492322196e-78	0.276063339382094	0.215	0.151	2.98542658561149e-74	"CC10"	"METTL23"
1.69522723957934e-78	0.51323183458854	0.387	0.313	3.01140166838873e-74	"CC10"	"PIAS4"
1.71666413788211e-78	1.17143059959213	0.249	0.184	3.04948217453378e-74	"CC10"	"PNPLA4"
1.82412829464587e-78	0.369705692141314	0.25	0.185	3.24038150260893e-74	"CC10"	"DUS3L"
1.8617098890566e-78	0.245287600980949	0.221	0.158	3.30714144692015e-74	"CC10"	"HDAC8"
1.9098728323023e-78	0.720191127489799	0.361	0.287	3.39269809930181e-74	"CC10"	"RABEP2"
1.93007881729944e-78	6.25977349183352	0.56	0.482	3.42859201105073e-74	"CC10"	"ALKBH5"
2.01231781908726e-78	0.309036830361887	0.208	0.147	3.5746813738266e-74	"CC10"	"HDHD5"
2.23401650236371e-78	0.961724845486918	0.521	0.449	3.9685069147989e-74	"CC10"	"TXLNA"
2.29610142586814e-78	0.211379519642465	0.145	0.093	4.07879457291216e-74	"CC10"	"SLC2A10"
2.42567253928435e-78	0.712592370767979	0.182	0.125	4.30896469878473e-74	"CC10"	"PLCB4"
2.50380526625459e-78	0.493883415793776	0.198	0.138	4.44775967497465e-74	"CC10"	"PHLDB3"
2.84026422278522e-78	1.29468751543568	0.571	0.505	5.04544536535567e-74	"CC10"	"RXRA"
2.94554905171896e-78	0.251556601923068	0.211	0.149	5.23247333547355e-74	"CC10"	"KAT6B"
3.63373018467829e-78	0.531907227034804	0.317	0.245	6.45495830006252e-74	"CC10"	"LRCH1"
3.66657450042441e-78	0.480639972359517	0.382	0.306	6.51330294255392e-74	"CC10"	"ANKRD52"
3.97249884299726e-78	0.948088385422553	0.363	0.291	7.05674694470033e-74	"CC10"	"THAP7"
4.24306287102581e-78	1.15428227250627	0.401	0.327	7.53737688409025e-74	"CC10"	"KIFC3"
4.28646735531494e-78	0.499091888419458	0.248	0.182	7.61448060998147e-74	"CC10"	"GABPB2"
4.48768527275518e-78	1.41462844540861	0.323	0.252	7.97192411852231e-74	"CC10"	"ZNF444"
4.52564665013461e-78	5.77782662725343	0.46	0.385	8.03935870929913e-74	"CC10"	"PITPNC1"
4.62710429826333e-78	5.16690808415508	0.466	0.392	8.21958807543498e-74	"CC10"	"AKT1S1"
5.0305859539317e-78	0.271619544598505	0.266	0.198	8.93633288856428e-74	"CC10"	"TP53BP1"
5.80736015604164e-78	0.510109368109701	0.155	0.101	1.03161945811924e-73	"CC10"	"DPP4"
6.02652613188599e-78	0.740579629170466	0.303	0.234	1.07055210206823e-73	"CC10"	"OPN3"
6.21314779300978e-78	0.201163805580649	0.227	0.163	1.10370357395026e-73	"CC10"	"RFXANK"
6.53468514649966e-78	0.447402543677825	0.264	0.197	1.1608214694242e-73	"CC10"	"FAM168B"
7.3008229779937e-78	2.2354090707818	0.396	0.319	1.2969181938108e-73	"CC10"	"NFKBIE"
9.30992842066601e-78	0.249903663954726	0.156	0.102	1.65381568464711e-73	"CC10"	"CACFD1"
9.68503811412793e-78	13.4067288011222	0.167	0.112	1.72045017059369e-73	"CC10"	"IFIT1"
1.05009855357281e-77	0.217497128211894	0.244	0.178	1.86539507056675e-73	"CC10"	"GGCX"
1.06532809739856e-77	0.251501441972361	0.207	0.146	1.8924488322188e-73	"CC10"	"PACRGL"
1.12342531186578e-77	2.72058116918826	0.431	0.355	1.99565272399837e-73	"CC10"	"CYLD"
1.16220926621981e-77	0.583479806706788	0.226	0.163	2.06454854051288e-73	"CC10"	"PHETA1"
1.19107806547346e-77	0.275418500095267	0.195	0.135	2.11583107550706e-73	"CC10"	"ZC2HC1A"
1.22337885757966e-77	0.347795160232796	0.435	0.36	2.1732102026045e-73	"CC10"	"PGM3"
1.28535625093192e-77	0.262993599924941	0.2	0.139	2.28330684415547e-73	"CC10"	"CCNT1"
1.32690379122249e-77	0.272475587228582	0.222	0.159	2.35711189472762e-73	"CC10"	"ADCK2"
1.63394971737522e-77	0.311280336737975	0.186	0.128	2.90254827794533e-73	"CC10"	"DSN1"
1.88339918587835e-77	0.42895064353055	0.219	0.157	3.34567031379431e-73	"CC10"	"FOXO4"
2.19190774997443e-77	1.920561184432	0.52	0.445	3.89370492705458e-73	"CC10"	"CCDC85B"
2.65019227475896e-77	0.262531148549682	0.439	0.362	4.70780155688182e-73	"CC10"	"BLOC1S6"
2.77905150811438e-77	0.261289186181773	0.207	0.145	4.93670709901438e-73	"CC10"	"WASHC2A"
2.87950009298803e-77	0.953759360346268	0.3	0.232	5.11514396518393e-73	"CC10"	"STIM2"
3.03470581623974e-77	0.215191318950462	0.207	0.145	5.39085141196827e-73	"CC10"	"CHCHD6"
3.23980909427021e-77	0.271943752030738	0.223	0.16	5.7551968750616e-73	"CC10"	"CMC2"
3.36111783838232e-77	0.322111857456513	0.325	0.253	5.97068972810236e-73	"CC10"	"C11orf68"
3.60922551912493e-77	0.309062934341835	0.244	0.179	6.41142821217352e-73	"CC10"	"CNST"
4.0098050666758e-77	0.679737291662007	0.322	0.25	7.12301772044289e-73	"CC10"	"GLMP"
4.3673532907714e-77	0.625417622470178	0.327	0.256	7.75816638572631e-73	"CC10"	"RC3H2"
4.74783145193404e-77	0.335045009286928	0.254	0.189	8.43404779121563e-73	"CC10"	"YEATS4"
4.80164793514886e-77	1.58037509056734	0.331	0.261	8.52964739199844e-73	"CC10"	"GMPPB"
5.19424956618012e-77	0.256866606777584	0.236	0.171	9.22706492936236e-73	"CC10"	"PCGF1"
5.71904269917548e-77	6.59333077074012	0.493	0.414	1.01593074508153e-72	"CC10"	"TNFSF13"
6.16533437009429e-77	1.40415032391856	0.306	0.238	1.09520999750355e-72	"CC10"	"WDR90"
7.10833716033292e-77	0.976592236366406	0.708	0.632	1.26272501316154e-72	"CC10"	"PNISR"
7.92945494116945e-77	6.77202509232172	0.465	0.387	1.40858837574934e-72	"CC10"	"ZBTB38"
8.17923277569467e-77	0.354178256488702	0.265	0.198	1.4529589102744e-72	"CC10"	"TSSC4"
8.53548225277466e-77	0.903202521348862	0.391	0.315	1.51624306738289e-72	"CC10"	"SETD7"
8.86795734255484e-77	1.74196875170301	0.332	0.26	1.57530394233144e-72	"CC10"	"TMEM199"
9.49639321226886e-77	1.64431875686389	0.278	0.211	1.68693929022744e-72	"CC10"	"LRP6"
9.53353121599314e-77	4.63498313287217	0.287	0.222	1.69353648520902e-72	"CC10"	"LPIN1"
1.06596135578811e-76	0.32332305830731	0.315	0.243	1.893573752422e-72	"CC10"	"ZNHIT6"
1.22292451645636e-76	0.217796964418462	0.155	0.101	2.17240311103308e-72	"CC10"	"CASTOR1"
1.29014212565146e-76	1.0830649423935	0.385	0.313	2.29180847200726e-72	"CC10"	"SERTAD2"
1.53027225748899e-76	0.269784948284317	0.314	0.243	2.71837563820344e-72	"CC10"	"RASSF5"
1.64111598767656e-76	13.2541271124683	0.508	0.43	2.91527844050864e-72	"CC10"	"RFX5"
2.02320815606834e-76	0.208453847359066	0.191	0.132	3.5940269684398e-72	"CC10"	"GORAB"
2.11357510650478e-76	0.33476148547511	0.235	0.172	3.7545548191951e-72	"CC10"	"RPUSD1"
2.50831920373302e-76	0.337867667216917	0.27	0.204	4.45577823351133e-72	"CC10"	"SETDB1"
2.68264768795185e-76	0.348995343289534	0.25	0.185	4.76545535287767e-72	"CC10"	"HLCS"
2.77124777477478e-76	0.624547785264214	0.299	0.232	4.92284454710991e-72	"CC10"	"SLC49A3"
2.78978913303688e-76	0.411911988986394	0.205	0.144	4.95578141592671e-72	"CC10"	"EPOR"
2.79078462080934e-76	0.225647279243184	0.241	0.176	4.95754980040571e-72	"CC10"	"C19orf25"
2.94516028078977e-76	0.280444074356865	0.256	0.19	5.23178272279495e-72	"CC10"	"ANKRD49"
3.0913715587757e-76	0.494850487939793	0.308	0.239	5.49151243700915e-72	"CC10"	"IFT27"
3.14749074938548e-76	0.296503940034533	0.285	0.216	5.59120256720836e-72	"CC10"	"SETD1B"
3.21292839469395e-76	0.816968031302507	0.403	0.326	5.70744600033434e-72	"CC10"	"PPIC"
3.26052238125999e-76	0.466527375527381	0.309	0.239	5.79199195807024e-72	"CC10"	"POLM"
3.89245176592679e-76	0.469820527745817	0.216	0.155	6.91455131699235e-72	"CC10"	"CADPS2"
4.08331444917377e-76	0.228866359307498	0.199	0.139	7.25359978751229e-72	"CC10"	"PPCDC"
4.21343304665188e-76	0.246472762485623	0.205	0.145	7.48474246407239e-72	"CC10"	"STK3"
5.64092099176235e-76	0.362140211139725	0.41	0.336	1.00205320497666e-71	"CC10"	"NUP42"
6.00061878844279e-76	0.248873246792168	0.218	0.156	1.06594992157898e-71	"CC10"	"NUDT2"
6.08528896927701e-76	0.814749486772916	0.196	0.137	1.08099073250237e-71	"CC10"	"CIP2A"
7.10186784429964e-76	0.386104313152381	0.269	0.203	1.26157580386139e-71	"CC10"	"ANKRD42"
7.87256205876895e-76	2.11030494004699	0.115	0.069	1.39848192411972e-71	"CC10"	"LYPD6B"
9.22256443320817e-76	0.262563483808459	0.167	0.112	1.6382963459151e-71	"CC10"	"PIGM"
9.87214757599642e-76	2.96556273842322	0.447	0.381	1.7536882954e-71	"CC10"	"TNIK"
1.09047232587863e-75	0.246226627930719	0.139	0.089	1.9371150396908e-71	"CC10"	"GAREM1"
1.11633225410128e-75	0.49540266877091	0.128	0.186	1.98305261618551e-71	"CC10"	"COLEC11"
1.14407263803209e-75	0.294721603433645	0.116	0.07	2.03233063420021e-71	"CC10"	"NOG"
1.2684561455888e-75	0.259466971631525	0.2	0.14	2.25328549702394e-71	"CC10"	"RPP30"
1.31159574867787e-75	0.356467966428996	0.266	0.2	2.32991868795138e-71	"CC10"	"POLR3A"
1.34629809585866e-75	0.248874216595858	0.255	0.189	2.39156393748332e-71	"CC10"	"FTSJ1"
1.35271893878074e-75	0.259988082209552	0.24	0.176	2.40296992285011e-71	"CC10"	"EMC9"
1.40619599695724e-75	0.612861176169417	0.373	0.3	2.49796656899484e-71	"CC10"	"UBE2J2"
1.44767700196096e-75	0.366768989301568	0.459	0.384	2.57165342628344e-71	"CC10"	"HDAC5"
1.54208295240463e-75	0.25044484914811	0.226	0.163	2.73935615665158e-71	"CC10"	"OGFOD2"
1.6387453815867e-75	0.635375139957074	0.303	0.235	2.91106729585062e-71	"CC10"	"POP5"
1.68432165484434e-75	0.268437368643501	0.106	0.062	2.99202898766548e-71	"CC10"	"ITPKA"
1.74220377799526e-75	0.761568844351034	0.325	0.255	3.09485079123078e-71	"CC10"	"ALG12"
1.8128237856168e-75	0.225014438859217	0.218	0.156	3.22030017276969e-71	"CC10"	"NUP107"
1.81771358056271e-75	0.296392524935539	0.212	0.151	3.2289864045116e-71	"CC10"	"GFOD2"
