orig.ident	CompositionCluster_CC	cell_type	median_ct_prop
S22-32932-A7	CC4	C1Q_TAMs	0.0474589528533934
S22-32932-A7	CC4	CD4_conv	0.00355436636062061
S22-32932-A7	CC4	CD8_NK	0.00181268952356105
S22-32932-A7	CC4	Dendritic_cells	0.0122403251786191
S22-32932-A7	CC4	Endothelial	0.0409034586785268
S22-32932-A7	CC4	FCN1_TAMs	0.0004351283005431
S22-32932-A7	CC4	Normal_epithelium	0.000135627337184944
S22-32932-A7	CC4	PVL	0.0341063751483492
S22-32932-A7	CC4	SPP1_TAMs	0.0224196612719334
S22-32932-A7	CC4	Tregs	0.0103719458121281
S22-32932-A7	CC4	Tumor_epithelium	0.623320911536517
S22-32932-A7	CC4	iCAF	0.0137893258061985
S22-32932-A7	CC4	mast_cells	0.00332049151259296
S22-32932-A7	CC4	myCAF	0.111380167313587
S22-32932-A7	CC5	Bcell	0.00235471434014444
S22-32932-A7	CC5	C1Q_TAMs	0.0618366980163374
S22-32932-A7	CC5	CD4_conv	0.000226482263338518
S22-32932-A7	CC5	CD8_NK	0.000317132164084863
S22-32932-A7	CC5	Dendritic_cells	0.0110726833054646
S22-32932-A7	CC5	Endothelial	0.0643651198184341
S22-32932-A7	CC5	FCN1_TAMs	0.00229618651565778
S22-32932-A7	CC5	Normal_epithelium	0.000200417119796278
S22-32932-A7	CC5	PVL	0.0570541943226483
S22-32932-A7	CC5	SPP1_TAMs	0.0320641885511929
S22-32932-A7	CC5	Tregs	0.0122746474582128
S22-32932-A7	CC5	Tumor_epithelium	0.400296908634757
S22-32932-A7	CC5	iCAF	0.0243974045301578
S22-32932-A7	CC5	mast_cells	0.00197591114674162
S22-32932-A7	CC5	myCAF	0.168188682795295
S22-32932-A7	CC6	Bcell	0.03394285561846
S22-32932-A7	CC6	C1Q_TAMs	0.0693683582057261
S22-32932-A7	CC6	CD4_conv	0.00576043772756342
S22-32932-A7	CC6	CD8_NK	0.000106068985311941
S22-32932-A7	CC6	Dendritic_cells	0.000211872620893214
S22-32932-A7	CC6	Endothelial	0.0483238340329388
S22-32932-A7	CC6	FCN1_TAMs	0.0122851936305656
S22-32932-A7	CC6	Normal_epithelium	0.00203982107367614
S22-32932-A7	CC6	PVL	0.0439975071339509
S22-32932-A7	CC6	SPP1_TAMs	7.90813355650039e-05
S22-32932-A7	CC6	Tregs	0.00225203026343828
S22-32932-A7	CC6	Tumor_epithelium	0.0145774454571533
S22-32932-A7	CC6	iCAF	0.112944795399296
S22-32932-A7	CC6	mast_cells	0.0015205624637207
S22-32932-A7	CC6	myCAF	0.483521234006512
S22-32932-A7	CC7	Bcell	0.0241356686000779
S22-32932-A7	CC7	C1Q_TAMs	0.0455226079902709
S22-32932-A7	CC7	CD4_conv	8.78740725483904e-05
S22-32932-A7	CC7	CD8_NK	6.9184700796419e-05
S22-32932-A7	CC7	Dendritic_cells	0.00653737704961206
S22-32932-A7	CC7	Endothelial	0.103054829889741
S22-32932-A7	CC7	FCN1_TAMs	9.28335345403649e-05
S22-32932-A7	CC7	Normal_epithelium	0.00922021954808611
S22-32932-A7	CC7	PVL	0.475587802093063
S22-32932-A7	CC7	SPP1_TAMs	6.3491950385512e-05
S22-32932-A7	CC7	Tregs	0.00012871710269351
S22-32932-A7	CC7	Tumor_epithelium	0.00130469023959006
S22-32932-A7	CC7	iCAF	0.0441975597124094
S22-32932-A7	CC7	mast_cells	0.00178548946516775
S22-32932-A7	CC7	myCAF	0.0604641613494907
S22-32932-A7	CC8	Bcell	0.0181642825285064
S22-32932-A7	CC8	C1Q_TAMs	0.0635922243972582
S22-32932-A7	CC8	CD4_conv	0.000631006179030594
S22-32932-A7	CC8	CD8_NK	0.00905454196630636
S22-32932-A7	CC8	Dendritic_cells	0.0171174048353134
S22-32932-A7	CC8	Endothelial	0.124932269820397
S22-32932-A7	CC8	FCN1_TAMs	0.0228506360106365
S22-32932-A7	CC8	Normal_epithelium	0.0228151249762362
S22-32932-A7	CC8	PVL	0.105696121389878
S22-32932-A7	CC8	SPP1_TAMs	0.000391267715863992
S22-32932-A7	CC8	Tregs	0.0154990239458857
S22-32932-A7	CC8	Tumor_epithelium	0.0428388412262283
S22-32932-A7	CC8	iCAF	0.0669214744475917
S22-32932-A7	CC8	mast_cells	0.0117939795629326
S22-32932-A7	CC8	myCAF	0.225120786501329
S22-32932-A7	CC9	Bcell	6.09122769571761e-05
S22-32932-A7	CC9	C1Q_TAMs	0.0317958305305021
S22-32932-A7	CC9	CD4_conv	0.00439810626996803
S22-32932-A7	CC9	CD8_NK	0.00211442031440874
S22-32932-A7	CC9	Dendritic_cells	0.00781213496344698
S22-32932-A7	CC9	Endothelial	0.0266233911904276
S22-32932-A7	CC9	FCN1_TAMs	7.19062735610818e-05
S22-32932-A7	CC9	Normal_epithelium	8.18140058019624e-05
S22-32932-A7	CC9	PVL	0.0190882151601131
S22-32932-A7	CC9	SPP1_TAMs	0.010640731503944
S22-32932-A7	CC9	Tregs	0.00636263917760977
S22-32932-A7	CC9	Tumor_epithelium	0.794822588389065
S22-32932-A7	CC9	iCAF	0.00651042108697183
S22-32932-A7	CC9	mast_cells	0.00312950949674783
S22-32932-A7	CC9	myCAF	0.043358711643
S22-34391-C9	CC1	Bcell	0.242643970928333
S22-34391-C9	CC1	C1Q_TAMs	0.0831886937824484
S22-34391-C9	CC1	CD4_conv	0.0210632006740649
S22-34391-C9	CC1	CD8_NK	0.000219817624370073
S22-34391-C9	CC1	Dendritic_cells	0.000163921131348018
S22-34391-C9	CC1	Endothelial	0.108941381468716
S22-34391-C9	CC1	FCN1_TAMs	0.00531698669621347
S22-34391-C9	CC1	Normal_epithelium	0.00936274206355199
S22-34391-C9	CC1	PVL	0.0259005404666668
S22-34391-C9	CC1	SPP1_TAMs	0.000145895170045494
S22-34391-C9	CC1	Tregs	0.0108610077659892
S22-34391-C9	CC1	Tumor_epithelium	0.0268934266383692
S22-34391-C9	CC1	iCAF	0.0663251910832667
S22-34391-C9	CC1	mast_cells	0.0180656289180862
S22-34391-C9	CC1	myCAF	0.23797096409527
S22-34391-C9	CC10	Bcell	0.0235125705017857
S22-34391-C9	CC10	C1Q_TAMs	0.0430311200159944
S22-34391-C9	CC10	CD4_conv	0.000201997940190312
S22-34391-C9	CC10	CD8_NK	0.00404015382585617
S22-34391-C9	CC10	Dendritic_cells	0.0561189700278556
S22-34391-C9	CC10	Endothelial	0.127815106507232
S22-34391-C9	CC10	FCN1_TAMs	0.0030703482388227
S22-34391-C9	CC10	Normal_epithelium	0.333108131283504
S22-34391-C9	CC10	PVL	0.00212711807785856
S22-34391-C9	CC10	SPP1_TAMs	0.000201997938850233
S22-34391-C9	CC10	Tregs	0.018168941781239
S22-34391-C9	CC10	Tumor_epithelium	0.182800442572643
S22-34391-C9	CC10	iCAF	0.0210746265079922
S22-34391-C9	CC10	mast_cells	0.0752038046953645
S22-34391-C9	CC10	myCAF	0.103797613893473
S22-34391-C9	CC2	Bcell	0.00719772902023706
S22-34391-C9	CC2	C1Q_TAMs	0.101945399048799
S22-34391-C9	CC2	CD4_conv	0.000152607463186137
S22-34391-C9	CC2	CD8_NK	0.000156229795013898
S22-34391-C9	CC2	Dendritic_cells	0.000153629251227256
S22-34391-C9	CC2	Endothelial	0.0666265674806977
S22-34391-C9	CC2	FCN1_TAMs	0.000510259681993588
S22-34391-C9	CC2	Normal_epithelium	0.00012920229898044
S22-34391-C9	CC2	PVL	0.0268572723447415
S22-34391-C9	CC2	SPP1_TAMs	0.000188844466674615
S22-34391-C9	CC2	Tregs	0.0163129634245701
S22-34391-C9	CC2	Tumor_epithelium	0.209441922745477
S22-34391-C9	CC2	iCAF	0.00844853215918294
S22-34391-C9	CC2	mast_cells	0.00324858554040492
S22-34391-C9	CC2	myCAF	0.409481460448408
S22-34391-C9	CC3	Bcell	4.97383627469556e-05
S22-34391-C9	CC3	C1Q_TAMs	0.0655241345009789
S22-34391-C9	CC3	CD4_conv	6.2261909318434e-05
S22-34391-C9	CC3	CD8_NK	0.000121420176366493
S22-34391-C9	CC3	Dendritic_cells	8.05359125276466e-05
S22-34391-C9	CC3	Endothelial	0.0371464710914529
S22-34391-C9	CC3	FCN1_TAMs	0.0123000219837205
S22-34391-C9	CC3	Normal_epithelium	7.61574211566727e-05
S22-34391-C9	CC3	PVL	0.0127981732322106
S22-34391-C9	CC3	SPP1_TAMs	0.332574913173444
S22-34391-C9	CC3	Tregs	0.0088288904882826
S22-34391-C9	CC3	Tumor_epithelium	0.0640750783355647
S22-34391-C9	CC3	iCAF	0.00345866923885225
S22-34391-C9	CC3	mast_cells	7.2879452609969e-05
S22-34391-C9	CC3	myCAF	0.278366004214484
S22-34391-C9	CC4	Bcell	0.000107080157992411
S22-34391-C9	CC4	C1Q_TAMs	0.0275841748422488
S22-34391-C9	CC4	CD4_conv	0.000107141068522158
S22-34391-C9	CC4	CD8_NK	0.000146861202780585
S22-34391-C9	CC4	Dendritic_cells	0.000955375812029697
S22-34391-C9	CC4	Endothelial	0.0446449483381445
S22-34391-C9	CC4	FCN1_TAMs	0.00318321752289715
S22-34391-C9	CC4	Normal_epithelium	0.000117549405742379
S22-34391-C9	CC4	PVL	0.0197390437212615
S22-34391-C9	CC4	SPP1_TAMs	0.00072370897975955
S22-34391-C9	CC4	Tregs	0.0151106845370209
S22-34391-C9	CC4	Tumor_epithelium	0.651726564461861
S22-34391-C9	CC4	iCAF	0.000156110166589453
S22-34391-C9	CC4	mast_cells	0.000142956409913116
S22-34391-C9	CC4	myCAF	0.149823074524611
S22-34391-C9	CC5	Bcell	0.000454377089541212
S22-34391-C9	CC5	C1Q_TAMs	0.0562019070742142
S22-34391-C9	CC5	CD4_conv	0.00015061022031871
S22-34391-C9	CC5	CD8_NK	0.00015428878728234
S22-34391-C9	CC5	Dendritic_cells	0.00171339107375027
S22-34391-C9	CC5	Endothelial	0.0654258592717586
S22-34391-C9	CC5	FCN1_TAMs	0.00536481238113244
S22-34391-C9	CC5	Normal_epithelium	0.000145256360597936
S22-34391-C9	CC5	PVL	0.0235108729583993
S22-34391-C9	CC5	SPP1_TAMs	0.00024992815590402
S22-34391-C9	CC5	Tregs	0.0177515307683719
S22-34391-C9	CC5	Tumor_epithelium	0.411915184814245
S22-34391-C9	CC5	iCAF	0.00124722884237913
S22-34391-C9	CC5	mast_cells	0.00265793249389679
S22-34391-C9	CC5	myCAF	0.260266858519516
S22-34391-C9	CC6	Bcell	0.00799492678248406
S22-34391-C9	CC6	C1Q_TAMs	0.126518234692849
S22-34391-C9	CC6	CD4_conv	5.99626526427169e-05
S22-34391-C9	CC6	CD8_NK	5.87692673360252e-05
S22-34391-C9	CC6	Dendritic_cells	5.53623385759556e-05
S22-34391-C9	CC6	Endothelial	0.055649390111363
S22-34391-C9	CC6	FCN1_TAMs	0.000104248154185996
S22-34391-C9	CC6	Normal_epithelium	5.78315532008967e-05
S22-34391-C9	CC6	PVL	0.0228550650580281
S22-34391-C9	CC6	SPP1_TAMs	5.52388894006694e-05
S22-34391-C9	CC6	Tregs	6.25340803442045e-05
S22-34391-C9	CC6	Tumor_epithelium	5.72864753386902e-05
S22-34391-C9	CC6	iCAF	0.114706025516116
S22-34391-C9	CC6	mast_cells	0.0030305753078524
S22-34391-C9	CC6	myCAF	0.52860183561388
S22-34391-C9	CC7	Bcell	4.25410559901002e-05
S22-34391-C9	CC7	C1Q_TAMs	0.067046673625423
S22-34391-C9	CC7	CD4_conv	4.14689701911654e-05
S22-34391-C9	CC7	CD8_NK	4.39671499244077e-05
S22-34391-C9	CC7	Dendritic_cells	4.06598994096959e-05
S22-34391-C9	CC7	Endothelial	0.0469617167204432
S22-34391-C9	CC7	FCN1_TAMs	4.22273379566639e-05
S22-34391-C9	CC7	Normal_epithelium	4.11843157841678e-05
S22-34391-C9	CC7	PVL	0.40974615883322
S22-34391-C9	CC7	SPP1_TAMs	4.00572817920515e-05
S22-34391-C9	CC7	Tregs	4.15720640805544e-05
S22-34391-C9	CC7	Tumor_epithelium	4.00763732493863e-05
S22-34391-C9	CC7	iCAF	0.081459649557475
S22-34391-C9	CC7	mast_cells	0.0118687529288444
S22-34391-C9	CC7	myCAF	0.319834139246695
S22-34391-C9	CC8	Bcell	0.0206146489867818
S22-34391-C9	CC8	C1Q_TAMs	0.112200649313333
S22-34391-C9	CC8	CD4_conv	0.000123937901778282
S22-34391-C9	CC8	CD8_NK	0.000129232178356329
S22-34391-C9	CC8	Dendritic_cells	8.48745122736049e-05
S22-34391-C9	CC8	Endothelial	0.0994516125039815
S22-34391-C9	CC8	FCN1_TAMs	0.00379851423167938
S22-34391-C9	CC8	Normal_epithelium	9.47301621597107e-05
S22-34391-C9	CC8	PVL	0.137377816343788
S22-34391-C9	CC8	SPP1_TAMs	6.18624156648693e-05
S22-34391-C9	CC8	Tregs	0.000194354022376954
S22-34391-C9	CC8	Tumor_epithelium	9.74462505085051e-05
S22-34391-C9	CC8	iCAF	0.0720714826970255
S22-34391-C9	CC8	mast_cells	0.0108729147958474
S22-34391-C9	CC8	myCAF	0.391307486890029
S22-34391-C9	CC9	Bcell	7.41695769129574e-05
S22-34391-C9	CC9	C1Q_TAMs	0.00735124082425903
S22-34391-C9	CC9	CD4_conv	0.000100062700908044
S22-34391-C9	CC9	CD8_NK	0.000106429536317068
S22-34391-C9	CC9	Dendritic_cells	0.000117025639241237
S22-34391-C9	CC9	Endothelial	0.0261120909225161
S22-34391-C9	CC9	FCN1_TAMs	0.000675333445141211
S22-34391-C9	CC9	Normal_epithelium	7.74278435518556e-05
S22-34391-C9	CC9	PVL	0.0136820904071292
S22-34391-C9	CC9	SPP1_TAMs	0.000108124672015932
S22-34391-C9	CC9	Tregs	0.00965427039535978
S22-34391-C9	CC9	Tumor_epithelium	0.832229109582773
S22-34391-C9	CC9	iCAF	0.000107269061518085
S22-34391-C9	CC9	mast_cells	0.00010336199204426
S22-34391-C9	CC9	myCAF	0.0695781986938995
S22-40774-A5	CC1	Bcell	0.234029929066481
S22-40774-A5	CC1	C1Q_TAMs	0.0723536850862377
S22-40774-A5	CC1	CD4_conv	0.0391773339869411
S22-40774-A5	CC1	CD8_NK	0.0068083109945575
S22-40774-A5	CC1	Dendritic_cells	0.0114255177355273
S22-40774-A5	CC1	Endothelial	0.0606476858093938
S22-40774-A5	CC1	FCN1_TAMs	0.00476917245510357
S22-40774-A5	CC1	Normal_epithelium	0.00758994089297802
S22-40774-A5	CC1	PVL	0.0491109299980718
S22-40774-A5	CC1	SPP1_TAMs	0.00184540380494243
S22-40774-A5	CC1	Tregs	0.0406649673554987
S22-40774-A5	CC1	Tumor_epithelium	0.0338263626916524
S22-40774-A5	CC1	iCAF	0.0494739612272214
S22-40774-A5	CC1	mast_cells	0.016943256172524
S22-40774-A5	CC1	myCAF	0.248692464520057
S22-40774-A5	CC10	Bcell	0.000157249669292377
S22-40774-A5	CC10	C1Q_TAMs	0.000271230353514957
S22-40774-A5	CC10	CD4_conv	0.0226181380366278
S22-40774-A5	CC10	CD8_NK	0.0259900644061705
S22-40774-A5	CC10	Dendritic_cells	0.0203584922243073
S22-40774-A5	CC10	Endothelial	0.0919025771789823
S22-40774-A5	CC10	FCN1_TAMs	0.0373531914194812
S22-40774-A5	CC10	Normal_epithelium	0.451551105899564
S22-40774-A5	CC10	PVL	0.0480897709483472
S22-40774-A5	CC10	SPP1_TAMs	0.0071499539855794
S22-40774-A5	CC10	Tregs	0.0338638939456985
S22-40774-A5	CC10	Tumor_epithelium	0.0447257259080711
S22-40774-A5	CC10	iCAF	0.0214189855213237
S22-40774-A5	CC10	mast_cells	0.0241050186272535
S22-40774-A5	CC10	myCAF	0.0579516106597239
S22-40774-A5	CC2	Bcell	0.0157489717738399
S22-40774-A5	CC2	C1Q_TAMs	0.0624114998591409
S22-40774-A5	CC2	CD4_conv	0.0280250569270741
S22-40774-A5	CC2	CD8_NK	0.0107715274255938
S22-40774-A5	CC2	Dendritic_cells	0.0262063969926535
S22-40774-A5	CC2	Endothelial	0.0791257617825799
S22-40774-A5	CC2	FCN1_TAMs	0.0112940971532582
S22-40774-A5	CC2	Normal_epithelium	0.0214407099129465
S22-40774-A5	CC2	PVL	0.0649752573999728
S22-40774-A5	CC2	SPP1_TAMs	0.00169726702713409
S22-40774-A5	CC2	Tregs	0.0419210090550746
S22-40774-A5	CC2	Tumor_epithelium	0.214298029811537
S22-40774-A5	CC2	iCAF	0.0288014781434674
S22-40774-A5	CC2	mast_cells	0.0141012139459924
S22-40774-A5	CC2	myCAF	0.271128618528824
S22-40774-A5	CC3	Bcell	0.00836139894787266
S22-40774-A5	CC3	C1Q_TAMs	0.0926185950215523
S22-40774-A5	CC3	CD4_conv	0.0241756825009921
S22-40774-A5	CC3	CD8_NK	0.00657743348351758
S22-40774-A5	CC3	Dendritic_cells	7.1929846405423e-05
S22-40774-A5	CC3	Endothelial	0.0410215574961919
S22-40774-A5	CC3	FCN1_TAMs	7.1085074023458e-05
S22-40774-A5	CC3	Normal_epithelium	0.0149971661139607
S22-40774-A5	CC3	PVL	0.0141883467436937
S22-40774-A5	CC3	SPP1_TAMs	0.330677934018214
S22-40774-A5	CC3	Tregs	0.01161528427192
S22-40774-A5	CC3	Tumor_epithelium	0.235283538593204
S22-40774-A5	CC3	iCAF	0.0216164501272577
S22-40774-A5	CC3	mast_cells	5.89852735396038e-05
S22-40774-A5	CC3	myCAF	0.107185246571232
S22-40774-A5	CC4	Bcell	0.000161503689468374
S22-40774-A5	CC4	C1Q_TAMs	0.0303721215668968
S22-40774-A5	CC4	CD4_conv	0.0130830548444323
S22-40774-A5	CC4	CD8_NK	0.00542412790192025
S22-40774-A5	CC4	Dendritic_cells	0.0156692762790748
S22-40774-A5	CC4	Endothelial	0.0568095606227394
S22-40774-A5	CC4	FCN1_TAMs	0.00854154433060658
S22-40774-A5	CC4	Normal_epithelium	0.0369066597601728
S22-40774-A5	CC4	PVL	0.0312523151705195
S22-40774-A5	CC4	SPP1_TAMs	0.00335348247944843
S22-40774-A5	CC4	Tregs	0.0193962745341272
S22-40774-A5	CC4	Tumor_epithelium	0.597392827118383
S22-40774-A5	CC4	iCAF	0.0107908110367582
S22-40774-A5	CC4	mast_cells	0.00806961558574925
S22-40774-A5	CC4	myCAF	0.0990365582929883
S22-40774-A5	CC5	Bcell	0.004101749966624
S22-40774-A5	CC5	C1Q_TAMs	0.0472318366731527
S22-40774-A5	CC5	CD4_conv	0.0210530728113481
S22-40774-A5	CC5	CD8_NK	0.00772758613931271
S22-40774-A5	CC5	Dendritic_cells	0.0237018015123714
S22-40774-A5	CC5	Endothelial	0.0750026235328621
S22-40774-A5	CC5	FCN1_TAMs	0.01067953336202
S22-40774-A5	CC5	Normal_epithelium	0.035571783590796
S22-40774-A5	CC5	PVL	0.051515937078818
S22-40774-A5	CC5	SPP1_TAMs	0.00456565523752374
S22-40774-A5	CC5	Tregs	0.0318133676997231
S22-40774-A5	CC5	Tumor_epithelium	0.400551816600601
S22-40774-A5	CC5	iCAF	0.0175437472628372
S22-40774-A5	CC5	mast_cells	0.0124890741226448
S22-40774-A5	CC5	myCAF	0.176552955769754
S22-40774-A5	CC6	Bcell	0.0211736950776246
S22-40774-A5	CC6	C1Q_TAMs	0.0640588272758929
S22-40774-A5	CC6	CD4_conv	0.0318945815606421
S22-40774-A5	CC6	CD8_NK	0.00587793971965351
S22-40774-A5	CC6	Dendritic_cells	0.00871748430115999
S22-40774-A5	CC6	Endothelial	0.0531224367025443
S22-40774-A5	CC6	FCN1_TAMs	0.0257065616609053
S22-40774-A5	CC6	Normal_epithelium	0.00777216982808301
S22-40774-A5	CC6	PVL	0.0227831260522953
S22-40774-A5	CC6	SPP1_TAMs	0.00605931071188357
S22-40774-A5	CC6	Tregs	0.0273660459996518
S22-40774-A5	CC6	Tumor_epithelium	0.0229118375893032
S22-40774-A5	CC6	iCAF	0.0890471666125015
S22-40774-A5	CC6	mast_cells	0.0122229439833364
S22-40774-A5	CC6	myCAF	0.44929580304787
S22-40774-A5	CC7	Bcell	0.00610179529246742
S22-40774-A5	CC7	C1Q_TAMs	0.067911638824437
S22-40774-A5	CC7	CD4_conv	0.0186657674154956
S22-40774-A5	CC7	CD8_NK	0.00798305887824385
S22-40774-A5	CC7	Dendritic_cells	0.00570251504635939
S22-40774-A5	CC7	Endothelial	0.0615887909339907
S22-40774-A5	CC7	FCN1_TAMs	0.00104915512915753
S22-40774-A5	CC7	Normal_epithelium	0.00407084571655963
S22-40774-A5	CC7	PVL	0.473429858255006
S22-40774-A5	CC7	SPP1_TAMs	3.91248693295419e-05
S22-40774-A5	CC7	Tregs	0.00248421279441939
S22-40774-A5	CC7	Tumor_epithelium	4.95798719171145e-05
S22-40774-A5	CC7	iCAF	0.121963674482041
S22-40774-A5	CC7	mast_cells	0.0222079763206261
S22-40774-A5	CC7	myCAF	0.0875317849464833
S22-40774-A5	CC8	Bcell	0.0239077310404047
S22-40774-A5	CC8	C1Q_TAMs	0.0617719968743047
S22-40774-A5	CC8	CD4_conv	0.0622191817217926
S22-40774-A5	CC8	CD8_NK	0.0115310588650292
S22-40774-A5	CC8	Dendritic_cells	0.0276718413371091
S22-40774-A5	CC8	Endothelial	0.10243774774157
S22-40774-A5	CC8	FCN1_TAMs	0.0253430788698186
S22-40774-A5	CC8	Normal_epithelium	0.0116163720166448
S22-40774-A5	CC8	PVL	0.109989157598367
S22-40774-A5	CC8	SPP1_TAMs	0.00026139579799236
S22-40774-A5	CC8	Tregs	0.0328344860908117
S22-40774-A5	CC8	Tumor_epithelium	0.0298312913987493
S22-40774-A5	CC8	iCAF	0.0593048996062209
S22-40774-A5	CC8	mast_cells	0.0229506931328955
S22-40774-A5	CC8	myCAF	0.249134909493647
S22-40774-A5	CC9	Bcell	6.19940570142406e-05
S22-40774-A5	CC9	C1Q_TAMs	0.0155129898474535
S22-40774-A5	CC9	CD4_conv	0.00588808445745778
S22-40774-A5	CC9	CD8_NK	0.00282512283309455
S22-40774-A5	CC9	Dendritic_cells	0.00781861781613939
S22-40774-A5	CC9	Endothelial	0.0355789658125797
S22-40774-A5	CC9	FCN1_TAMs	0.00400915995062653
S22-40774-A5	CC9	Normal_epithelium	0.0150993341607716
S22-40774-A5	CC9	PVL	0.0174806082616356
S22-40774-A5	CC9	SPP1_TAMs	0.00196464624785322
S22-40774-A5	CC9	Tregs	0.0105961713430986
S22-40774-A5	CC9	Tumor_epithelium	0.779664180487539
S22-40774-A5	CC9	iCAF	0.00615778661853388
S22-40774-A5	CC9	mast_cells	0.00344978522081491
S22-40774-A5	CC9	myCAF	0.0448780590233656
S22_12298_A7	CC1	Bcell	0.297203122904796
S22_12298_A7	CC1	C1Q_TAMs	0.183782947468182
S22_12298_A7	CC1	CD4_conv	0.0171456792644544
S22_12298_A7	CC1	CD8_NK	0.0207533248951357
S22_12298_A7	CC1	Dendritic_cells	0.000108523188209717
S22_12298_A7	CC1	Endothelial	0.0178545022911679
S22_12298_A7	CC1	FCN1_TAMs	0.000110525184711049
S22_12298_A7	CC1	Normal_epithelium	0.00278306289470739
S22_12298_A7	CC1	PVL	0.0274580119251732
S22_12298_A7	CC1	SPP1_TAMs	9.10158700825548e-05
S22_12298_A7	CC1	Tregs	0.0168603693738445
S22_12298_A7	CC1	Tumor_epithelium	0.0186473113946202
S22_12298_A7	CC1	iCAF	0.0238896913954519
S22_12298_A7	CC1	mast_cells	0.000105060271600383
S22_12298_A7	CC1	myCAF	0.248012478091674
S22_12298_A7	CC10	Bcell	0.000377791205700358
S22_12298_A7	CC10	C1Q_TAMs	0.000527756716453189
S22_12298_A7	CC10	CD4_conv	0.00048963679634516
S22_12298_A7	CC10	CD8_NK	0.000489183463456181
S22_12298_A7	CC10	Dendritic_cells	0.000450217836990955
S22_12298_A7	CC10	Endothelial	0.0808766328120586
S22_12298_A7	CC10	FCN1_TAMs	0.0194595550246742
S22_12298_A7	CC10	Normal_epithelium	0.317017721687701
S22_12298_A7	CC10	PVL	0.0385717596193179
S22_12298_A7	CC10	SPP1_TAMs	0.000667530843289278
S22_12298_A7	CC10	Tregs	0.000458028401351605
S22_12298_A7	CC10	Tumor_epithelium	0.0217141014878101
S22_12298_A7	CC10	iCAF	0.0167048198519424
S22_12298_A7	CC10	mast_cells	0.000458028401348745
S22_12298_A7	CC10	myCAF	0.0142152873651049
S22_12298_A7	CC2	Bcell	0.00174952608415746
S22_12298_A7	CC2	C1Q_TAMs	0.0859641528989646
S22_12298_A7	CC2	CD4_conv	0.0150197436791149
S22_12298_A7	CC2	CD8_NK	0.0121956891265514
S22_12298_A7	CC2	Dendritic_cells	0.000415858082825218
S22_12298_A7	CC2	Endothelial	0.0529654994975996
S22_12298_A7	CC2	FCN1_TAMs	0.00248176016259756
S22_12298_A7	CC2	Normal_epithelium	0.0129829206132696
S22_12298_A7	CC2	PVL	0.048485216608271
S22_12298_A7	CC2	SPP1_TAMs	0.00981427545468774
S22_12298_A7	CC2	Tregs	0.00876409612552381
S22_12298_A7	CC2	Tumor_epithelium	0.183156960324372
S22_12298_A7	CC2	iCAF	0.0217967554527769
S22_12298_A7	CC2	mast_cells	0.000174005732123338
S22_12298_A7	CC2	myCAF	0.296447580491268
S22_12298_A7	CC3	Bcell	7.61825628277348e-05
S22_12298_A7	CC3	C1Q_TAMs	0.00170278504476372
S22_12298_A7	CC3	CD4_conv	0.000317503306415432
S22_12298_A7	CC3	CD8_NK	0.000100461515814956
S22_12298_A7	CC3	Dendritic_cells	8.30428995092005e-05
S22_12298_A7	CC3	Endothelial	0.024337406627205
S22_12298_A7	CC3	FCN1_TAMs	0.000168107037654584
S22_12298_A7	CC3	Normal_epithelium	0.000382801563085127
S22_12298_A7	CC3	PVL	0.014613782898656
S22_12298_A7	CC3	SPP1_TAMs	0.4205011897314
S22_12298_A7	CC3	Tregs	0.000112115739133947
S22_12298_A7	CC3	Tumor_epithelium	0.0601047411500675
S22_12298_A7	CC3	iCAF	0.00684693071836282
S22_12298_A7	CC3	mast_cells	7.45406573675992e-05
S22_12298_A7	CC3	myCAF	0.138550438821778
S22_12298_A7	CC4	Bcell	9.04477203571323e-05
S22_12298_A7	CC4	C1Q_TAMs	0.0368827769545462
S22_12298_A7	CC4	CD4_conv	0.000213427663280873
S22_12298_A7	CC4	CD8_NK	0.0033713334012177
S22_12298_A7	CC4	Dendritic_cells	0.000108649841720557
S22_12298_A7	CC4	Endothelial	0.0177251553400746
S22_12298_A7	CC4	FCN1_TAMs	0.000189631053891569
S22_12298_A7	CC4	Normal_epithelium	0.00421121976165115
S22_12298_A7	CC4	PVL	0.0127253716620721
S22_12298_A7	CC4	SPP1_TAMs	0.0672226730860739
S22_12298_A7	CC4	Tregs	0.0036738834199014
S22_12298_A7	CC4	Tumor_epithelium	0.652905337111735
S22_12298_A7	CC4	iCAF	0.00293046574382807
S22_12298_A7	CC4	mast_cells	0.000107153367262124
S22_12298_A7	CC4	myCAF	0.049629507234008
S22_12298_A7	CC5	Bcell	0.000292951646093684
S22_12298_A7	CC5	C1Q_TAMs	0.0187195356465778
S22_12298_A7	CC5	CD4_conv	0.000613559672368538
S22_12298_A7	CC5	CD8_NK	0.000568039387709936
S22_12298_A7	CC5	Dendritic_cells	0.000295397072558324
S22_12298_A7	CC5	Endothelial	0.035369020317951
S22_12298_A7	CC5	FCN1_TAMs	0.00046954577049125
S22_12298_A7	CC5	Normal_epithelium	0.00867212365137619
S22_12298_A7	CC5	PVL	0.0245134263835027
S22_12298_A7	CC5	SPP1_TAMs	0.125718285246135
S22_12298_A7	CC5	Tregs	0.00129810908625359
S22_12298_A7	CC5	Tumor_epithelium	0.405968326621563
S22_12298_A7	CC5	iCAF	0.00853563975351475
S22_12298_A7	CC5	mast_cells	0.000237195515004477
