Genes	Subtype
Slc5a3	Quasi-Mesanchymal:Adel
Pmaip1	Quasi-Mesanchymal:Adel
Phlda1	Quasi-Mesanchymal:Adel
Slc16a1	Quasi-Mesanchymal:Adel
Classical	
Fermt1	Classical:Adel-Collison
Hk2	Classical:Adel-Collison
Ahnak2	Classical:Adel-Collison
Tmem45b	Classical:Adel-Collison
Sdr16c5	Classical:Adel-Collison
Gprc5a	Classical:Adel-Collison
Agr2	Classical:Adel-Collison
S100p	Classical:Adel-Collison
Fxyd3	Classical:Adel-Collison
St6galnac1	Classical:Adel-Collison
Ceacam5	Classical:Adel-Collison
Ceacam6	Classical:Adel-Collison
Tff1	Classical:Adel-Collison
Tff3	Classical:Adel-Collison
Capn8	Classical:Adel-Collison
Foxq1	Classical:Adel-Collison
Elf3	Classical:Adel-Collison
Erbb3	Classical:Adel-Collison
Tspan8	Classical:Adel-Collison
Tox3	Classical:Adel-Collison
Lgals4	Classical:Adel-Collison
Pls1	Classical:Adel-Collison
Gpx2	Classical:Adel-Collison
Atp10b	Classical:Adel-Collison
Muc13	Classical:Adel-Collison
Basal	
S100a2	Basal:Adel
Krt6a	Basal:Adel
Cst6	Basal:Adel
Gpr87	Basal:Adel
Scel	Basal:Adel
Anxa8l2	Basal:Adel
Krt6c	Basal:Adel
Serpinb4	Basal:Adel
Serpinb3	Basal:Adel
Ly6d	Basal:Adel
Ly6d	Basal:Adel
Plag1	Basal:Adel
Il20rb	Basal:Adel
C16orf74	Basal:Adel
Dcbld2	Basal:Adel
Krt17p3	Basal:Adel
Hmga2	Basal:Adel
Sprr3	Basal:Adel
Sprr1b	Basal:Adel
Krt17	Basal:Adel
Classical	
Tm4sf5	Classical:Adel-Moffit
Tff1	Classical:Adel-Moffit
Pla2g10	Classical:Adel-Moffit
Gpx2	Classical:Adel-Moffit
Spink4	Classical:Adel-Moffit
Loc400573	Classical:Adel-Moffit
Btnl8	Classical:Adel-Moffit
Dmbt1	Classical:Adel-Moffit
Atad4	Classical:Adel-Moffit
Tff3	Classical:Adel-Moffit
Fam3d	Classical:Adel-Moffit
Lyz	Classical:Adel-Moffit
Myo1a	Classical:Adel-Moffit
Anxa10	Classical:Adel-Moffit
Clrn3	Classical:Adel-Moffit
Akr1b10	Classical:Adel-Moffit
Ctse	Classical:Adel-Moffit
Tspan8	Classical:Adel-Moffit
Lgals4	Classical:Adel-Moffit
Reg4	Classical:Adel-Moffit
Scbasal	
Krt6a	scBasal:Adel
S100a2	scBasal:Adel
Krt13	scBasal:Adel
Krt17	scBasal:Adel
Ly6d	scBasal:Adel
Krt7	scBasal:Adel
Krt5	scBasal:Adel
Fam83a	scBasal:Adel
Cd109	scBasal:Adel
Gapdh	scBasal:Adel
Csta	scBasal:Adel
Ptpn13	scBasal:Adel
Mtss1	scBasal:Adel
Sprr1b	scBasal:Adel
Slc2a1	scBasal:Adel
Cav1	scBasal:Adel
Emp1	scBasal:Adel
Sema3c	scBasal:Adel
Dhrs9	scBasal:Adel
Cast	scBasal:Adel
Flna	scBasal:Adel
Slitrk6	scBasal:Adel
Col7a1	scBasal:Adel
Aqp3	scBasal:Adel
Mt2a	scBasal:Adel
Ahnak2	scBasal:Adel
Krt19	scBasal:Adel
Pkp1	scBasal:Adel
Ybx3	scBasal:Adel
Gjb5	scBasal:Adel
Scclassical	
Lgals4	scClassical:Adel
Ctse	scClassical:Adel
Tff1	scClassical:Adel
Agr2	scClassical:Adel
Tspan8	scClassical:Adel
Ceacam6	scClassical:Adel
Lyz	scClassical:Adel
Cdh17	scClassical:Adel
Tff2	scClassical:Adel
Cldn18	scClassical:Adel
Reg4	scClassical:Adel
Spink1	scClassical:Adel
Slc44a4	scClassical:Adel
Gpx2	scClassical:Adel
Anxa10	scClassical:Adel
Fam3d	scClassical:Adel
Tff3	scClassical:Adel
Muc13	scClassical:Adel
Anxa13	scClassical:Adel
Ceacam5	scClassical:Adel
Vsig2	scClassical:Adel
Prss3	scClassical:Adel
Aldh2	scClassical:Adel
Il1r2	scClassical:Adel
Agr3	scClassical:Adel
Cystm1	scClassical:Adel
Capn5	scClassical:Adel
S100a6	scClassical:Adel
Onecut2	scClassical:Adel
Bcas1	scClassical:Adel
Tam - Fcn1	
Fcn1	TAM - FCN1:Adel
Cfp	TAM - FCN1:Adel
Cd300e	TAM - FCN1:Adel
Amica1	TAM - FCN1:Adel
Lyz	TAM - FCN1:Adel
S100a8	TAM - FCN1:Adel
Lyst	TAM - FCN1:Adel
Fam65b	TAM - FCN1:Adel
Pabpc1	TAM - FCN1:Adel
Ctss	TAM - FCN1:Adel
Junb	TAM - FCN1:Adel
Rps11	TAM - FCN1:Adel
Cotl1	TAM - FCN1:Adel
Lgals2	TAM - FCN1:Adel
Zfp36	TAM - FCN1:Adel
Vcan	TAM - FCN1:Adel
Lst1	TAM - FCN1:Adel
S100a9	TAM - FCN1:Adel
Nfkbiz	TAM - FCN1:Adel
Ap1s2	TAM - FCN1:Adel
Il1b	TAM - FCN1:Adel
Ccr2	TAM - FCN1:Adel
Stk17b	TAM - FCN1:Adel
Rps14	TAM - FCN1:Adel
Clec12a	TAM - FCN1:Adel
Tpt1	TAM - FCN1:Adel
Lilra1	TAM - FCN1:Adel
Nfkbia	TAM - FCN1:Adel
Megf9	TAM - FCN1:Adel
C10orf54	TAM - FCN1:Adel
Pou2f2	TAM - FCN1:Adel
Tam - C1qc	
C1qc	TAM - C1QC:Adel
C1qa	TAM - C1QC:Adel
C1qb	TAM - C1QC:Adel
Slc40a1	TAM - C1QC:Adel
Cd74	TAM - C1QC:Adel
Sepp1	TAM - C1QC:Adel
Hla-drb1	TAM - C1QC:Adel
Folr2	TAM - C1QC:Adel
Sdc3	TAM - C1QC:Adel
Cmklr1	TAM - C1QC:Adel
Hla-dqa1	TAM - C1QC:Adel
Lilrb5	TAM - C1QC:Adel
Stab1	TAM - C1QC:Adel
Ctsc	TAM - C1QC:Adel
Slco2b1	TAM - C1QC:Adel
Cd209	TAM - C1QC:Adel
Hla-doa	TAM - C1QC:Adel
Enpp2	TAM - C1QC:Adel
Cd163l1	TAM - C1QC:Adel
Itm2b	TAM - C1QC:Adel
Hla-dpb1	TAM - C1QC:Adel
Hla-dpa1	TAM - C1QC:Adel
Axl	TAM - C1QC:Adel
Ms4a7	TAM - C1QC:Adel
Fcgrt	TAM - C1QC:Adel
Csf1r	TAM - C1QC:Adel
Ms4a6a	TAM - C1QC:Adel
C2	TAM - C1QC:Adel
Hla-dmb	TAM - C1QC:Adel
Tmem176b	TAM - C1QC:Adel
Itga9	TAM - C1QC:Adel
Tam - Spp1	
Spp1	TAM - SPP1:Adel
Flt1	TAM - SPP1:Adel
Fbp1	TAM - SPP1:Adel
Ldha	TAM - SPP1:Adel
Lpl	TAM - SPP1:Adel
C15orf48	TAM - SPP1:Adel
Emp1	TAM - SPP1:Adel
Cstb	TAM - SPP1:Adel
Fn1	TAM - SPP1:Adel
Eno1	TAM - SPP1:Adel
Pkm	TAM - SPP1:Adel
Aldoa	TAM - SPP1:Adel
Gapdh	TAM - SPP1:Adel
Chi3l1	TAM - SPP1:Adel
Matk	TAM - SPP1:Adel
Ero1l	TAM - SPP1:Adel
Clec5a	TAM - SPP1:Adel
Alox5ap	TAM - SPP1:Adel
Hk2	TAM - SPP1:Adel
Csf1	TAM - SPP1:Adel
Plin2	TAM - SPP1:Adel
Ccl2	TAM - SPP1:Adel
Slc2a1	TAM - SPP1:Adel
Tns1	TAM - SPP1:Adel
Adam8	TAM - SPP1:Adel
Cd109	TAM - SPP1:Adel
Lgals1	TAM - SPP1:Adel
Tpi1	TAM - SPP1:Adel
Dcstamp	TAM - SPP1:Adel
Slamf9	TAM - SPP1:Adel
Slc11a1	TAM - SPP1:Adel
Mycaf	
Myl9	myCAF:Adel
Cald1	myCAF:Adel
Mmp11	myCAF:Adel
Hopx	myCAF:Adel
Bgn	myCAF:Adel
Igfbp7	myCAF:Adel
Tpm2	myCAF:Adel
Cthrc1	myCAF:Adel
Acta2	myCAF:Adel
Tagln	myCAF:Adel
Inhba	myCAF:Adel
Col10a1	myCAF:Adel
Tpm1	myCAF:Adel
Postn	myCAF:Adel
Grp	myCAF:Adel
Cst1	myCAF:Adel
Icaf	
C3	iCAF:Adel
Dusp1	iCAF:Adel
Fbln1	iCAF:Adel
Lmna	iCAF:Adel
Clu	iCAF:Adel
Ccdc80	iCAF:Adel
Myc	iCAF:Adel
Efemp1	iCAF:Adel
Has1	iCAF:Adel
Nr4a1	iCAF:Adel
Cfd	iCAF:Adel
Anxa1	iCAF:Adel
Cxcl12	iCAF:Adel
Fgf7	iCAF:Adel
Klf4	iCAF:Adel
Emp1	iCAF:Adel
Gprc5a	iCAF:Adel
Srpx	iCAF:Adel
Mt2a	iCAF:Adel
Medag	iCAF:Adel
Igf1	iCAF:Adel
Mgst1	iCAF:Adel
Mcl1	iCAF:Adel
Cebpd	iCAF:Adel
S100a10	iCAF:Adel
Uap1	iCAF:Adel
Tnxb	iCAF:Adel
Cebpb	iCAF:Adel
Pnrc1	iCAF:Adel
Socs3	iCAF:Adel
Ptgds	iCAF:Adel
Fosb	iCAF:Adel
Nfkbia	iCAF:Adel
Cxcl2	iCAF:Adel
Thbs1	iCAF:Adel
Ccl2	iCAF:Adel
Ogn	iCAF:Adel
Gsn	iCAF:Adel
Dpt	iCAF:Adel
Pla2g2a	iCAF:Adel
Nampt	iCAF:Adel
Itm2a	iCAF:Adel
Rgcc	iCAF:Adel
Jund	iCAF:Adel
Nnmt	iCAF:Adel
Zfp36	iCAF:Adel
Pim1	iCAF:Adel
Cpe	iCAF:Adel
Gfpt2	iCAF:Adel
Sod2	iCAF:Adel
Basal-like a	
Fat2	Basal-like A:Adel
Mir205hg	Basal-like A:Adel
S100a9	Basal-like A:Adel
S100a2	Basal-like A:Adel
S100a8	Basal-like A:Adel
Krt5	Basal-like A:Adel
Slc2a9	Basal-like A:Adel
Rhcg	Basal-like A:Adel
Tp63	Basal-like A:Adel
Znf750	Basal-like A:Adel
Krt6a	Basal-like A:Adel
Krt14	Basal-like A:Adel
Pthlh	Basal-like A:Adel
Tmem45a	Basal-like A:Adel
Col7a1	Basal-like A:Adel
Tnnt3	Basal-like A:Adel
Tmprss11e	Basal-like A:Adel
Arl4d	Basal-like A:Adel
Scpep1	Basal-like A:Adel
Hcar2	Basal-like A:Adel
Gsdmc	Basal-like A:Adel
Tmem40	Basal-like A:Adel
Cyp24a1	Basal-like A:Adel
Il20rb	Basal-like A:Adel
Gjb6	Basal-like A:Adel
Lpar3	Basal-like A:Adel
Hcar3	Basal-like A:Adel
Gpr87	Basal-like A:Adel
Znf385a	Basal-like A:Adel
Clec2b	Basal-like A:Adel
Fyb	Basal-like A:Adel
Col4a6	Basal-like A:Adel
Ppp4r4	Basal-like A:Adel
Lcp1	Basal-like A:Adel
Lypd3	Basal-like A:Adel
Anxa8	Basal-like A:Adel
Tnc	Basal-like A:Adel
Snai2	Basal-like A:Adel
Fst	Basal-like A:Adel
Anxa8l1	Basal-like A:Adel
Aim2	Basal-like A:Adel
Ly6d	Basal-like A:Adel
Tcf7l1	Basal-like A:Adel
Krt13	Basal-like A:Adel
Clca4	Basal-like A:Adel
Cav1	Basal-like A:Adel
Mmp13	Basal-like A:Adel
Gbp6	Basal-like A:Adel
Srgap3	Basal-like A:Adel
Csta	Basal-like A:Adel
Basal-like B	
Foxj1	Basal-like B:Adel
Drc1	Basal-like B:Adel
Ccdc114	Basal-like B:Adel
C7orf57	Basal-like B:Adel
Cfap54	Basal-like B:Adel
Vwa3a	Basal-like B:Adel
Rarres3	Basal-like B:Adel
Cfap73	Basal-like B:Adel
C11orf70	Basal-like B:Adel
Cfap45	Basal-like B:Adel
Zbbx	Basal-like B:Adel
Cst6	Basal-like B:Adel
Cfap43	Basal-like B:Adel
C15orf52	Basal-like B:Adel
Rsph4a	Basal-like B:Adel
Mapk15	Basal-like B:Adel
Fam81b	Basal-like B:Adel
Ppil6	Basal-like B:Adel
Krt80	Basal-like B:Adel
Daw1	Basal-like B:Adel
Cdhr4	Basal-like B:Adel
Vgll1	Basal-like B:Adel
Maats1	Basal-like B:Adel
Zmynd10	Basal-like B:Adel
Elfn2	Basal-like B:Adel
Cerkl	Basal-like B:Adel
C9orf116	Basal-like B:Adel
Casc1	Basal-like B:Adel
Mak	Basal-like B:Adel
Pla2g16	Basal-like B:Adel
Drc7	Basal-like B:Adel
Batf2	Basal-like B:Adel
Dnai1	Basal-like B:Adel
Rsph1	Basal-like B:Adel
Mfi2	Basal-like B:Adel
Armc3	Basal-like B:Adel
Ly75	Basal-like B:Adel
Ccdc173	Basal-like B:Adel
Tmem169	Basal-like B:Adel
Ccdc103	Basal-like B:Adel
Gins2	Basal-like B:Adel
Prr29	Basal-like B:Adel
Klk6	Basal-like B:Adel
Tctex1d2	Basal-like B:Adel
Cda	Basal-like B:Adel
Rab36	Basal-like B:Adel
Ankrd1	Basal-like B:Adel
Mmp7	Basal-like B:Adel
Cfap206	Basal-like B:Adel
Cfap157	Basal-like B:Adel
Classical a	
Cyp2c18	Classical A:Adel
Rp11-400g3.5	Classical A:Adel
Vsig2	Classical A:Adel
Slc9b2	Classical A:Adel
Anxa10	Classical A:Adel
Capn8	Classical A:Adel
Vill	Classical A:Adel
Cldn18	Classical A:Adel
Sult1c2	Classical A:Adel
Cystm1	Classical A:Adel
Ctse	Classical A:Adel
Adam28	Classical A:Adel
Vsig1	Classical A:Adel
Cyp3a5	Classical A:Adel
Capn5	Classical A:Adel
Cyp2s1	Classical A:Adel
Kcne3	Classical A:Adel
Cyp2c9	Classical A:Adel
Gckr	Classical A:Adel
Tspan8	Classical A:Adel
Acer2	Classical A:Adel
Sema4g	Classical A:Adel
Pdzd3	Classical A:Adel
Tmc5	Classical A:Adel
Dpcr1	Classical A:Adel
Iqgap2	Classical A:Adel
Eps8l3	Classical A:Adel
Nr1i2	Classical A:Adel
Muc17	Classical A:Adel
Fer1l6	Classical A:Adel
Lrrc66	Classical A:Adel
Gata6	Classical A:Adel
Capn9	Classical A:Adel
Pof1b	Classical A:Adel
Htr1b	Classical A:Adel
Ihh	Classical A:Adel
Mtmr11	Classical A:Adel
Slc6a20	Classical A:Adel
Omp	Classical A:Adel
Pla2g10	Classical A:Adel
Spink1	Classical A:Adel
Kiaa1211	Classical A:Adel
Trim54	Classical A:Adel
Fam101a	Classical A:Adel
Bcl2l15	Classical A:Adel
Tnfrsf11a	Classical A:Adel
Rapgefl1	Classical A:Adel
Myrf	Classical A:Adel
Plac8	Classical A:Adel
Pip5k1b	Classical A:Adel
Classical B	
Mep1a	Classical B:Adel
Gucy2c	Classical B:Adel
Spink4	Classical B:Adel
Muc2	Classical B:Adel
Galnt8	Classical B:Adel
Itln1	Classical B:Adel
Chst5	Classical B:Adel
Cdh17	Classical B:Adel
Fam105a	Classical B:Adel
Si	Classical B:Adel
Reg4	Classical B:Adel
Rp11-77k12.7	Classical B:Adel
Clca1	Classical B:Adel
Hepacam2	Classical B:Adel
Gpa33	Classical B:Adel
Cdx2	Classical B:Adel
Wnk4	Classical B:Adel
Btnl3	Classical B:Adel
Krt20	Classical B:Adel
Clrn3	Classical B:Adel
C3orf70	Classical B:Adel
Rep15	Classical B:Adel
Fcgbp	Classical B:Adel
Fam222a	Classical B:Adel
Akr1c4	Classical B:Adel
Slc6a7	Classical B:Adel
Phgr1	Classical B:Adel
Klhl32	Classical B:Adel
Sepp1	Classical B:Adel
Agr2	Classical B:Adel
Gmds	Classical B:Adel
Adgrg7	Classical B:Adel
Ffar4	Classical B:Adel
Ccl15-ccl14	Classical B:Adel
Atp8a1	Classical B:Adel
Slc17a4	Classical B:Adel
Jph1	Classical B:Adel
Pde3b	Classical B:Adel
Grip2	Classical B:Adel
B4galnt2	Classical B:Adel
Hes6	Classical B:Adel
Mgam2	Classical B:Adel
Wnk2	Classical B:Adel
Rnf186	Classical B:Adel
Myo7b	Classical B:Adel
Gna14	Classical B:Adel
Heph	Classical B:Adel
Rp11-234b24.6	Classical B:Adel
Muc13	Classical B:Adel
Ang	Classical B:Adel
Normal Epithelial	
Cftr	Normal Epithelial:Adel
Bicc1	Normal Epithelial:Adel
Slc4a4	Normal Epithelial:Adel
Glis3	Normal Epithelial:Adel
Sctr	Normal Epithelial:Adel
Ambp	Normal Epithelial:Adel
Fxyd2	Normal Epithelial:Adel
Anxa4	Normal Epithelial:Adel
Spp1	Normal Epithelial:Adel
Sox9	Normal Epithelial:Adel
Fos	Normal Epithelial:Adel
Jun	Normal Epithelial:Adel
Crp	Normal Epithelial:Adel
Muc5b	Normal Epithelial:Adel
Onecut2	Normal Epithelial:Adel
Crisp3	Normal Epithelial:Adel
Tff3	Normal Epithelial:Adel
Alb	Hepatocytes: Ian et al- Nature com 2018
Hamp	Hepatocytes: Ian et al- Nature com 2018
Arg1	Hepatocytes: Ian et al- Nature com 2018
Pck1	Hepatocytes: Ian et al- Nature com 2018
Afp	Hepatocytes: Ian et al- Nature com 2018
Bche	Hepatocytes: Ian et al- Nature com 2018
Cyp3a7	Hepatocytes: Ian et al- Nature com 2018
Cyp2a7	Hepatocytes: Ian et al- Nature com 2018
Cyp2a6	Hepatocytes: Ian et al- Nature com 2018
Scd	Hepatocytes: Ian et al- Nature com 2018
Hmgcs1	Hepatocytes: Ian et al- Nature com 2018
Acss2	Hepatocytes: Ian et al- Nature com 2018
Tm7sf2	Hepatocytes: Ian et al- Nature com 2018
Sec16b	Hepatocytes: Ian et al- Nature com 2018
Slbp	Hepatocytes: Ian et al- Nature com 2018
Rnd3	Hepatocytes: Ian et al- Nature com 2018
Pck1	Hepatocytes: Ian et al- Nature com 2018
Bche	Hepatocytes: Ian et al- Nature com 2018
G6pc	Hepatocytes: Ian et al- Nature com 2018
Ghr	Hepatocytes: Ian et al- Nature com 2018
Aldh6a1	Hepatocytes: Ian et al- Nature com 2018
Rpp25l	Hepatocytes: Ian et al- Nature com 2018
Hsd11b1	Hepatocytes: Ian et al- Nature com 2018
Hamp	Hepatocytes: Ian et al- Nature com 2018
Ghr	Hepatocytes: Ian et al- Nature com 2018
Hpr	Hepatocytes: Ian et al- Nature com 2018
Gsta2	Hepatocytes: Ian et al- Nature com 2018
Akr1c1	Hepatocytes: Ian et al- Nature com 2018
Masp2	Hepatocytes: Ian et al- Nature com 2018
Ramp3	Portal Endothelial: Ian et al- Nature com 2018
Inmt	Portal Endothelial: Ian et al- Nature com 2018
Dnase1l3	Portal Endothelial: Ian et al- Nature com 2018
Lifr	Portal Endothelial: Ian et al- Nature com 2018
Vcam1	Intermediate Co-expressor (IC) state: Raghavan
Malat1	Intermediate Co-expressor (IC) state: Raghavan
Igfbp3	Intermediate Co-expressor (IC) state: Raghavan
Syne2	Intermediate Co-expressor (IC) state: Raghavan
Timp2	Intermediate Co-expressor (IC) state: Raghavan
Tnfaip2	Intermediate Co-expressor (IC) state: Raghavan
Nfat5	Intermediate Co-expressor (IC) state: Raghavan
Serpina1	Intermediate Co-expressor (IC) state: Raghavan
Cxcl14	Intermediate Co-expressor (IC) state: Raghavan
Cx3cl1	Intermediate Co-expressor (IC) state: Raghavan
Alpk3	Intermediate Co-expressor (IC) state: Raghavan
Athl1	Intermediate Co-expressor (IC) state: Raghavan
Dpysl2	Intermediate Co-expressor (IC) state: Raghavan
Tmem139	Intermediate Co-expressor (IC) state: Raghavan
Klf6	Intermediate Co-expressor (IC) state: Raghavan
Krt23	Intermediate Co-expressor (IC) state: Raghavan
Megf6	Intermediate Co-expressor (IC) state: Raghavan
Hoxb2	Intermediate Co-expressor (IC) state: Raghavan
Padi1	Intermediate Co-expressor (IC) state: Raghavan
Mfsd4	Intermediate Co-expressor (IC) state: Raghavan
Inpp4b	Intermediate Co-expressor (IC) state: Raghavan
Baiap3	Intermediate Co-expressor (IC) state: Raghavan
Hmha1	Intermediate Co-expressor (IC) state: Raghavan
Ece1	Intermediate Co-expressor (IC) state: Raghavan
Camk2n1	Intermediate Co-expressor (IC) state: Raghavan
Snord89	Intermediate Co-expressor (IC) state: Raghavan
Wfdc2	Intermediate Co-expressor (IC) state: Raghavan
Tshz2	Intermediate Co-expressor (IC) state: Raghavan
Rilpl2	Intermediate Co-expressor (IC) state: Raghavan
Lamb2	Intermediate Co-expressor (IC) state: Raghavan
Itgb8	Intermediate Co-expressor (IC) state: Raghavan
Zdhhc2	Intermediate Co-expressor (IC) state: Raghavan
C10orf118	Intermediate Co-expressor (IC) state: Raghavan
Rere	Intermediate Co-expressor (IC) state: Raghavan
Tcn1	Intermediate Co-expressor (IC) state: Raghavan
Mapk8ip3	Intermediate Co-expressor (IC) state: Raghavan
Klf10	Intermediate Co-expressor (IC) state: Raghavan
Jun	Intermediate Co-expressor (IC) state: Raghavan
Rnf207	Intermediate Co-expressor (IC) state: Raghavan
Rarres3	Intermediate Co-expressor (IC) state: Raghavan
Rgcc	Intermediate Co-expressor (IC) state: Raghavan
Mmp11	Intermediate Co-expressor (IC) state: Raghavan
Arhgap18	Intermediate Co-expressor (IC) state: Raghavan
Birc3	Intermediate Co-expressor (IC) state: Raghavan
Tuba1a	Intermediate Co-expressor (IC) state: Raghavan
Arhgap4	Intermediate Co-expressor (IC) state: Raghavan
Fgf19	Intermediate Co-expressor (IC) state: Raghavan
Epha4	Intermediate Co-expressor (IC) state: Raghavan
Cacng4	Intermediate Co-expressor (IC) state: Raghavan
Mkrn1	Intermediate Co-expressor (IC) state: Raghavan
Il23a	Intermediate Co-expressor (IC) state: Raghavan
Hook3	Intermediate Co-expressor (IC) state: Raghavan
Ldlrad4	Intermediate Co-expressor (IC) state: Raghavan
Slc14a1	Intermediate Co-expressor (IC) state: Raghavan
Kmt2c	Intermediate Co-expressor (IC) state: Raghavan
Vstm2l	Intermediate Co-expressor (IC) state: Raghavan
Loxl4	Intermediate Co-expressor (IC) state: Raghavan
Cybrd1	Intermediate Co-expressor (IC) state: Raghavan
Mllt6	Intermediate Co-expressor (IC) state: Raghavan
Farp1	Intermediate Co-expressor (IC) state: Raghavan
Fam167a	Intermediate Co-expressor (IC) state: Raghavan
Csgalnact1	Intermediate Co-expressor (IC) state: Raghavan
Bach1	Intermediate Co-expressor (IC) state: Raghavan
Prdm2	Intermediate Co-expressor (IC) state: Raghavan
Aebp1	Intermediate Co-expressor (IC) state: Raghavan
St3gal4	Intermediate Co-expressor (IC) state: Raghavan
Il8	Intermediate Co-expressor (IC) state: Raghavan
Nr4a2	Intermediate Co-expressor (IC) state: Raghavan
Bmpr2	Intermediate Co-expressor (IC) state: Raghavan
Smim5	Intermediate Co-expressor (IC) state: Raghavan
Nes	Intermediate Co-expressor (IC) state: Raghavan
Podxl	Intermediate Co-expressor (IC) state: Raghavan
Numb	Intermediate Co-expressor (IC) state: Raghavan
Cmya5	Intermediate Co-expressor (IC) state: Raghavan
Vwa5a	Intermediate Co-expressor (IC) state: Raghavan
Smg1	Intermediate Co-expressor (IC) state: Raghavan
Itgb1	Intermediate Co-expressor (IC) state: Raghavan
Sesn3	Intermediate Co-expressor (IC) state: Raghavan
Ccdc6	Intermediate Co-expressor (IC) state: Raghavan
Dab2	Intermediate Co-expressor (IC) state: Raghavan
Ptgs2	Intermediate Co-expressor (IC) state: Raghavan
Cox6b2	Intermediate Co-expressor (IC) state: Raghavan
Eef1a2	Intermediate Co-expressor (IC) state: Raghavan
C9orf3	Intermediate Co-expressor (IC) state: Raghavan
Sycp2	Intermediate Co-expressor (IC) state: Raghavan
Crispld2	Intermediate Co-expressor (IC) state: Raghavan
Tnfaip3	Intermediate Co-expressor (IC) state: Raghavan
Znf292	Intermediate Co-expressor (IC) state: Raghavan
Rab8b	Intermediate Co-expressor (IC) state: Raghavan
Hdac7	Intermediate Co-expressor (IC) state: Raghavan
Cdh4	Intermediate Co-expressor (IC) state: Raghavan
Fam3c	Intermediate Co-expressor (IC) state: Raghavan
Maml2	Intermediate Co-expressor (IC) state: Raghavan
Zfand5	Intermediate Co-expressor (IC) state: Raghavan
Syt1	Intermediate Co-expressor (IC) state: Raghavan
Ppp1r15a	Intermediate Co-expressor (IC) state: Raghavan
Tk2	Intermediate Co-expressor (IC) state: Raghavan
Sfxn3	Intermediate Co-expressor (IC) state: Raghavan
Masp1	Intermediate Co-expressor (IC) state: Raghavan
Calcoco1	Intermediate Co-expressor (IC) state: Raghavan
Irs2	Intermediate Co-expressor (IC) state: Raghavan
Fosb	Intermediate Co-expressor (IC) state: Raghavan
Muc4	Intermediate Co-expressor (IC) state: Raghavan
Il20rb	Intermediate Co-expressor (IC) state: Raghavan
Calhm2	Intermediate Co-expressor (IC) state: Raghavan
Bmp4	Intermediate Co-expressor (IC) state: Raghavan
Ssfa2	Intermediate Co-expressor (IC) state: Raghavan
Rab21	Intermediate Co-expressor (IC) state: Raghavan
Cyld	Intermediate Co-expressor (IC) state: Raghavan
Klk6	Intermediate Co-expressor (IC) state: Raghavan
Col3a1	Intermediate Co-expressor (IC) state: Raghavan
Net1	Intermediate Co-expressor (IC) state: Raghavan
Cxxc5	Intermediate Co-expressor (IC) state: Raghavan
Igfbp5	Intermediate Co-expressor (IC) state: Raghavan
Pnma2	Intermediate Co-expressor (IC) state: Raghavan
Krt6a	scBasal: Raghavan
S100a2	scBasal: Raghavan
Krt13	scBasal: Raghavan
Krt17	scBasal: Raghavan
Ly6d	scBasal: Raghavan
Krt7	scBasal: Raghavan
Krt5	scBasal: Raghavan
Fam83a	scBasal: Raghavan
Cd109	scBasal: Raghavan
Gapdh	scBasal: Raghavan
Csta	scBasal: Raghavan
Ptpn13	scBasal: Raghavan
Mtss1	scBasal: Raghavan
Sprr1b	scBasal: Raghavan
Slc2a1	scBasal: Raghavan
Cav1	scBasal: Raghavan
Emp1	scBasal: Raghavan
Sema3c	scBasal: Raghavan
Dhrs9	scBasal: Raghavan
Cast	scBasal: Raghavan
Flna	scBasal: Raghavan
Slitrk6	scBasal: Raghavan
Col7a1	scBasal: Raghavan
Aqp3	scBasal: Raghavan
Mt2a	scBasal: Raghavan
Ahnak2	scBasal: Raghavan
Krt19	scBasal: Raghavan
Pkp1	scBasal: Raghavan
Ybx3	scBasal: Raghavan
Gjb5	scBasal: Raghavan
Lgals4	scClassical:Raghavan
Ctse	scClassical:Raghavan
Tff1	scClassical:Raghavan
Agr2	scClassical:Raghavan
Tspan8	scClassical:Raghavan
Ceacam6	scClassical:Raghavan
Lyz	scClassical:Raghavan
Cdh17	scClassical:Raghavan
Tff2	scClassical:Raghavan
Cldn18	scClassical:Raghavan
Reg4	scClassical:Raghavan
Spink1	scClassical:Raghavan
Slc44a4	scClassical:Raghavan
Gpx2	scClassical:Raghavan
Anxa10	scClassical:Raghavan
Fam3d	scClassical:Raghavan
Tff3	scClassical:Raghavan
Muc13	scClassical:Raghavan
Anxa13	scClassical:Raghavan
Ceacam5	scClassical:Raghavan
Vsig2	scClassical:Raghavan
Prss3	scClassical:Raghavan
Aldh2	scClassical:Raghavan
Il1r2	scClassical:Raghavan
Agr3	scClassical:Raghavan
Cystm1	scClassical:Raghavan
Capn5	scClassical:Raghavan
S100a6	scClassical:Raghavan
Onecut2	scClassical:Raghavan
Bcas1	scClassical:Raghavan
Ambp	Ductal cell 1: Peng
Cftr	Ductal cell 1: Peng
Mmp7	Ductal cell 1: Peng
Krt19	Ductal cell 2: Peng
Krt7	Ductal cell 2: Peng
Tspan8	Ductal cell 2: Peng
Slpi	Ductal cell 2: Peng
Prss1	Acinar: Peng
Ctrb1	Acinar: Peng
Ctrb2	Acinar: Peng
Reg1b	Acinar: Peng
Chgb	Endocrine: Peng
Chga	Endocrine: Peng
Ins	Endocrine: Peng
Iapp	Endocrine: Peng
Rgs5	Stellate cells: Peng
Acta2	Stellate cells: Peng
