Genes	Subtype
RHOB	Cancer cells 2:Raghu_Kalluri
CHCHD2	Cancer cells 2:Raghu_Kalluri
HIST1H2BC	Cancer cells 2:Raghu_Kalluri
TPM1	Cancer cells 2:Raghu_Kalluri
PTMS	Cancer cells 2:Raghu_Kalluri
CELA1	Cancer cells 2:Raghu_Kalluri
BEX3	Cancer cells 2:Raghu_Kalluri
SKP1A	Cancer cells 2:Raghu_Kalluri
BRI3	Cancer cells 2:Raghu_Kalluri
HCFC1R1	Cancer cells 2:Raghu_Kalluri
BMYC	Cancer cells 2:Raghu_Kalluri
SPTSSA	Cancer cells 2:Raghu_Kalluri
MT1	Cancer cells 2:Raghu_Kalluri
ANAPC13	Cancer cells 2:Raghu_Kalluri
SELENOF	Cancer cells 2:Raghu_Kalluri
ECH1	Cancer cells 2:Raghu_Kalluri
HIGD2A	Cancer cells 2:Raghu_Kalluri
HDGF	Cancer cells 2:Raghu_Kalluri
IER3	Cancer cells 2:Raghu_Kalluri
COX6B1	Cancer cells 2:Raghu_Kalluri
HSP90AB1	Cancer cells 2:Raghu_Kalluri
NDUFB9	Cancer cells 2:Raghu_Kalluri
CD44	Cancer cells 2:Raghu_Kalluri
PRDX6	Cancer cells 2:Raghu_Kalluri
CSRP1	Cancer cells 2:Raghu_Kalluri
CAPNS1	Cancer cells 2:Raghu_Kalluri
NDUFB2	Cancer cells 2:Raghu_Kalluri
NDUFC2	Cancer cells 2:Raghu_Kalluri
NDUFA6	Cancer cells 2:Raghu_Kalluri
NEAT1	Cancer cells 2:Raghu_Kalluri
TMED10	Cancer cells 2:Raghu_Kalluri
SSR2	Cancer cells 2:Raghu_Kalluri
ATP5J	Cancer cells 2:Raghu_Kalluri
FOSB	Cancer cells 2:Raghu_Kalluri
ROMO1	Cancer cells 2:Raghu_Kalluri
TECR	Cancer cells 2:Raghu_Kalluri
XIST	Cancer cells 2:Raghu_Kalluri
MPC2	Cancer cells 2:Raghu_Kalluri
IER2	Cancer cells 2:Raghu_Kalluri
P4HB	Cancer cells 2:Raghu_Kalluri
OAT	Cancer cells 2:Raghu_Kalluri
COX4I1	Cancer cells 2:Raghu_Kalluri
CALM2	Cancer cells 2:Raghu_Kalluri
USMG5	Cancer cells 2:Raghu_Kalluri
NDUFC1	Cancer cells 2:Raghu_Kalluri
RTN4	Cancer cells 2:Raghu_Kalluri
TXNIP	Cancer cells 2:Raghu_Kalluri
TAGLN2	Cancer cells 2:Raghu_Kalluri
HINT1	Cancer cells 2:Raghu_Kalluri
KLF6	Cancer cells 2:Raghu_Kalluri
SWI5	Cancer cells 2:Raghu_Kalluri
CYB5A	Cancer cells 2:Raghu_Kalluri
COX7B	Cancer cells 2:Raghu_Kalluri
COX7A2	Cancer cells 2:Raghu_Kalluri
S100A6	Cancer cells 2:Raghu_Kalluri
COX6C	Cancer cells 2:Raghu_Kalluri
TBCA	Cancer cells 2:Raghu_Kalluri
PARK7	Cancer cells 2:Raghu_Kalluri
MT-CYTB	Cancer cells 2:Raghu_Kalluri
HSP90AA1	Cancer cells 2:Raghu_Kalluri
EIF4A2	Cancer cells 2:Raghu_Kalluri
LY6E	Cancer cells 2:Raghu_Kalluri
TXN1	Cancer cells 2:Raghu_Kalluri
COX6A1	Cancer cells 2:Raghu_Kalluri
MT-ATP6	Cancer cells 2:Raghu_Kalluri
UBC	Cancer cells 2:Raghu_Kalluri
H2AFJ	Cancer cells 2:Raghu_Kalluri
MT-ND4	Cancer cells 2:Raghu_Kalluri
JUND	Cancer cells 2:Raghu_Kalluri
MALAT1	Cancer cells 2:Raghu_Kalluri
LY6A	Cancer cells 2:Raghu_Kalluri
S100A8	Granulocytes:Raghu_Kalluri
S100A9	Granulocytes:Raghu_Kalluri
NGP	Granulocytes:Raghu_Kalluri
RETNLG	Granulocytes:Raghu_Kalluri
IL1B	Granulocytes:Raghu_Kalluri
CXCL2	Granulocytes:Raghu_Kalluri
G0S2	Granulocytes:Raghu_Kalluri
LCN2	Granulocytes:Raghu_Kalluri
WFDC21	Granulocytes:Raghu_Kalluri
CD14	Granulocytes:Raghu_Kalluri
CEBPB	Granulocytes:Raghu_Kalluri
IFITM1	Granulocytes:Raghu_Kalluri
CCRL2	Granulocytes:Raghu_Kalluri
LTF	Granulocytes:Raghu_Kalluri
MSRB1	Granulocytes:Raghu_Kalluri
TYROBP	Granulocytes:Raghu_Kalluri
HP	Granulocytes:Raghu_Kalluri
IL1R2	Granulocytes:Raghu_Kalluri
GM5483	Granulocytes:Raghu_Kalluri
CHIL3	Granulocytes:Raghu_Kalluri
PGLYRP1	Granulocytes:Raghu_Kalluri
FCER1G	Granulocytes:Raghu_Kalluri
ALOX5AP	Granulocytes:Raghu_Kalluri
MMP9	Granulocytes:Raghu_Kalluri
AA467197	Granulocytes:Raghu_Kalluri
CLEC4E	Granulocytes:Raghu_Kalluri
IL1RN	Granulocytes:Raghu_Kalluri
LST1	Granulocytes:Raghu_Kalluri
LRG1	Granulocytes:Raghu_Kalluri
PLAUR	Granulocytes:Raghu_Kalluri
GSR	Granulocytes:Raghu_Kalluri
SLPI	Granulocytes:Raghu_Kalluri
TREM1	Granulocytes:Raghu_Kalluri
MCEMP1	Granulocytes:Raghu_Kalluri
CCR1	Granulocytes:Raghu_Kalluri
CLEC4D	Granulocytes:Raghu_Kalluri
MXD1	Granulocytes:Raghu_Kalluri
C5AR1	Granulocytes:Raghu_Kalluri
CSF3R	Granulocytes:Raghu_Kalluri
HCAR2	Granulocytes:Raghu_Kalluri
FCGR3	Granulocytes:Raghu_Kalluri
HDC	Granulocytes:Raghu_Kalluri
CXCR2	Granulocytes:Raghu_Kalluri
SLC16A3	Granulocytes:Raghu_Kalluri
CD300LF	Granulocytes:Raghu_Kalluri
CD177	Granulocytes:Raghu_Kalluri
F630028O10RIK	Granulocytes:Raghu_Kalluri
CD33	Granulocytes:Raghu_Kalluri
LILR4B	Granulocytes:Raghu_Kalluri
FPR2	Granulocytes:Raghu_Kalluri
PILRA	Granulocytes:Raghu_Kalluri
IL1F9	Granulocytes:Raghu_Kalluri
CHIL1	Granulocytes:Raghu_Kalluri
SIRPB1B	Granulocytes:Raghu_Kalluri
TREM3	Granulocytes:Raghu_Kalluri
CLEC5A	Granulocytes:Raghu_Kalluri
PYGL	Granulocytes:Raghu_Kalluri
SIGLECE	Granulocytes:Raghu_Kalluri
UPP1	Granulocytes:Raghu_Kalluri
PRDX5	Granulocytes:Raghu_Kalluri
GRINA	Granulocytes:Raghu_Kalluri
NCF1	Granulocytes:Raghu_Kalluri
SIRPB1C	Granulocytes:Raghu_Kalluri
SPI1	Granulocytes:Raghu_Kalluri
CAMP	Granulocytes:Raghu_Kalluri
S100A11	Granulocytes:Raghu_Kalluri
SLFN1	Granulocytes:Raghu_Kalluri
IER3	Granulocytes:Raghu_Kalluri
LITAF	Granulocytes:Raghu_Kalluri
SRGN	Granulocytes:Raghu_Kalluri
ID1	Granulocytes:Raghu_Kalluri
LTB4R1	Granulocytes:Raghu_Kalluri
GADD45A	Granulocytes:Raghu_Kalluri
SAMSN1	Granulocytes:Raghu_Kalluri
IFITM2	Granulocytes:Raghu_Kalluri
PTGS2	Granulocytes:Raghu_Kalluri
CD24A	Granulocytes:Raghu_Kalluri
IFITM6	Granulocytes:Raghu_Kalluri
PIM1	Granulocytes:Raghu_Kalluri
IGFBP6	Granulocytes:Raghu_Kalluri
CEBPD	Granulocytes:Raghu_Kalluri
CCL3	Granulocytes:Raghu_Kalluri
PLEK	Granulocytes:Raghu_Kalluri
TNFAIP2	Granulocytes:Raghu_Kalluri
MARCKSL1	Granulocytes:Raghu_Kalluri
GADD45B	Granulocytes:Raghu_Kalluri
ETS2	Granulocytes:Raghu_Kalluri
NCF4	Granulocytes:Raghu_Kalluri
OSTF1	Granulocytes:Raghu_Kalluri
CD9	Granulocytes:Raghu_Kalluri
CLEC4N	Granulocytes:Raghu_Kalluri
FGR	Granulocytes:Raghu_Kalluri
CARD19	Granulocytes:Raghu_Kalluri
FTH1	Granulocytes:Raghu_Kalluri
TXN1	Granulocytes:Raghu_Kalluri
FXYD5	Granulocytes:Raghu_Kalluri
LMNB1	Granulocytes:Raghu_Kalluri
MCL1	Granulocytes:Raghu_Kalluri
CDKN1A	Granulocytes:Raghu_Kalluri
JUNB	Granulocytes:Raghu_Kalluri
ANXA1	Granulocytes:Raghu_Kalluri
NINJ1	Granulocytes:Raghu_Kalluri
BTG2	Granulocytes:Raghu_Kalluri
DHRS7	Granulocytes:Raghu_Kalluri
BCL2A1A	Granulocytes:Raghu_Kalluri
TPD52	Granulocytes:Raghu_Kalluri
LCP1	Granulocytes:Raghu_Kalluri
RAB20	Granulocytes:Raghu_Kalluri
CYBA	Granulocytes:Raghu_Kalluri
SDCBP	Granulocytes:Raghu_Kalluri
PGD	Granulocytes:Raghu_Kalluri
RHOG	Granulocytes:Raghu_Kalluri
ADIPOR1	Granulocytes:Raghu_Kalluri
EMILIN2	Granulocytes:Raghu_Kalluri
CLEC4A2	Granulocytes:Raghu_Kalluri
S100A6	Granulocytes:Raghu_Kalluri
LYZ2	Granulocytes:Raghu_Kalluri
GPSM3	Granulocytes:Raghu_Kalluri
SNAP23	Granulocytes:Raghu_Kalluri
VASP	Granulocytes:Raghu_Kalluri
GPX1	Granulocytes:Raghu_Kalluri
NCF2	Granulocytes:Raghu_Kalluri
CYP4F18	Granulocytes:Raghu_Kalluri
OGFRL1	Granulocytes:Raghu_Kalluri
SEM1	Granulocytes:Raghu_Kalluri
BCL2A1B	Granulocytes:Raghu_Kalluri
VSIR	Granulocytes:Raghu_Kalluri
PKM	Granulocytes:Raghu_Kalluri
GNG5	Granulocytes:Raghu_Kalluri
TALDO1	Granulocytes:Raghu_Kalluri
GABARAP	Granulocytes:Raghu_Kalluri
FTL1	Granulocytes:Raghu_Kalluri
SAT1	Granulocytes:Raghu_Kalluri
GMFG	Granulocytes:Raghu_Kalluri
H3F3B	Granulocytes:Raghu_Kalluri
NUDT4	Granulocytes:Raghu_Kalluri
TRIB1	Granulocytes:Raghu_Kalluri
PTP4A1	Granulocytes:Raghu_Kalluri
GAPDH	Granulocytes:Raghu_Kalluri
NFIL3	Granulocytes:Raghu_Kalluri
RAC2	Granulocytes:Raghu_Kalluri
DUSP1	Granulocytes:Raghu_Kalluri
ATP6V1G1	Granulocytes:Raghu_Kalluri
SLFN2	Granulocytes:Raghu_Kalluri
LRRC25	Granulocytes:Raghu_Kalluri
ARPC1B	Granulocytes:Raghu_Kalluri
NFKBID	Granulocytes:Raghu_Kalluri
ARRB2	Granulocytes:Raghu_Kalluri
FAM49B	Granulocytes:Raghu_Kalluri
RNF149	Granulocytes:Raghu_Kalluri
NDEL1	Granulocytes:Raghu_Kalluri
CSF2RB	Granulocytes:Raghu_Kalluri
WFDC17	Granulocytes:Raghu_Kalluri
NFKBIA	Granulocytes:Raghu_Kalluri
FOS	Granulocytes:Raghu_Kalluri
TMSB4X	Granulocytes:Raghu_Kalluri
PRDX6	Granulocytes:Raghu_Kalluri
CCL6	Granulocytes:Raghu_Kalluri
ARPC3	Granulocytes:Raghu_Kalluri
PIRB	Granulocytes:Raghu_Kalluri
CSRNP1	Granulocytes:Raghu_Kalluri
ACTG1	Granulocytes:Raghu_Kalluri
ANXA2	Granulocytes:Raghu_Kalluri
ZYX	Granulocytes:Raghu_Kalluri
GLRX	Granulocytes:Raghu_Kalluri
CTSD	Granulocytes:Raghu_Kalluri
PNRC1	Granulocytes:Raghu_Kalluri
SH3BGRL3	Granulocytes:Raghu_Kalluri
CSF2RA	Granulocytes:Raghu_Kalluri
CKS2	Granulocytes:Raghu_Kalluri
MGST1	Granulocytes:Raghu_Kalluri
SKAP2	Granulocytes:Raghu_Kalluri
PFN1	Granulocytes:Raghu_Kalluri
HMGB2	Granulocytes:Raghu_Kalluri
PLIN2	Granulocytes:Raghu_Kalluri
2810474O19RIK	Granulocytes:Raghu_Kalluri
CMTM6	Granulocytes:Raghu_Kalluri
R3HDM4	Granulocytes:Raghu_Kalluri
MAP1LC3B	Granulocytes:Raghu_Kalluri
SOCS3	Granulocytes:Raghu_Kalluri
VAMP8	Granulocytes:Raghu_Kalluri
ALDOA	Granulocytes:Raghu_Kalluri
LY6C2	Granulocytes:Raghu_Kalluri
H3F3A	Granulocytes:Raghu_Kalluri
FOSL2	Granulocytes:Raghu_Kalluri
OSER1	Granulocytes:Raghu_Kalluri
IER2	Granulocytes:Raghu_Kalluri
ZFP36	Granulocytes:Raghu_Kalluri
CDKN2D	Granulocytes:Raghu_Kalluri
PGAM1	Granulocytes:Raghu_Kalluri
EIF1	Granulocytes:Raghu_Kalluri
CDK2AP2	Granulocytes:Raghu_Kalluri
COX17	Granulocytes:Raghu_Kalluri
RGS2	Granulocytes:Raghu_Kalluri
PPP1R2	Granulocytes:Raghu_Kalluri
ARPC2	Granulocytes:Raghu_Kalluri
RGCC	Granulocytes:Raghu_Kalluri
XBP1	Granulocytes:Raghu_Kalluri
CDC42	Granulocytes:Raghu_Kalluri
EFHD2	Granulocytes:Raghu_Kalluri
ATG3	Granulocytes:Raghu_Kalluri
COTL1	Granulocytes:Raghu_Kalluri
MRPL33	Granulocytes:Raghu_Kalluri
CD52	Granulocytes:Raghu_Kalluri
PLP2	Granulocytes:Raghu_Kalluri
1810037I17RIK	Granulocytes:Raghu_Kalluri
HIST1H2BC	Granulocytes:Raghu_Kalluri
ENO1	Granulocytes:Raghu_Kalluri
SNX20	Granulocytes:Raghu_Kalluri
2310001H17RIK	Granulocytes:Raghu_Kalluri
NFKBIZ	Granulocytes:Raghu_Kalluri
CD53	Granulocytes:Raghu_Kalluri
GNB2	Granulocytes:Raghu_Kalluri
TUBA4A	Granulocytes:Raghu_Kalluri
IER5	Granulocytes:Raghu_Kalluri
CD44	Granulocytes:Raghu_Kalluri
GDPD3	Granulocytes:Raghu_Kalluri
ATP6V0B	Granulocytes:Raghu_Kalluri
UBC	Granulocytes:Raghu_Kalluri
DSTN	Granulocytes:Raghu_Kalluri
NFE2L2	Granulocytes:Raghu_Kalluri
BASP1	Granulocytes:Raghu_Kalluri
CORO1A	Granulocytes:Raghu_Kalluri
TXNIP	Granulocytes:Raghu_Kalluri
HMGN2	Granulocytes:Raghu_Kalluri
TMBIM6	Granulocytes:Raghu_Kalluri
AB124611	Granulocytes:Raghu_Kalluri
IFITM3	Granulocytes:Raghu_Kalluri
UBL5	Granulocytes:Raghu_Kalluri
BCL2A1D	Granulocytes:Raghu_Kalluri
ATOX1	Granulocytes:Raghu_Kalluri
GNAI2	Granulocytes:Raghu_Kalluri
RHOA	Granulocytes:Raghu_Kalluri
RAP1B	Granulocytes:Raghu_Kalluri
ARPC5	Granulocytes:Raghu_Kalluri
UBB	Granulocytes:Raghu_Kalluri
RAC1	Granulocytes:Raghu_Kalluri
H2AFJ	Granulocytes:Raghu_Kalluri
PRR13	Granulocytes:Raghu_Kalluri
RSRP1	Granulocytes:Raghu_Kalluri
SELPLG	Granulocytes:Raghu_Kalluri
SRSF5	Granulocytes:Raghu_Kalluri
BNIP3L	Granulocytes:Raghu_Kalluri
ARHGDIB	Granulocytes:Raghu_Kalluri
COX8A	Granulocytes:Raghu_Kalluri
YPEL3	Granulocytes:Raghu_Kalluri
LDHA	Granulocytes:Raghu_Kalluri
IFRD1	Granulocytes:Raghu_Kalluri
GNGT2	Granulocytes:Raghu_Kalluri
BTG1	Granulocytes:Raghu_Kalluri
D8ERTD738E	Granulocytes:Raghu_Kalluri
COX6A1	Granulocytes:Raghu_Kalluri
MDH2	Granulocytes:Raghu_Kalluri
CSTB	Granulocytes:Raghu_Kalluri
TIMM10B	Granulocytes:Raghu_Kalluri
TSPO	Granulocytes:Raghu_Kalluri
ACTB	Granulocytes:Raghu_Kalluri
CTRB1	Acinar cells:Raghu_Kalluri
PRSS2	Acinar cells:Raghu_Kalluri
TRY5	Acinar cells:Raghu_Kalluri
CELA3B	Acinar cells:Raghu_Kalluri
CPB1	Acinar cells:Raghu_Kalluri
2210010C04RIK	Acinar cells:Raghu_Kalluri
TRY4	Acinar cells:Raghu_Kalluri
SYCN	Acinar cells:Raghu_Kalluri
REG1	Acinar cells:Raghu_Kalluri
PNLIPRP1	Acinar cells:Raghu_Kalluri
PNLIP	Acinar cells:Raghu_Kalluri
RNASE1	Acinar cells:Raghu_Kalluri
CPA1	Acinar cells:Raghu_Kalluri
SPINK1	Acinar cells:Raghu_Kalluri
CELA2A	Acinar cells:Raghu_Kalluri
REG2	Acinar cells:Raghu_Kalluri
CELA1	Acinar cells:Raghu_Kalluri
REG3B	Acinar cells:Raghu_Kalluri
ZG16	Acinar cells:Raghu_Kalluri
PLA2G1B	Acinar cells:Raghu_Kalluri
CTRL	Acinar cells:Raghu_Kalluri
CEL	Acinar cells:Raghu_Kalluri
CTRC	Acinar cells:Raghu_Kalluri
KLK1	Acinar cells:Raghu_Kalluri
REG3A	Acinar cells:Raghu_Kalluri
GP2	Acinar cells:Raghu_Kalluri
CPA2	Acinar cells:Raghu_Kalluri
DMBT1	Acinar cells:Raghu_Kalluri
TFF2	Acinar cells:Raghu_Kalluri
PRSS3	Acinar cells:Raghu_Kalluri
PNLIPRP2	Acinar cells:Raghu_Kalluri
GM10334	Acinar cells:Raghu_Kalluri
REG3G	Acinar cells:Raghu_Kalluri
GM2663	Acinar cells:Raghu_Kalluri
TRY10	Acinar cells:Raghu_Kalluri
PDIA2	Acinar cells:Raghu_Kalluri
CUZD1	Acinar cells:Raghu_Kalluri
ERP27	Acinar cells:Raghu_Kalluri
REG3D	Acinar cells:Raghu_Kalluri
SERPINI2	Acinar cells:Raghu_Kalluri
AMY2A2	Acinar cells:Raghu_Kalluri
CLPS	Acinar cells:Raghu_Kalluri
GM5771	Acinar cells:Raghu_Kalluri
NUPR1	Acinar cells:Raghu_Kalluri
GGH	Acinar cells:Raghu_Kalluri
MT2	Acinar cells:Raghu_Kalluri
MT1	Acinar cells:Raghu_Kalluri
CLU	Acinar cells:Raghu_Kalluri
TMEM97	Acinar cells:Raghu_Kalluri
GATM	Acinar cells:Raghu_Kalluri
LCMT1	Acinar cells:Raghu_Kalluri
TCEAL9	Acinar cells:Raghu_Kalluri
KRT18	Acinar cells:Raghu_Kalluri
P4HB	Acinar cells:Raghu_Kalluri
PSMB10	Acinar cells:Raghu_Kalluri
RPS27L	Acinar cells:Raghu_Kalluri
SPINT2	Acinar cells:Raghu_Kalluri
UQCRQ	Acinar cells:Raghu_Kalluri
GM42418	Acinar cells:Raghu_Kalluri
