Genes	Subtype
MMP14	cCAF1:Raghu_Kalluri
CFH	cCAF1:Raghu_Kalluri
HSPA1A	cCAF1:Raghu_Kalluri
GEM	cCAF1:Raghu_Kalluri
SDC1	cCAF1:Raghu_Kalluri
PNRC1	cCAF1:Raghu_Kalluri
CTSD	cCAF1:Raghu_Kalluri
NEAT1	cCAF1:Raghu_Kalluri
TIMP2	cCAF1:Raghu_Kalluri
COL5A1	cCAF1:Raghu_Kalluri
SERPING1	cCAF1:Raghu_Kalluri
ARXES2	cCAF1:Raghu_Kalluri
EGR1	cCAF1:Raghu_Kalluri
AEBP1	cCAF1:Raghu_Kalluri
ZFP36L1	cCAF1:Raghu_Kalluri
FOSB	cCAF1:Raghu_Kalluri
F2R	cCAF1:Raghu_Kalluri
OLFML3	cCAF1:Raghu_Kalluri
STMN2	cCAF1:Raghu_Kalluri
WIF1	cCAF1:Raghu_Kalluri
PPP1R2	cCAF1:Raghu_Kalluri
LY6E	cCAF1:Raghu_Kalluri
ITM2A	cCAF1:Raghu_Kalluri
NBL1	cCAF1:Raghu_Kalluri
DUSP1	cCAF1:Raghu_Kalluri
IER2	cCAF1:Raghu_Kalluri
COL1A1	cCAF1:Raghu_Kalluri
CRISPLD2	cCAF1:Raghu_Kalluri
DDIT4	cCAF1:Raghu_Kalluri
IGFBP7	cCAF2:Raghu_Kalluri
SERPINE2	cCAF2:Raghu_Kalluri
COL8A1	cCAF2:Raghu_Kalluri
ID3	cCAF2:Raghu_Kalluri
CDKN2A	cCAF2:Raghu_Kalluri
SPP1	cCAF2:Raghu_Kalluri
BPGM	cCAF2:Raghu_Kalluri
SERPINF1	cCAF2:Raghu_Kalluri
STRA6	cCAF2:Raghu_Kalluri
CDKN2B	cCAF2:Raghu_Kalluri
MYL12A	cCAF2:Raghu_Kalluri
ITM2B	cCAF2:Raghu_Kalluri
NKD2	cCAF2:Raghu_Kalluri
TCF4	cCAF2:Raghu_Kalluri
XIST	cCAF2:Raghu_Kalluri
GM10260	cCAF2:Raghu_Kalluri
PIEZO2	cCAF2:Raghu_Kalluri
CAPG	cCAF2:Raghu_Kalluri
UBB	cCAF2:Raghu_Kalluri
CD9	cCAF2:Raghu_Kalluri
B2M	cCAF2:Raghu_Kalluri
TIMP3	cCAF2:Raghu_Kalluri
LAPTM4A	cCAF2:Raghu_Kalluri
THY1	cCAF2:Raghu_Kalluri
CD81	cCAF2:Raghu_Kalluri
MGP	cCAF2:Raghu_Kalluri
RBP1	cCAF2:Raghu_Kalluri
FHL2	cCAF2:Raghu_Kalluri
CALD1	cCAF2:Raghu_Kalluri
TMEM59	cCAF2:Raghu_Kalluri
ATP5H	cCAF2:Raghu_Kalluri
TSPAN3	cCAF2:Raghu_Kalluri
CTSK	cCAF2:Raghu_Kalluri
DAD1	cCAF2:Raghu_Kalluri
WNT2	cCAF2:Raghu_Kalluri
PPIC	cCAF2:Raghu_Kalluri
DKK2	cCAF2:Raghu_Kalluri
CXCL14	cCAF2:Raghu_Kalluri
IL34	cCAF2:Raghu_Kalluri
MDK	cCAF2:Raghu_Kalluri
FZD1	cCAF2:Raghu_Kalluri
CALM1	cCAF2:Raghu_Kalluri
MYL6	cCAF2:Raghu_Kalluri
MXRA8	cCAF2:Raghu_Kalluri
RHOC	cCAF2:Raghu_Kalluri
MFGE8	cCAF2:Raghu_Kalluri
SLC7A2	cCAF2:Raghu_Kalluri
CDH11	cCAF2:Raghu_Kalluri
CPE	cCAF2:Raghu_Kalluri
ITGBL1	cCAF2:Raghu_Kalluri
SERINC3	cCAF2:Raghu_Kalluri
PCOLCE	cCAF2:Raghu_Kalluri
CTSC	cCAF2:Raghu_Kalluri
PDGFRL	cCAF2:Raghu_Kalluri
HEXA	cCAF2:Raghu_Kalluri
CRIP1	cCAF2:Raghu_Kalluri
GABARAPL2	cCAF2:Raghu_Kalluri
H3F3B	cCAF2:Raghu_Kalluri
ITGB5	cCAF2:Raghu_Kalluri
H3F3A	cCAF2:Raghu_Kalluri
CST3	cCAF2:Raghu_Kalluri
MTCH1	cCAF2:Raghu_Kalluri
PDLIM2	cCAF2:Raghu_Kalluri
CTGF	cCAF2:Raghu_Kalluri
TGFB1	cCAF2:Raghu_Kalluri
INHBA	cCAF2:Raghu_Kalluri
EVA1B	cCAF2:Raghu_Kalluri
ANXA1	cCAF2:Raghu_Kalluri
PLTP	cCAF2:Raghu_Kalluri
MYL12B	cCAF2:Raghu_Kalluri
CCND2	cCAF2:Raghu_Kalluri
JUNB	cCAF2:Raghu_Kalluri
TNFSF9	cCAF2:Raghu_Kalluri
SLC20A1	cCAF2:Raghu_Kalluri
LOXL3	cCAF2:Raghu_Kalluri
CRLF1	cCAF2:Raghu_Kalluri
ELN	cCAF2:Raghu_Kalluri
CDC42EP3	cCAF2:Raghu_Kalluri
LTBP2	cCAF2:Raghu_Kalluri
SPON1	cCAF2:Raghu_Kalluri
S100A11	cCAF2:Raghu_Kalluri
GADD45B	cCAF2:Raghu_Kalluri
NUPR1	cCAF2:Raghu_Kalluri
43712	cCAF2:Raghu_Kalluri
IGFBP3	cCAF2:Raghu_Kalluri
PLA1A	cCAF2:Raghu_Kalluri
NBL1	cCAF2:Raghu_Kalluri
FOS	cCAF2:Raghu_Kalluri
THBS2	cCAF2:Raghu_Kalluri
MALAT1	cCAF2:Raghu_Kalluri
SLC3A2	cCAF2:Raghu_Kalluri
CLTB	cCAF2:Raghu_Kalluri
CP	cCAF2:Raghu_Kalluri
TUBA1A	cCAF2:Raghu_Kalluri
LPL	cCAF2:Raghu_Kalluri
BAX	cCAF2:Raghu_Kalluri
SRPX2	cCAF2:Raghu_Kalluri
NR4A1	cCAF2:Raghu_Kalluri
ANK	cCAF2:Raghu_Kalluri
CALM2	cCAF2:Raghu_Kalluri
GNG11	cCAF2:Raghu_Kalluri
CDKN1A	cCAF2:Raghu_Kalluri
PMEPA1	cCAF2:Raghu_Kalluri
IER3	cCAF2:Raghu_Kalluri
TMEM176A	cCAF2:Raghu_Kalluri
RGS16	cCAF2:Raghu_Kalluri
IGFBP6	cCAF2:Raghu_Kalluri
CKB	cCAF2:Raghu_Kalluri
PHLDA1	cCAF2:Raghu_Kalluri
ZFP36	cCAF2:Raghu_Kalluri
CSRP2	cCAF2:Raghu_Kalluri
KLF2	cCAF2:Raghu_Kalluri
PAM	cCAF2:Raghu_Kalluri
MAP1B	cCAF2:Raghu_Kalluri
TNC	cCAF2:Raghu_Kalluri
POSTN	cCAF2:Raghu_Kalluri
FXYD6	cCAF2:Raghu_Kalluri
NFKBIA	cCAF2:Raghu_Kalluri
SPARCL1	cCAF2:Raghu_Kalluri
LUM	cCAF2:Raghu_Kalluri
ACTA2	cCAF3:Raghu_Kalluri
TAGLN	cCAF3:Raghu_Kalluri
LGALS1	cCAF3:Raghu_Kalluri
TMSB4X	cCAF3:Raghu_Kalluri
RPL41	cCAF3:Raghu_Kalluri
SEC61G	cCAF3:Raghu_Kalluri
PFN1	cCAF3:Raghu_Kalluri
TMSB10	cCAF3:Raghu_Kalluri
ACTB	cCAF3:Raghu_Kalluri
SEC61B	cCAF3:Raghu_Kalluri
TPM4	cCAF3:Raghu_Kalluri
TPM2	cCAF3:Raghu_Kalluri
HBB-BS	cCAF3:Raghu_Kalluri
SERPINH1	cCAF3:Raghu_Kalluri
OST4	cCAF3:Raghu_Kalluri
MYL6	cCAF3:Raghu_Kalluri
ACTG1	cCAF3:Raghu_Kalluri
RPL39	cCAF3:Raghu_Kalluri
SERF2	cCAF3:Raghu_Kalluri
TPM1	cCAF3:Raghu_Kalluri
CKAP4	cCAF3:Raghu_Kalluri
ATP5K	cCAF3:Raghu_Kalluri
CNN2	cCAF3:Raghu_Kalluri
ATP5E	cCAF3:Raghu_Kalluri
ATP5G1	cCAF3:Raghu_Kalluri
RPL38	cCAF3:Raghu_Kalluri
CFL1	cCAF3:Raghu_Kalluri
TMEM167	cCAF3:Raghu_Kalluri
HMGN1	cCAF3:Raghu_Kalluri
NME1	cCAF3:Raghu_Kalluri
RPLP1	cCAF3:Raghu_Kalluri
UQCRQ	cCAF3:Raghu_Kalluri
PALLD	cCAF3:Raghu_Kalluri
MYL9	cCAF3:Raghu_Kalluri
HBA-A2	cCAF3:Raghu_Kalluri
SERP1	cCAF3:Raghu_Kalluri
CRIP1	cCAF3:Raghu_Kalluri
ACTG2	cCAF3:Raghu_Kalluri
HBA-A1	cCAF3:Raghu_Kalluri
RPS2	cCAF3:Raghu_Kalluri
PPIA	cCAF3:Raghu_Kalluri
RANBP1	cCAF3:Raghu_Kalluri
KDELR2	cCAF3:Raghu_Kalluri
EIF5A	cCAF3:Raghu_Kalluri
NDUFA4	cCAF3:Raghu_Kalluri
RPL36AL	cCAF3:Raghu_Kalluri
COL1A2	cCAF3:Raghu_Kalluri
DYNLL1	cCAF3:Raghu_Kalluri
ELOB	cCAF3:Raghu_Kalluri
TIMP1	cCAF3:Raghu_Kalluri
OSTC	cCAF3:Raghu_Kalluri
RPS26	cCAF3:Raghu_Kalluri
SELENOH	cCAF3:Raghu_Kalluri
XIST	cCAF3:Raghu_Kalluri
COX6A1	cCAF3:Raghu_Kalluri
RPL22L1	cCAF3:Raghu_Kalluri
LRRC59	cCAF3:Raghu_Kalluri
USMG5	cCAF3:Raghu_Kalluri
FLNA	cCAF3:Raghu_Kalluri
TMEM258	cCAF3:Raghu_Kalluri
RPS29	cCAF3:Raghu_Kalluri
ERCC1	cCAF3:Raghu_Kalluri
CKS1B	cCAF3:Raghu_Kalluri
ABRACL	cCAF3:Raghu_Kalluri
BASP1	cCAF3:Raghu_Kalluri
TIMM13	cCAF3:Raghu_Kalluri
RPL35	cCAF3:Raghu_Kalluri
RAN	cCAF3:Raghu_Kalluri
CTHRC1	cCAF3:Raghu_Kalluri
COX6B1	cCAF3:Raghu_Kalluri
TMED2	cCAF3:Raghu_Kalluri
UBE2S	cCAF3:Raghu_Kalluri
HMGN2	cCAF3:Raghu_Kalluri
RPL27	cCAF3:Raghu_Kalluri
HNRNPA1	cCAF3:Raghu_Kalluri
TIMP3	cCAF3:Raghu_Kalluri
MYL12A	cCAF3:Raghu_Kalluri
NDUFA3	cCAF3:Raghu_Kalluri
SWI5	cCAF3:Raghu_Kalluri
NEDD8	cCAF3:Raghu_Kalluri
ATP5G2	cCAF3:Raghu_Kalluri
VCL	cCAF3:Raghu_Kalluri
RCN1	cCAF3:Raghu_Kalluri
CYCS	cCAF3:Raghu_Kalluri
LOXL2	cCAF3:Raghu_Kalluri
SH3BGRL3	cCAF3:Raghu_Kalluri
COPS9	cCAF3:Raghu_Kalluri
PRSS23	cCAF3:Raghu_Kalluri
ERH	cCAF3:Raghu_Kalluri
SNRPF	cCAF3:Raghu_Kalluri
OAZ1	cCAF3:Raghu_Kalluri
TNC	cCAF3:Raghu_Kalluri
ACTN1	cCAF3:Raghu_Kalluri
SSR1	cCAF3:Raghu_Kalluri
SEM1	cCAF3:Raghu_Kalluri
FKBP11	cCAF3:Raghu_Kalluri
DSTN	cCAF3:Raghu_Kalluri
GPX1	cCAF3:Raghu_Kalluri
S100A16	cCAF3:Raghu_Kalluri
AC160336.1	cCAF3:Raghu_Kalluri
ALYREF	cCAF3:Raghu_Kalluri
COX6C	cCAF3:Raghu_Kalluri
CSRP2	cCAF3:Raghu_Kalluri
PRAF2	cCAF3:Raghu_Kalluri
REXO2	cCAF3:Raghu_Kalluri
TGFB1I1	cCAF3:Raghu_Kalluri
ANGPTL4	cCAF3:Raghu_Kalluri
BOLA2	cCAF3:Raghu_Kalluri
PPP1R14B	cCAF3:Raghu_Kalluri
TMA7	cCAF3:Raghu_Kalluri
DES	cCAF3:Raghu_Kalluri
COX7A2	cCAF3:Raghu_Kalluri
S100A11	cCAF3:Raghu_Kalluri
ARF5	cCAF3:Raghu_Kalluri
RCN3	cCAF3:Raghu_Kalluri
HSPE1	cCAF3:Raghu_Kalluri
RPS27L	cCAF3:Raghu_Kalluri
ANXA2	cCAF3:Raghu_Kalluri
NCAM1	cCAF3:Raghu_Kalluri
TUBB5	cCAF3:Raghu_Kalluri
KRTCAP2	cCAF3:Raghu_Kalluri
FKBP1A	cCAF3:Raghu_Kalluri
SELENOW	cCAF3:Raghu_Kalluri
GNB1	cCAF3:Raghu_Kalluri
UQCR11	cCAF3:Raghu_Kalluri
IER3IP1	cCAF3:Raghu_Kalluri
BOLA3	cCAF3:Raghu_Kalluri
SH3BGRL	cCAF3:Raghu_Kalluri
UBA52	cCAF3:Raghu_Kalluri
RPS28	cCAF3:Raghu_Kalluri
CALM3	cCAF3:Raghu_Kalluri
NDUFC1	cCAF3:Raghu_Kalluri
IGFBP3	cCAF3:Raghu_Kalluri
SUMO2	cCAF3:Raghu_Kalluri
CSRP1	cCAF3:Raghu_Kalluri
ELOC	cCAF3:Raghu_Kalluri
CKB	cCAF3:Raghu_Kalluri
COPZ2	cCAF3:Raghu_Kalluri
SNRPG	cCAF3:Raghu_Kalluri
NT5DC2	cCAF3:Raghu_Kalluri
MSN	cCAF3:Raghu_Kalluri
NPM1	cCAF3:Raghu_Kalluri
H2AFZ	cCAF3:Raghu_Kalluri
SRM	cCAF3:Raghu_Kalluri
HMGB1	cCAF3:Raghu_Kalluri
TNFRSF12A	cCAF3:Raghu_Kalluri
TUBA1B	cCAF3:Raghu_Kalluri
TCEAL8	cCAF3:Raghu_Kalluri
SSR2	cCAF3:Raghu_Kalluri
MT-ND1	cCAF3:Raghu_Kalluri
GPX7	cCAF3:Raghu_Kalluri
PSMB2	cCAF3:Raghu_Kalluri
UQCC2	cCAF3:Raghu_Kalluri
POLR2L	cCAF3:Raghu_Kalluri
TUBA1A	cCAF3:Raghu_Kalluri
DCLK1	cCAF3:Raghu_Kalluri
MYLK	cCAF3:Raghu_Kalluri
POSTN	cCAF3:Raghu_Kalluri
LSP1	cCAF3:Raghu_Kalluri
CALM2	cCAF3:Raghu_Kalluri
S100A10	cCAF3:Raghu_Kalluri
COL1A1	cCAF3:Raghu_Kalluri
COL5A1	cCAF3:Raghu_Kalluri
PTN	cCAF3:Raghu_Kalluri
THBS1	cCAF3:Raghu_Kalluri
MARCKS	cCAF3:Raghu_Kalluri
HIST1H2BC	cCAF3:Raghu_Kalluri
IL11RA1	cCAF3:Raghu_Kalluri
ERO1L	cCAF4:Raghu_Kalluri
EGLN3	cCAF4:Raghu_Kalluri
SLC2A1	cCAF4:Raghu_Kalluri
PGK1	cCAF4:Raghu_Kalluri
BNIP3	cCAF4:Raghu_Kalluri
ENO1	cCAF4:Raghu_Kalluri
GPI1	cCAF4:Raghu_Kalluri
NDUFA4L2	cCAF4:Raghu_Kalluri
HILPDA	cCAF4:Raghu_Kalluri
MIF	cCAF4:Raghu_Kalluri
CAR9	cCAF4:Raghu_Kalluri
GAPDH	cCAF4:Raghu_Kalluri
LGALS3	cCAF4:Raghu_Kalluri
NDRG1	cCAF4:Raghu_Kalluri
VEGFA	cCAF4:Raghu_Kalluri
CAV1	cCAF4:Raghu_Kalluri
ALDOA	cCAF4:Raghu_Kalluri
PKM	cCAF4:Raghu_Kalluri
MT2	cCAF4:Raghu_Kalluri
TPI1	cCAF4:Raghu_Kalluri
FAM162A	cCAF4:Raghu_Kalluri
MT1	cCAF4:Raghu_Kalluri
LDHA	cCAF4:Raghu_Kalluri
HMGA2	cCAF4:Raghu_Kalluri
PGAM1	cCAF4:Raghu_Kalluri
FOSL1	cCAF4:Raghu_Kalluri
DMKN	cCAF4:Raghu_Kalluri
FAU	cCAF4:Raghu_Kalluri
SLC16A3	cCAF4:Raghu_Kalluri
VLDLR	cCAF4:Raghu_Kalluri
RPL17	cCAF4:Raghu_Kalluri
HSPB7	cCAF4:Raghu_Kalluri
TMEM45A	cCAF4:Raghu_Kalluri
VIM	cCAF4:Raghu_Kalluri
HIGD1A	cCAF4:Raghu_Kalluri
IL33	cCAF4:Raghu_Kalluri
ADM	cCAF4:Raghu_Kalluri
BSG	cCAF4:Raghu_Kalluri
P4HA1	cCAF4:Raghu_Kalluri
TNFRSF9	cCAF4:Raghu_Kalluri
GBE1	cCAF4:Raghu_Kalluri
3300005D01RIK	cCAF4:Raghu_Kalluri
SERPINE1	cCAF4:Raghu_Kalluri
RPL5	cCAF4:Raghu_Kalluri
RPS3	cCAF4:Raghu_Kalluri
NPC2	cCAF4:Raghu_Kalluri
FNDC3A	cCAF4:Raghu_Kalluri
RPL23	cCAF4:Raghu_Kalluri
ERRFI1	cCAF4:Raghu_Kalluri
MAP2K1	cCAF4:Raghu_Kalluri
SLPI	cCAF4:Raghu_Kalluri
P4HA2	cCAF4:Raghu_Kalluri
RPS8	cCAF4:Raghu_Kalluri
CRYAB	cCAF4:Raghu_Kalluri
ITGA5	cCAF4:Raghu_Kalluri
FBLN2	cCAF4:Raghu_Kalluri
FAM129B	cCAF4:Raghu_Kalluri
RPL35A	cCAF4:Raghu_Kalluri
BST1	cCAF4:Raghu_Kalluri
INHBA	cCAF4:Raghu_Kalluri
RPL12	cCAF4:Raghu_Kalluri
RPS14	cCAF4:Raghu_Kalluri
PFKL	cCAF4:Raghu_Kalluri
SDC4	cCAF4:Raghu_Kalluri
RPS27A	cCAF4:Raghu_Kalluri
RPS5	cCAF4:Raghu_Kalluri
TXN1	cCAF4:Raghu_Kalluri
SMG6	cCAF4:Raghu_Kalluri
RPL32	cCAF4:Raghu_Kalluri
RPS7	cCAF4:Raghu_Kalluri
RPL34	cCAF4:Raghu_Kalluri
COX4I2	cCAF4:Raghu_Kalluri
LOX	cCAF4:Raghu_Kalluri
MGARP	cCAF4:Raghu_Kalluri
ANKRD37	cCAF4:Raghu_Kalluri
RPL36	cCAF4:Raghu_Kalluri
TES	cCAF4:Raghu_Kalluri
TNFRSF23	cCAF4:Raghu_Kalluri
UGDH	cCAF4:Raghu_Kalluri
RPL24	cCAF4:Raghu_Kalluri
RPL21	cCAF4:Raghu_Kalluri
RPL23A	cCAF4:Raghu_Kalluri
RPS25	cCAF4:Raghu_Kalluri
EREG	cCAF4:Raghu_Kalluri
RPL27A	cCAF4:Raghu_Kalluri
RPS18	cCAF4:Raghu_Kalluri
ANXA2	cCAF4:Raghu_Kalluri
RPL37	cCAF4:Raghu_Kalluri
RPS6	cCAF4:Raghu_Kalluri
NPM1	cCAF4:Raghu_Kalluri
RPS15A	cCAF4:Raghu_Kalluri
PABPC1	cCAF4:Raghu_Kalluri
RPS24	cCAF4:Raghu_Kalluri
RPS10	cCAF4:Raghu_Kalluri
BNIP3L	cCAF4:Raghu_Kalluri
RPS15	cCAF4:Raghu_Kalluri
RPS3A1	cCAF4:Raghu_Kalluri
RPL28	cCAF4:Raghu_Kalluri
RACK1	cCAF4:Raghu_Kalluri
FN1	cCAF4:Raghu_Kalluri
RPL26	cCAF4:Raghu_Kalluri
RPS12	cCAF4:Raghu_Kalluri
CDKN1A	cCAF4:Raghu_Kalluri
EEF1A1	cCAF4:Raghu_Kalluri
HSPA9	cCAF4:Raghu_Kalluri
RPS28	cCAF4:Raghu_Kalluri
CDA	cCAF4:Raghu_Kalluri
PLOD2	cCAF4:Raghu_Kalluri
GM42418	cCAF4:Raghu_Kalluri
FERMT2	cCAF4:Raghu_Kalluri
TAGLN2	cCAF4:Raghu_Kalluri
EIF1	cCAF4:Raghu_Kalluri
TIMP1	cCAF4:Raghu_Kalluri
RPL29	cCAF4:Raghu_Kalluri
TPT1	cCAF4:Raghu_Kalluri
RPS27	cCAF4:Raghu_Kalluri
CDH2	cCAF4:Raghu_Kalluri
RPL11	cCAF4:Raghu_Kalluri
SAP30	cCAF4:Raghu_Kalluri
MBNL2	cCAF4:Raghu_Kalluri
SOX9	cCAF4:Raghu_Kalluri
RPL22	cCAF4:Raghu_Kalluri
CHST11	cCAF4:Raghu_Kalluri
EIF4EBP1	cCAF4:Raghu_Kalluri
SNHG6	cCAF4:Raghu_Kalluri
ECM1	cCAF4:Raghu_Kalluri
EEF2	cCAF4:Raghu_Kalluri
HSP90AB1	cCAF4:Raghu_Kalluri
RPLP2	cCAF4:Raghu_Kalluri
PRELID1	cCAF4:Raghu_Kalluri
RPL18A	cCAF4:Raghu_Kalluri
CTLA2A	cCAF4:Raghu_Kalluri
RGCC	cCAF4:Raghu_Kalluri
TCP1	cCAF4:Raghu_Kalluri
RPL7	cCAF4:Raghu_Kalluri
VDAC1	cCAF4:Raghu_Kalluri
SMTN	cCAF4:Raghu_Kalluri
RPL10	cCAF4:Raghu_Kalluri
SBSN	cCAF4:Raghu_Kalluri
RPS26	cCAF4:Raghu_Kalluri
SLC39A6	cCAF4:Raghu_Kalluri
VAPA	cCAF4:Raghu_Kalluri
RPS4X	cCAF4:Raghu_Kalluri
ESD	cCAF4:Raghu_Kalluri
RPS17	cCAF4:Raghu_Kalluri
EEF1B2	cCAF4:Raghu_Kalluri
ANXA5	cCAF4:Raghu_Kalluri
TOR1AIP2	cCAF4:Raghu_Kalluri
PDPN	cCAF4:Raghu_Kalluri
PGM2	cCAF4:Raghu_Kalluri
RPL10A	cCAF4:Raghu_Kalluri
SDC1	cCAF4:Raghu_Kalluri
CD47	cCAF4:Raghu_Kalluri
SLC6A8	cCAF4:Raghu_Kalluri
FAM46A	cCAF4:Raghu_Kalluri
RPL36A	cCAF4:Raghu_Kalluri
DDIT4	cCAF4:Raghu_Kalluri
SNHG12	cCAF4:Raghu_Kalluri
HMOX1	cCAF4:Raghu_Kalluri
CTSL	cCAF4:Raghu_Kalluri
PTGS1	cCAF4:Raghu_Kalluri
PRDX6	cCAF4:Raghu_Kalluri
CCT4	cCAF4:Raghu_Kalluri
S100A10	cCAF4:Raghu_Kalluri
CSTB	cCAF4:Raghu_Kalluri
RPL9	cCAF4:Raghu_Kalluri
RPS20	cCAF4:Raghu_Kalluri
UBE2D3	cCAF4:Raghu_Kalluri
PLAUR	cCAF4:Raghu_Kalluri
TIPARP	cCAF4:Raghu_Kalluri
FGFR1	cCAF4:Raghu_Kalluri
CDV3	cCAF4:Raghu_Kalluri
IQGAP1	cCAF4:Raghu_Kalluri
NEAT1	cCAF4:Raghu_Kalluri
RAI14	cCAF4:Raghu_Kalluri
HSP90AA1	cCAF4:Raghu_Kalluri
MCL1	cCAF4:Raghu_Kalluri
DDIT3	cCAF4:Raghu_Kalluri
ATP2B1	cCAF4:Raghu_Kalluri
TGFBI	cCAF4:Raghu_Kalluri
NFE2L2	cCAF4:Raghu_Kalluri
GREM1	cCAF4:Raghu_Kalluri
KCTD11	cCAF4:Raghu_Kalluri
LOXL2	cCAF4:Raghu_Kalluri
GM2A	cCAF4:Raghu_Kalluri
ARL4A	cCAF4:Raghu_Kalluri
VDAC2	cCAF4:Raghu_Kalluri
TNFRSF12A	cCAF4:Raghu_Kalluri
GADD45A	cCAF4:Raghu_Kalluri
COLEC12	cCAF4:Raghu_Kalluri
HK2	cCAF4:Raghu_Kalluri
FSTL3	cCAF4:Raghu_Kalluri
BTG1	cCAF4:Raghu_Kalluri
SOAT1	cCAF4:Raghu_Kalluri
PTGS2	cCAF4:Raghu_Kalluri
B4GALT5	cCAF4:Raghu_Kalluri
GJA1	cCAF4:Raghu_Kalluri
ACTG1	cCAF4:Raghu_Kalluri
CD44	cCAF4:Raghu_Kalluri
GFPT2	cCAF4:Raghu_Kalluri
TNFAIP6	cCAF4:Raghu_Kalluri
CTHRC1	cCAF4:Raghu_Kalluri
RARRES2	cCAF4:Raghu_Kalluri
SAT1	cCAF4:Raghu_Kalluri
MMD	cCAF4:Raghu_Kalluri
YWHAH	cCAF4:Raghu_Kalluri
CLIC1	cCAF4:Raghu_Kalluri
SGK1	cCAF4:Raghu_Kalluri
SPP1	cCAF4:Raghu_Kalluri
ISG15	cCAF4:Raghu_Kalluri
RASL11A	cCAF4:Raghu_Kalluri
