Genes	Subtype
RNASET2A	Dendritic cells 2:Raghu_Kalluri
TUBA1C	Dendritic cells 2:Raghu_Kalluri
WDR1	Dendritic cells 2:Raghu_Kalluri
GABARAP	Dendritic cells 2:Raghu_Kalluri
SOD1	Dendritic cells 2:Raghu_Kalluri
CMC2	Dendritic cells 2:Raghu_Kalluri
RGS10	Dendritic cells 2:Raghu_Kalluri
GNGT2	Dendritic cells 2:Raghu_Kalluri
SUPT4A	Dendritic cells 2:Raghu_Kalluri
CD74	Dendritic cells 2:Raghu_Kalluri
DSTN	Dendritic cells 2:Raghu_Kalluri
UBB	Dendritic cells 2:Raghu_Kalluri
PRR13	Dendritic cells 2:Raghu_Kalluri
PSMA5	Dendritic cells 2:Raghu_Kalluri
POMP	Dendritic cells 2:Raghu_Kalluri
NPC2	Dendritic cells 2:Raghu_Kalluri
H2-AA	Dendritic cells 2:Raghu_Kalluri
CD44	Dendritic cells 2:Raghu_Kalluri
VCP	Dendritic cells 2:Raghu_Kalluri
CSTB	Dendritic cells 2:Raghu_Kalluri
ARPP19	Dendritic cells 2:Raghu_Kalluri
SAT1	Dendritic cells 2:Raghu_Kalluri
MYL6	Dendritic cells 2:Raghu_Kalluri
UBL5	Dendritic cells 2:Raghu_Kalluri
COX7C	Dendritic cells 2:Raghu_Kalluri
H3F3A	Dendritic cells 2:Raghu_Kalluri
SH3BGRL3	Dendritic cells 2:Raghu_Kalluri
ARPC3	Dendritic cells 2:Raghu_Kalluri
PFN1	Dendritic cells 2:Raghu_Kalluri
EIF4A2	Dendritic cells 2:Raghu_Kalluri
IER5	Dendritic cells 2:Raghu_Kalluri
PSMA7	Dendritic cells 2:Raghu_Kalluri
CDC42	Dendritic cells 2:Raghu_Kalluri
CALM3	Dendritic cells 2:Raghu_Kalluri
SUMO2	Dendritic cells 2:Raghu_Kalluri
TAGLN2	Dendritic cells 2:Raghu_Kalluri
STMN1	T cells 6:Raghu_Kalluri
PCLAF	T cells 6:Raghu_Kalluri
HIST1H2AP	T cells 6:Raghu_Kalluri
UBE2C	T cells 6:Raghu_Kalluri
BIRC5	T cells 6:Raghu_Kalluri
TOP2A	T cells 6:Raghu_Kalluri
LOCKD	T cells 6:Raghu_Kalluri
NUSAP1	T cells 6:Raghu_Kalluri
CCNA2	T cells 6:Raghu_Kalluri
CDCA8	T cells 6:Raghu_Kalluri
SPC24	T cells 6:Raghu_Kalluri
MXD3	T cells 6:Raghu_Kalluri
SGO1	T cells 6:Raghu_Kalluri
TK1	T cells 6:Raghu_Kalluri
HIST1H2AE	T cells 6:Raghu_Kalluri
SPC25	T cells 6:Raghu_Kalluri
CKS2	T cells 6:Raghu_Kalluri
CDCA3	T cells 6:Raghu_Kalluri
RRM2	T cells 6:Raghu_Kalluri
CCNB2	T cells 6:Raghu_Kalluri
KIF11	T cells 6:Raghu_Kalluri
CCNB1	T cells 6:Raghu_Kalluri
FBXO5	T cells 6:Raghu_Kalluri
ASF1B	T cells 6:Raghu_Kalluri
SMC2	T cells 6:Raghu_Kalluri
CIT	T cells 6:Raghu_Kalluri
MKI67	T cells 6:Raghu_Kalluri
PRC1	T cells 6:Raghu_Kalluri
AURKA	T cells 6:Raghu_Kalluri
CKS1B	T cells 6:Raghu_Kalluri
CENPA	T cells 6:Raghu_Kalluri
TPX2	T cells 6:Raghu_Kalluri
CENPF	T cells 6:Raghu_Kalluri
AURKB	T cells 6:Raghu_Kalluri
MAD2L1	T cells 6:Raghu_Kalluri
CDC20	T cells 6:Raghu_Kalluri
GMNN	T cells 6:Raghu_Kalluri
CENPM	T cells 6:Raghu_Kalluri
HMGN2	T cells 6:Raghu_Kalluri
CENPW	T cells 6:Raghu_Kalluri
CDK1	T cells 6:Raghu_Kalluri
LMNB1	T cells 6:Raghu_Kalluri
H2AFX	T cells 6:Raghu_Kalluri
KNSTRN	T cells 6:Raghu_Kalluri
TYMS	T cells 6:Raghu_Kalluri
LIG1	T cells 6:Raghu_Kalluri
HMGB2	T cells 6:Raghu_Kalluri
1700097N02RIK	T cells 6:Raghu_Kalluri
CENPE	T cells 6:Raghu_Kalluri
KPNA2	T cells 6:Raghu_Kalluri
DUT	T cells 6:Raghu_Kalluri
TCF19	T cells 6:Raghu_Kalluri
RACGAP1	T cells 6:Raghu_Kalluri
TACC3	T cells 6:Raghu_Kalluri
TMPO	T cells 6:Raghu_Kalluri
PLK1	T cells 6:Raghu_Kalluri
SH2D1A	T cells 6:Raghu_Kalluri
SELENOH	T cells 6:Raghu_Kalluri
EZH2	T cells 6:Raghu_Kalluri
HELLS	T cells 6:Raghu_Kalluri
SMC4	T cells 6:Raghu_Kalluri
NCAPD2	T cells 6:Raghu_Kalluri
TUBA1B	T cells 6:Raghu_Kalluri
INCENP	T cells 6:Raghu_Kalluri
CDC25B	T cells 6:Raghu_Kalluri
UBE2S	T cells 6:Raghu_Kalluri
DEK	T cells 6:Raghu_Kalluri
H2AFZ	T cells 6:Raghu_Kalluri
SKA2	T cells 6:Raghu_Kalluri
TRAC	T cells 6:Raghu_Kalluri
UHRF1	T cells 6:Raghu_Kalluri
CTLA4	T cells 6:Raghu_Kalluri
RAN	T cells 6:Raghu_Kalluri
CDKN2C	T cells 6:Raghu_Kalluri
MIS18A	T cells 6:Raghu_Kalluri
MCM5	T cells 6:Raghu_Kalluri
LAT	T cells 6:Raghu_Kalluri
PCNA	T cells 6:Raghu_Kalluri
TRBC2	T cells 6:Raghu_Kalluri
CD28	T cells 6:Raghu_Kalluri
LCK	T cells 6:Raghu_Kalluri
TUBB5	T cells 6:Raghu_Kalluri
ALYREF	T cells 6:Raghu_Kalluri
HMGB1	T cells 6:Raghu_Kalluri
CD3E	T cells 6:Raghu_Kalluri
CDKN3	T cells 6:Raghu_Kalluri
TIPIN	T cells 6:Raghu_Kalluri
H2AFV	T cells 6:Raghu_Kalluri
PTMA	T cells 6:Raghu_Kalluri
TFDP1	T cells 6:Raghu_Kalluri
NUCKS1	T cells 6:Raghu_Kalluri
IL2RB	T cells 6:Raghu_Kalluri
PPIL1	T cells 6:Raghu_Kalluri
CMC2	T cells 6:Raghu_Kalluri
DBF4	T cells 6:Raghu_Kalluri
ICOS	T cells 6:Raghu_Kalluri
DNAJC9	T cells 6:Raghu_Kalluri
ANP32B	T cells 6:Raghu_Kalluri
RPA3	T cells 6:Raghu_Kalluri
HIST1H4I	T cells 6:Raghu_Kalluri
LSM5	T cells 6:Raghu_Kalluri
MCM7	T cells 6:Raghu_Kalluri
TUBB4B	T cells 6:Raghu_Kalluri
PTPN7	T cells 6:Raghu_Kalluri
CD247	T cells 6:Raghu_Kalluri
SKAP1	T cells 6:Raghu_Kalluri
BUB3	T cells 6:Raghu_Kalluri
RAD21	T cells 6:Raghu_Kalluri
PPIA	T cells 6:Raghu_Kalluri
HMGB3	T cells 6:Raghu_Kalluri
GSTP3	T cells 6:Raghu_Kalluri
SLBP	T cells 6:Raghu_Kalluri
CD6	T cells 6:Raghu_Kalluri
CD3D	T cells 6:Raghu_Kalluri
DNMT1	T cells 6:Raghu_Kalluri
CD3G	T cells 6:Raghu_Kalluri
PTTG1	T cells 6:Raghu_Kalluri
LSM3	T cells 6:Raghu_Kalluri
THY1	T cells 6:Raghu_Kalluri
ZAP70	T cells 6:Raghu_Kalluri
SUMO2	T cells 6:Raghu_Kalluri
ERH	T cells 6:Raghu_Kalluri
CBX5	T cells 6:Raghu_Kalluri
IZUMO1R	T cells 6:Raghu_Kalluri
RBM3	T cells 6:Raghu_Kalluri
SNRPE	T cells 6:Raghu_Kalluri
PPIH	T cells 6:Raghu_Kalluri
ANP32E	T cells 6:Raghu_Kalluri
BATF	T cells 6:Raghu_Kalluri
LSM2	T cells 6:Raghu_Kalluri
JPT1	T cells 6:Raghu_Kalluri
CD5	T cells 6:Raghu_Kalluri
SNRPD1	T cells 6:Raghu_Kalluri
AW112010	T cells 6:Raghu_Kalluri
IKZF2	T cells 6:Raghu_Kalluri
ACOT7	T cells 6:Raghu_Kalluri
GIMAP7	T cells 6:Raghu_Kalluri
NRM	T cells 6:Raghu_Kalluri
USP1	T cells 6:Raghu_Kalluri
RALY	T cells 6:Raghu_Kalluri
BANF1	T cells 6:Raghu_Kalluri
PFN1	T cells 6:Raghu_Kalluri
HNRNPA3	T cells 6:Raghu_Kalluri
TNFRSF4	T cells 6:Raghu_Kalluri
CALM3	T cells 6:Raghu_Kalluri
FYB	T cells 6:Raghu_Kalluri
NXT1	T cells 6:Raghu_Kalluri
SRSF3	T cells 6:Raghu_Kalluri
PHGDH	T cells 6:Raghu_Kalluri
SLAMF6	T cells 6:Raghu_Kalluri
MS4A6B	T cells 6:Raghu_Kalluri
SLC25A5	T cells 6:Raghu_Kalluri
MCM6	T cells 6:Raghu_Kalluri
RBBP4	T cells 6:Raghu_Kalluri
NUDT21	T cells 6:Raghu_Kalluri
MED30	T cells 6:Raghu_Kalluri
ACTG1	T cells 6:Raghu_Kalluri
CCDC34	T cells 6:Raghu_Kalluri
LBR	T cells 6:Raghu_Kalluri
YWHAH	T cells 6:Raghu_Kalluri
43709	T cells 6:Raghu_Kalluri
MS4A4B	T cells 6:Raghu_Kalluri
ARL6IP1	T cells 6:Raghu_Kalluri
SNRPG	T cells 6:Raghu_Kalluri
HPRT	T cells 6:Raghu_Kalluri
CDKN2D	T cells 6:Raghu_Kalluri
HINT1	T cells 6:Raghu_Kalluri
YBX1	T cells 6:Raghu_Kalluri
RAC2	T cells 6:Raghu_Kalluri
EXOSC8	T cells 6:Raghu_Kalluri
MTHFD2	T cells 6:Raghu_Kalluri
OAZ1	T cells 6:Raghu_Kalluri
LSM8	T cells 6:Raghu_Kalluri
MRPL18	T cells 6:Raghu_Kalluri
TRBC1	T cells 6:Raghu_Kalluri
BEX3	T cells 6:Raghu_Kalluri
SNRPF	T cells 6:Raghu_Kalluri
ATP5G2	T cells 6:Raghu_Kalluri
TXN1	T cells 6:Raghu_Kalluri
CFL1	T cells 6:Raghu_Kalluri
RANBP1	T cells 6:Raghu_Kalluri
GIMAP4	T cells 6:Raghu_Kalluri
ABRACL	T cells 6:Raghu_Kalluri
PSMB9	T cells 6:Raghu_Kalluri
TUBA1C	T cells 6:Raghu_Kalluri
HPF1	T cells 6:Raghu_Kalluri
PRELID3B	T cells 6:Raghu_Kalluri
GAPDH	T cells 6:Raghu_Kalluri
CDK2AP1	T cells 6:Raghu_Kalluri
NAP1L1	T cells 6:Raghu_Kalluri
LSM6	T cells 6:Raghu_Kalluri
LSM4	T cells 6:Raghu_Kalluri
COTL1	T cells 6:Raghu_Kalluri
ATP5J	T cells 6:Raghu_Kalluri
TCF7	T cells 6:Raghu_Kalluri
BCL11B	T cells 6:Raghu_Kalluri
SMS	T cells 6:Raghu_Kalluri
HNRNPAB	T cells 6:Raghu_Kalluri
PYCARD	T cells 6:Raghu_Kalluri
HNRNPA1	T cells 6:Raghu_Kalluri
ASS1	T cells 6:Raghu_Kalluri
COX7A2	T cells 6:Raghu_Kalluri
COX5B	T cells 6:Raghu_Kalluri
NONO	T cells 6:Raghu_Kalluri
LEPROTL1	T cells 6:Raghu_Kalluri
PPP1CC	T cells 6:Raghu_Kalluri
PRELID1	T cells 6:Raghu_Kalluri
CBX3	T cells 6:Raghu_Kalluri
ARHGDIB	T cells 6:Raghu_Kalluri
DCTPP1	T cells 6:Raghu_Kalluri
SMCO4	T cells 6:Raghu_Kalluri
RPL41	T cells 6:Raghu_Kalluri
PSIP1	T cells 6:Raghu_Kalluri
SERBP1	T cells 6:Raghu_Kalluri
TMSB4X	T cells 6:Raghu_Kalluri
1810037I17RIK	T cells 6:Raghu_Kalluri
ATP5G3	T cells 6:Raghu_Kalluri
CNN2	T cells 6:Raghu_Kalluri
0610010K14RIK	T cells 6:Raghu_Kalluri
DTYMK	T cells 6:Raghu_Kalluri
UQCR10	T cells 6:Raghu_Kalluri
ATP5K	T cells 6:Raghu_Kalluri
NDUFA4	T cells 6:Raghu_Kalluri
GLTP	T cells 6:Raghu_Kalluri
MAGOH	T cells 6:Raghu_Kalluri
PPP1CA	T cells 6:Raghu_Kalluri
TMSB10	T cells 6:Raghu_Kalluri
CTCF	T cells 6:Raghu_Kalluri
COX5A	T cells 6:Raghu_Kalluri
CLIC1	T cells 6:Raghu_Kalluri
SRSF2	T cells 6:Raghu_Kalluri
COX7C	T cells 6:Raghu_Kalluri
PTPRCAP	T cells 6:Raghu_Kalluri
PGK1	T cells 6:Raghu_Kalluri
NPM1	T cells 6:Raghu_Kalluri
CORO1A	T cells 6:Raghu_Kalluri
HSPA8	T cells 6:Raghu_Kalluri
HSP90AA1	T cells 6:Raghu_Kalluri
GIMAP5	T cells 6:Raghu_Kalluri
SLC9A3R1	T cells 6:Raghu_Kalluri
TMA7	T cells 6:Raghu_Kalluri
CALM2	T cells 6:Raghu_Kalluri
AURKAIP1	T cells 6:Raghu_Kalluri
HNRNPA2B1	T cells 6:Raghu_Kalluri
LGALS1	T cells 6:Raghu_Kalluri
RBM38	T cells 6:Raghu_Kalluri
HDGF	T cells 6:Raghu_Kalluri
EIF1AX	T cells 6:Raghu_Kalluri
RPSA	T cells 6:Raghu_Kalluri
CD48	T cells 6:Raghu_Kalluri
RFC2	T cells 6:Raghu_Kalluri
NKG7	T cells 6:Raghu_Kalluri
COX6C	T cells 6:Raghu_Kalluri
LDHA	T cells 6:Raghu_Kalluri
CYCS	T cells 6:Raghu_Kalluri
RPLP0	T cells 6:Raghu_Kalluri
43714	T cells 6:Raghu_Kalluri
DAZAP1	T cells 6:Raghu_Kalluri
SUMO1	T cells 6:Raghu_Kalluri
SSNA1	T cells 6:Raghu_Kalluri
SET	T cells 6:Raghu_Kalluri
LIMD2	T cells 6:Raghu_Kalluri
UBE2L3	T cells 6:Raghu_Kalluri
RBBP7	T cells 6:Raghu_Kalluri
IMPDH2	T cells 6:Raghu_Kalluri
COX8A	T cells 6:Raghu_Kalluri
FUNDC2	T cells 6:Raghu_Kalluri
RAP1A	T cells 6:Raghu_Kalluri
H2-T22	T cells 6:Raghu_Kalluri
CENPX	T cells 6:Raghu_Kalluri
SNRPB	T cells 6:Raghu_Kalluri
NDUFC2	T cells 6:Raghu_Kalluri
RPS2	T cells 6:Raghu_Kalluri
PABPC1	T cells 6:Raghu_Kalluri
AP2S1	T cells 6:Raghu_Kalluri
ATP5J2	T cells 6:Raghu_Kalluri
SRSF7	T cells 6:Raghu_Kalluri
IFI27L2A	T cells 6:Raghu_Kalluri
MINOS1	T cells 6:Raghu_Kalluri
CDK2AP2	T cells 6:Raghu_Kalluri
PKP3	T cells 6:Raghu_Kalluri
MAF	T cells 6:Raghu_Kalluri
ATP5H	T cells 6:Raghu_Kalluri
PRDX1	T cells 6:Raghu_Kalluri
ANP32A	T cells 6:Raghu_Kalluri
SF3B5	T cells 6:Raghu_Kalluri
SNRPD2	T cells 6:Raghu_Kalluri
PSMB8	T cells 6:Raghu_Kalluri
NPM3	T cells 6:Raghu_Kalluri
GIMAP3	T cells 6:Raghu_Kalluri
S100A10	T cells 6:Raghu_Kalluri
UBE2N	T cells 6:Raghu_Kalluri
BIN2	T cells 6:Raghu_Kalluri
ARF5	T cells 6:Raghu_Kalluri
CAPZA1	T cells 6:Raghu_Kalluri
SUB1	T cells 6:Raghu_Kalluri
UBALD2	T cells 6:Raghu_Kalluri
RPL28	T cells 6:Raghu_Kalluri
TOMM22	T cells 6:Raghu_Kalluri
ITGB7	T cells 6:Raghu_Kalluri
UBE2I	T cells 6:Raghu_Kalluri
GLRX	T cells 6:Raghu_Kalluri
CMTM7	T cells 6:Raghu_Kalluri
HSP90AB1	T cells 6:Raghu_Kalluri
PDAP1	T cells 6:Raghu_Kalluri
HNRNPF	T cells 6:Raghu_Kalluri
CDK4	T cells 6:Raghu_Kalluri
COX17	T cells 6:Raghu_Kalluri
SNU13	T cells 6:Raghu_Kalluri
SF3B6	T cells 6:Raghu_Kalluri
COX6B1	T cells 6:Raghu_Kalluri
H2-Q7	T cells 6:Raghu_Kalluri
CTBP1	T cells 6:Raghu_Kalluri
DNAJC15	T cells 6:Raghu_Kalluri
ATP5E	T cells 6:Raghu_Kalluri
ATP5F1	T cells 6:Raghu_Kalluri
NDUFB7	T cells 6:Raghu_Kalluri
PCBP2	T cells 6:Raghu_Kalluri
43715	T cells 6:Raghu_Kalluri
PSMA4	T cells 6:Raghu_Kalluri
COX6A1	T cells 6:Raghu_Kalluri
NDUFA3	T cells 6:Raghu_Kalluri
TPM3	T cells 6:Raghu_Kalluri
CCND3	T cells 6:Raghu_Kalluri
RPL22L1	T cells 6:Raghu_Kalluri
ARPP19	T cells 6:Raghu_Kalluri
NHP2	T cells 6:Raghu_Kalluri
CD2	T cells 6:Raghu_Kalluri
ELOB	T cells 6:Raghu_Kalluri
TAGLN2	T cells 6:Raghu_Kalluri
ATP5C1	T cells 6:Raghu_Kalluri
H3F3B	T cells 6:Raghu_Kalluri
NCL	T cells 6:Raghu_Kalluri
XIST	T cells 6:Raghu_Kalluri
ATP5B	T cells 6:Raghu_Kalluri
COX7B	T cells 6:Raghu_Kalluri
ACTR3	T cells 6:Raghu_Kalluri
UBB	T cells 6:Raghu_Kalluri
BTF3	T cells 6:Raghu_Kalluri
NME1	T cells 6:Raghu_Kalluri
EIF5A	T cells 6:Raghu_Kalluri
TMEM14C	T cells 6:Raghu_Kalluri
SEC11C	T cells 6:Raghu_Kalluri
REEP5	T cells 6:Raghu_Kalluri
MIF	T cells 6:Raghu_Kalluri
PSMA2	T cells 6:Raghu_Kalluri
2010107E04RIK	T cells 6:Raghu_Kalluri
USMG5	T cells 6:Raghu_Kalluri
SELPLG	T cells 6:Raghu_Kalluri
GM10260	T cells 6:Raghu_Kalluri
MYL12A	T cells 6:Raghu_Kalluri
SH3BGRL3	T cells 6:Raghu_Kalluri
CD52	T cells 6:Raghu_Kalluri
GMFG	T cells 6:Raghu_Kalluri
EMP3	T cells 6:Raghu_Kalluri
RGS10	T cells 6:Raghu_Kalluri
CD8B1	T cells 6:Raghu_Kalluri
B2M	T cells 6:Raghu_Kalluri
HSPE1	T cells 6:Raghu_Kalluri
FSCN1 	Activated DC:Zhang 2021
BIRC3 	Activated DC:Zhang 2021
LAMP3 	Activated DC:Zhang 2021
CCL19 	Activated DC:Zhang 2021
LAD1 	Activated DC:Zhang 2021
MARCKS 	Activated DC:Zhang 2021
TNFAIP2 	Activated DC:Zhang 2021
CCR7 	Activated DC:Zhang 2021
CCL22 	Activated DC:Zhang 2021
MARCKSL1 	Activated DC:Zhang 2021
EBI3 	Activated DC:Zhang 2021
TNFRSF11B 	Activated DC:Zhang 2021
NUB1 	Activated DC:Zhang 2021
INSM1 	Activated DC:Zhang 2021
RAB9A 	Activated DC:Zhang 2021
LY75 	Activated DC:Zhang 2021
SIAH2 	Activated DC:Zhang 2021
POGLUT1 	Activated DC:Zhang 2021
KDM2B 	Activated DC:Zhang 2021
MGLL 	Activated DC:Zhang 2021
TXN 	Activated DC:Zhang 2021
MLLT6 	Activated DC:Zhang 2021
KIF2A 	Activated DC:Zhang 2021
GRSF1 	Activated DC:Zhang 2021
FAM49A 	Activated DC:Zhang 2021
PLEKHG1 	Activated DC:Zhang 2021
SOCS2 	Activated DC:Zhang 2021
RFTN1 	Activated DC:Zhang 2021
AC009812.4 	Activated DC:Zhang 2021
BMP2K 	Activated DC:Zhang 2021
NAV1 	Activated DC:Zhang 2021
IL7R 	Activated DC:Zhang 2021
ID2 	Activated DC:Zhang 2021
CCL17 	Activated DC:Zhang 2021
PPP1R9B 	Activated DC:Zhang 2021
NRP2 	Activated DC:Zhang 2021
TUBB6 	Activated DC:Zhang 2021
ARNTL2 	Activated DC:Zhang 2021
UVRAG 	Activated DC:Zhang 2021
TXNDC11 	Activated DC:Zhang 2021
MREG 	Activated DC:Zhang 2021
BTG1 	Activated DC:Zhang 2021
NDE1 	Activated DC:Zhang 2021
SPG11 	Activated DC:Zhang 2021
IL32 	Activated DC:Zhang 2021
ERICH1 	Activated DC:Zhang 2021
TBC1D4 	Activated DC:Zhang 2021
NFKB1 	Activated DC:Zhang 2021
GCSAM 	Activated DC:Zhang 2021
BZW1 	Activated DC:Zhang 2021
CXCR4	C01_cDC2_CXCR4hi:Zhang 2021
SARAF	C01_cDC2_CXCR4hi:Zhang 2021
RPS14	C01_cDC2_CXCR4hi:Zhang 2021
CREM	C01_cDC2_CXCR4hi:Zhang 2021
RPS10	C01_cDC2_CXCR4hi:Zhang 2021
RPS23	C01_cDC2_CXCR4hi:Zhang 2021
C1orf162	C01_cDC2_CXCR4hi:Zhang 2021
SMAP2	C01_cDC2_CXCR4hi:Zhang 2021
CEBPD	C01_cDC2_CXCR4hi:Zhang 2021
HLA-DPB1	C01_cDC2_CXCR4hi:Zhang 2021
RPL18A	C01_cDC2_CXCR4hi:Zhang 2021
FCER1A	C01_cDC2_CXCR4hi:Zhang 2021
DUSP4	C01_cDC2_CXCR4hi:Zhang 2021
RPS7	C01_cDC2_CXCR4hi:Zhang 2021
RPL13	C01_cDC2_CXCR4hi:Zhang 2021
RPS18	C01_cDC2_CXCR4hi:Zhang 2021
EZR	C01_cDC2_CXCR4hi:Zhang 2021
RNASE6	C01_cDC2_CXCR4hi:Zhang 2021
HERPUD1	C01_cDC2_CXCR4hi:Zhang 2021
RPS2	C01_cDC2_CXCR4hi:Zhang 2021
RPL26	C01_cDC2_CXCR4hi:Zhang 2021
EEF1B2	C01_cDC2_CXCR4hi:Zhang 2021
RPL32	C01_cDC2_CXCR4hi:Zhang 2021
RPL10	C01_cDC2_CXCR4hi:Zhang 2021
RPL5	C01_cDC2_CXCR4hi:Zhang 2021
RPL30	C01_cDC2_CXCR4hi:Zhang 2021
RPL29	C01_cDC2_CXCR4hi:Zhang 2021
RPS12	C01_cDC2_CXCR4hi:Zhang 2021
EEF1A1	C01_cDC2_CXCR4hi:Zhang 2021
RPL11	C01_cDC2_CXCR4hi:Zhang 2021
RPL18	C01_cDC2_CXCR4hi:Zhang 2021
RPL8	C01_cDC2_CXCR4hi:Zhang 2021
RPL19	C01_cDC2_CXCR4hi:Zhang 2021
RPS6	C01_cDC2_CXCR4hi:Zhang 2021
RPS16	C01_cDC2_CXCR4hi:Zhang 2021
RPL10A	C01_cDC2_CXCR4hi:Zhang 2021
ARL4C	C01_cDC2_CXCR4hi:Zhang 2021
RPS5	C01_cDC2_CXCR4hi:Zhang 2021
RPS3	C01_cDC2_CXCR4hi:Zhang 2021
PABPC1	C01_cDC2_CXCR4hi:Zhang 2021
AKR1C3	C01_cDC2_CXCR4hi:Zhang 2021
ENHO	C01_cDC2_CXCR4hi:Zhang 2021
INSIG1	C01_cDC2_CXCR4hi:Zhang 2021
MAT2A	C01_cDC2_CXCR4hi:Zhang 2021
HBEGF	C01_cDC2_CXCR4hi:Zhang 2021
SATB1	C01_cDC2_CXCR4hi:Zhang 2021
EEF1G	C01_cDC2_CXCR4hi:Zhang 2021
CXCL16	C01_cDC2_CXCR4hi:Zhang 2021
RPS9	C01_cDC2_CXCR4hi:Zhang 2021
RPS26	C01_cDC2_CXCR4hi:Zhang 2021
RPL3	C01_cDC2_CXCR4hi:Zhang 2021
SLC25A3	C01_cDC2_CXCR4hi:Zhang 2021
LGMN	C01_cDC2_CXCR4hi:Zhang 2021
RPS24	C01_cDC2_CXCR4hi:Zhang 2021
RPS8	C01_cDC2_CXCR4hi:Zhang 2021
RPL24	C01_cDC2_CXCR4hi:Zhang 2021
TUBA1A	C01_cDC2_CXCR4hi:Zhang 2021
RPS15A	C01_cDC2_CXCR4hi:Zhang 2021
RPS27A	C01_cDC2_CXCR4hi:Zhang 2021
RGS2	C01_cDC2_CXCR4hi:Zhang 2021
RPLP0	C01_cDC2_CXCR4hi:Zhang 2021
RPL23A	C01_cDC2_CXCR4hi:Zhang 2021
RNF149	C01_cDC2_CXCR4hi:Zhang 2021
RPS4Y1	C01_cDC2_CXCR4hi:Zhang 2021
RPS13	C01_cDC2_CXCR4hi:Zhang 2021
AREG	C01_cDC2_CXCR4hi:Zhang 2021
EIF3L	C01_cDC2_CXCR4hi:Zhang 2021
YPEL5	C01_cDC2_CXCR4hi:Zhang 2021
RPL6	C01_cDC2_CXCR4hi:Zhang 2021
RPS25	C01_cDC2_CXCR4hi:Zhang 2021
SH3TC1	C01_cDC2_CXCR4hi:Zhang 2021
BTF3	C01_cDC2_CXCR4hi:Zhang 2021
RPLP1	C01_cDC2_CXCR4hi:Zhang 2021
CST3	C01_cDC2_CXCR4hi:Zhang 2021
BIN1	C01_cDC2_CXCR4hi:Zhang 2021
EIF2AK4	C01_cDC2_CXCR4hi:Zhang 2021
SGK1	C01_cDC2_CXCR4hi:Zhang 2021
ISG20	C01_cDC2_CXCR4hi:Zhang 2021
ZNF331	C01_cDC2_CXCR4hi:Zhang 2021
GABARAPL1	C01_cDC2_CXCR4hi:Zhang 2021
RPL4	C01_cDC2_CXCR4hi:Zhang 2021
NACA	C01_cDC2_CXCR4hi:Zhang 2021
HLA-DRB5	C01_cDC2_CXCR4hi:Zhang 2021
AKAP13	C01_cDC2_CXCR4hi:Zhang 2021
FAU	C01_cDC2_CXCR4hi:Zhang 2021
RPL7A	C01_cDC2_CXCR4hi:Zhang 2021
RPLP2	C01_cDC2_CXCR4hi:Zhang 2021
ATP1B3	C01_cDC2_CXCR4hi:Zhang 2021
SPIB	C01_cDC2_CXCR4hi:Zhang 2021
TPT1	C01_cDC2_CXCR4hi:Zhang 2021
FBXO34	C01_cDC2_CXCR4hi:Zhang 2021
GNB2L1	C01_cDC2_CXCR4hi:Zhang 2021
RPL13A	C01_cDC2_CXCR4hi:Zhang 2021
RILPL2	C01_cDC2_CXCR4hi:Zhang 2021
LSP1	C01_cDC2_CXCR4hi:Zhang 2021
IL1R2	C01_cDC2_CXCR4hi:Zhang 2021
RPL17	C01_cDC2_CXCR4hi:Zhang 2021
AC090498.1	C01_cDC2_CXCR4hi:Zhang 2021
RIN3	C01_cDC2_CXCR4hi:Zhang 2021
NET1	C01_cDC2_CXCR4hi:Zhang 2021
CD1A	C02_cDC2_CD1A:Zhang 2021
S100B	C02_cDC2_CD1A:Zhang 2021
ACTB	C02_cDC2_CD1A:Zhang 2021
PFN1	C02_cDC2_CD1A:Zhang 2021
LTB	C02_cDC2_CD1A:Zhang 2021
GSN	C02_cDC2_CD1A:Zhang 2021
SPI1	C02_cDC2_CD1A:Zhang 2021
SYNGR2	C02_cDC2_CD1A:Zhang 2021
ACTG1	C02_cDC2_CD1A:Zhang 2021
ARPC2	C02_cDC2_CD1A:Zhang 2021
LCP1	C02_cDC2_CD1A:Zhang 2021
UCP2	C02_cDC2_CD1A:Zhang 2021
MIF	C02_cDC2_CD1A:Zhang 2021
TPI1	C02_cDC2_CD1A:Zhang 2021
MYL12A	C02_cDC2_CD1A:Zhang 2021
ACTR3	C02_cDC2_CD1A:Zhang 2021
CFL1	C02_cDC2_CD1A:Zhang 2021
PKM	C02_cDC2_CD1A:Zhang 2021
LST1	C02_cDC2_CD1A:Zhang 2021
TMSB10	C02_cDC2_CD1A:Zhang 2021
CD207	C02_cDC2_CD1A:Zhang 2021
IL2RG	C02_cDC2_CD1A:Zhang 2021
SERF2	C02_cDC2_CD1A:Zhang 2021
SMCO4	C02_cDC2_CD1A:Zhang 2021
COTL1	C02_cDC2_CD1A:Zhang 2021
CAPZB	C02_cDC2_CD1A:Zhang 2021
GAPDH	C02_cDC2_CD1A:Zhang 2021
ALOX5AP	C02_cDC2_CD1A:Zhang 2021
TUBA1B	C02_cDC2_CD1A:Zhang 2021
PRR13	C02_cDC2_CD1A:Zhang 2021
ALDOA	C02_cDC2_CD1A:Zhang 2021
HINT1	C02_cDC2_CD1A:Zhang 2021
