Genes	Subtype
NPM1	T cells 6:Raghu_Kalluri
CORO1A	T cells 6:Raghu_Kalluri
HSPA8	T cells 6:Raghu_Kalluri
HSP90AA1	T cells 6:Raghu_Kalluri
GIMAP5	T cells 6:Raghu_Kalluri
SLC9A3R1	T cells 6:Raghu_Kalluri
TMA7	T cells 6:Raghu_Kalluri
CALM2	T cells 6:Raghu_Kalluri
AURKAIP1	T cells 6:Raghu_Kalluri
HNRNPA2B1	T cells 6:Raghu_Kalluri
LGALS1	T cells 6:Raghu_Kalluri
RBM38	T cells 6:Raghu_Kalluri
HDGF	T cells 6:Raghu_Kalluri
EIF1AX	T cells 6:Raghu_Kalluri
RPSA	T cells 6:Raghu_Kalluri
CD48	T cells 6:Raghu_Kalluri
RFC2	T cells 6:Raghu_Kalluri
NKG7	T cells 6:Raghu_Kalluri
COX6C	T cells 6:Raghu_Kalluri
LDHA	T cells 6:Raghu_Kalluri
CYCS	T cells 6:Raghu_Kalluri
RPLP0	T cells 6:Raghu_Kalluri
43714	T cells 6:Raghu_Kalluri
DAZAP1	T cells 6:Raghu_Kalluri
SUMO1	T cells 6:Raghu_Kalluri
SSNA1	T cells 6:Raghu_Kalluri
SET	T cells 6:Raghu_Kalluri
LIMD2	T cells 6:Raghu_Kalluri
UBE2L3	T cells 6:Raghu_Kalluri
RBBP7	T cells 6:Raghu_Kalluri
IMPDH2	T cells 6:Raghu_Kalluri
COX8A	T cells 6:Raghu_Kalluri
FUNDC2	T cells 6:Raghu_Kalluri
RAP1A	T cells 6:Raghu_Kalluri
H2-T22	T cells 6:Raghu_Kalluri
CENPX	T cells 6:Raghu_Kalluri
SNRPB	T cells 6:Raghu_Kalluri
NDUFC2	T cells 6:Raghu_Kalluri
RPS2	T cells 6:Raghu_Kalluri
PABPC1	T cells 6:Raghu_Kalluri
AP2S1	T cells 6:Raghu_Kalluri
ATP5J2	T cells 6:Raghu_Kalluri
SRSF7	T cells 6:Raghu_Kalluri
IFI27L2A	T cells 6:Raghu_Kalluri
MINOS1	T cells 6:Raghu_Kalluri
CDK2AP2	T cells 6:Raghu_Kalluri
PKP3	T cells 6:Raghu_Kalluri
MAF	T cells 6:Raghu_Kalluri
ATP5H	T cells 6:Raghu_Kalluri
PRDX1	T cells 6:Raghu_Kalluri
ANP32A	T cells 6:Raghu_Kalluri
SF3B5	T cells 6:Raghu_Kalluri
SNRPD2	T cells 6:Raghu_Kalluri
PSMB8	T cells 6:Raghu_Kalluri
NPM3	T cells 6:Raghu_Kalluri
GIMAP3	T cells 6:Raghu_Kalluri
S100A10	T cells 6:Raghu_Kalluri
UBE2N	T cells 6:Raghu_Kalluri
BIN2	T cells 6:Raghu_Kalluri
ARF5	T cells 6:Raghu_Kalluri
CAPZA1	T cells 6:Raghu_Kalluri
SUB1	T cells 6:Raghu_Kalluri
UBALD2	T cells 6:Raghu_Kalluri
RPL28	T cells 6:Raghu_Kalluri
TOMM22	T cells 6:Raghu_Kalluri
ITGB7	T cells 6:Raghu_Kalluri
UBE2I	T cells 6:Raghu_Kalluri
GLRX	T cells 6:Raghu_Kalluri
CMTM7	T cells 6:Raghu_Kalluri
HSP90AB1	T cells 6:Raghu_Kalluri
PDAP1	T cells 6:Raghu_Kalluri
HNRNPF	T cells 6:Raghu_Kalluri
CDK4	T cells 6:Raghu_Kalluri
COX17	T cells 6:Raghu_Kalluri
SNU13	T cells 6:Raghu_Kalluri
SF3B6	T cells 6:Raghu_Kalluri
COX6B1	T cells 6:Raghu_Kalluri
H2-Q7	T cells 6:Raghu_Kalluri
CTBP1	T cells 6:Raghu_Kalluri
DNAJC15	T cells 6:Raghu_Kalluri
ATP5E	T cells 6:Raghu_Kalluri
ATP5F1	T cells 6:Raghu_Kalluri
NDUFB7	T cells 6:Raghu_Kalluri
PCBP2	T cells 6:Raghu_Kalluri
43715	T cells 6:Raghu_Kalluri
PSMA4	T cells 6:Raghu_Kalluri
COX6A1	T cells 6:Raghu_Kalluri
NDUFA3	T cells 6:Raghu_Kalluri
TPM3	T cells 6:Raghu_Kalluri
CCND3	T cells 6:Raghu_Kalluri
RPL22L1	T cells 6:Raghu_Kalluri
ARPP19	T cells 6:Raghu_Kalluri
NHP2	T cells 6:Raghu_Kalluri
CD2	T cells 6:Raghu_Kalluri
ELOB	T cells 6:Raghu_Kalluri
TAGLN2	T cells 6:Raghu_Kalluri
ATP5C1	T cells 6:Raghu_Kalluri
H3F3B	T cells 6:Raghu_Kalluri
NCL	T cells 6:Raghu_Kalluri
XIST	T cells 6:Raghu_Kalluri
ATP5B	T cells 6:Raghu_Kalluri
COX7B	T cells 6:Raghu_Kalluri
ACTR3	T cells 6:Raghu_Kalluri
UBB	T cells 6:Raghu_Kalluri
BTF3	T cells 6:Raghu_Kalluri
NME1	T cells 6:Raghu_Kalluri
EIF5A	T cells 6:Raghu_Kalluri
TMEM14C	T cells 6:Raghu_Kalluri
SEC11C	T cells 6:Raghu_Kalluri
REEP5	T cells 6:Raghu_Kalluri
MIF	T cells 6:Raghu_Kalluri
PSMA2	T cells 6:Raghu_Kalluri
2010107E04RIK	T cells 6:Raghu_Kalluri
USMG5	T cells 6:Raghu_Kalluri
SELPLG	T cells 6:Raghu_Kalluri
GM10260	T cells 6:Raghu_Kalluri
MYL12A	T cells 6:Raghu_Kalluri
SH3BGRL3	T cells 6:Raghu_Kalluri
CD52	T cells 6:Raghu_Kalluri
GMFG	T cells 6:Raghu_Kalluri
EMP3	T cells 6:Raghu_Kalluri
RGS10	T cells 6:Raghu_Kalluri
CD8B1	T cells 6:Raghu_Kalluri
B2M	T cells 6:Raghu_Kalluri
HSPE1	T cells 6:Raghu_Kalluri
ACTA2	Pericytes:Raghu_Kalluri
TAGLN	Pericytes:Raghu_Kalluri
MYL9	Pericytes:Raghu_Kalluri
RGS5	Pericytes:Raghu_Kalluri
MUSTN1	Pericytes:Raghu_Kalluri
GM13889	Pericytes:Raghu_Kalluri
NDUFA4L2	Pericytes:Raghu_Kalluri
MYLK	Pericytes:Raghu_Kalluri
DES	Pericytes:Raghu_Kalluri
HIGD1B	Pericytes:Raghu_Kalluri
MYH11	Pericytes:Raghu_Kalluri
SNCG	Pericytes:Raghu_Kalluri
COX4I2	Pericytes:Raghu_Kalluri
PPP1R14A	Pericytes:Raghu_Kalluri
ASPN	Pericytes:Raghu_Kalluri
NOTCH3	Pericytes:Raghu_Kalluri
GJA4	Pericytes:Raghu_Kalluri
EPAS1	Pericytes:Raghu_Kalluri
MCAM	Pericytes:Raghu_Kalluri
RGS4	Pericytes:Raghu_Kalluri
RASD1	Pericytes:Raghu_Kalluri
NRIP2	Pericytes:Raghu_Kalluri
HSPB2	Pericytes:Raghu_Kalluri
ATP1B2	Pericytes:Raghu_Kalluri
PCP4L1	Pericytes:Raghu_Kalluri
PDE3A	Pericytes:Raghu_Kalluri
GM13861	Pericytes:Raghu_Kalluri
ABCC9	Pericytes:Raghu_Kalluri
GUCY1A1	Pericytes:Raghu_Kalluri
LMOD1	Pericytes:Raghu_Kalluri
RCAN2	Pericytes:Raghu_Kalluri
PDLIM3	Pericytes:Raghu_Kalluri
GUCY1B1	Pericytes:Raghu_Kalluri
GJC1	Pericytes:Raghu_Kalluri
RASL12	Pericytes:Raghu_Kalluri
PGF	Pericytes:Raghu_Kalluri
HRCT1	Pericytes:Raghu_Kalluri
ITGA7	Pericytes:Raghu_Kalluri
HEY2	Pericytes:Raghu_Kalluri
TUSC5	Pericytes:Raghu_Kalluri
43712	Pericytes:Raghu_Kalluri
AOC3	Pericytes:Raghu_Kalluri
GNG11	Pericytes:Raghu_Kalluri
SPARCL1	Pericytes:Raghu_Kalluri
NEXN	Pericytes:Raghu_Kalluri
FBXL22	Pericytes:Raghu_Kalluri
KCNJ8	Pericytes:Raghu_Kalluri
ITGA1	Pericytes:Raghu_Kalluri
SYNPO2	Pericytes:Raghu_Kalluri
SORBS1	Pericytes:Raghu_Kalluri
ESAM	Pericytes:Raghu_Kalluri
KCNE4	Pericytes:Raghu_Kalluri
S1PR3	Pericytes:Raghu_Kalluri
MAP3K20	Pericytes:Raghu_Kalluri
IGFBP5	Pericytes:Raghu_Kalluri
APOLD1	Pericytes:Raghu_Kalluri
PDE5A	Pericytes:Raghu_Kalluri
BCR	Pericytes:Raghu_Kalluri
NES	Pericytes:Raghu_Kalluri
RASL11A	Pericytes:Raghu_Kalluri
FOXS1	Pericytes:Raghu_Kalluri
TPM2	Pericytes:Raghu_Kalluri
CSPG4	Pericytes:Raghu_Kalluri
ARHGEF17	Pericytes:Raghu_Kalluri
PDGFRB	Pericytes:Raghu_Kalluri
SERPINE2	Pericytes:Raghu_Kalluri
CRIP2	Pericytes:Raghu_Kalluri
NRARP	Pericytes:Raghu_Kalluri
FXYD1	Pericytes:Raghu_Kalluri
PDE1A	Pericytes:Raghu_Kalluri
CRYAB	Pericytes:Raghu_Kalluri
BGN	Pericytes:Raghu_Kalluri
NR2F2	Pericytes:Raghu_Kalluri
RARRES2	Pericytes:Raghu_Kalluri
PARM1	Pericytes:Raghu_Kalluri
PDGFA	Pericytes:Raghu_Kalluri
TGFB1I1	Pericytes:Raghu_Kalluri
NKD1	Pericytes:Raghu_Kalluri
TINAGL1	Pericytes:Raghu_Kalluri
IL34	Pericytes:Raghu_Kalluri
ARHGEF25	Pericytes:Raghu_Kalluri
FABP4	Pericytes:Raghu_Kalluri
NDRG2	Pericytes:Raghu_Kalluri
CALD1	Pericytes:Raghu_Kalluri
EDNRA	Pericytes:Raghu_Kalluri
COL18A1	Pericytes:Raghu_Kalluri
TNS1	Pericytes:Raghu_Kalluri
LHFP	Pericytes:Raghu_Kalluri
CACNA2D1	Pericytes:Raghu_Kalluri
DLC1	Pericytes:Raghu_Kalluri
MFGE8	Pericytes:Raghu_Kalluri
LAMB2	Pericytes:Raghu_Kalluri
ANO1	Pericytes:Raghu_Kalluri
HSPB1	Pericytes:Raghu_Kalluri
RHOJ	Pericytes:Raghu_Kalluri
SPARC	Pericytes:Raghu_Kalluri
IGFBP7	Pericytes:Raghu_Kalluri
AMIGO2	Pericytes:Raghu_Kalluri
BCAM	Pericytes:Raghu_Kalluri
WTIP	Pericytes:Raghu_Kalluri
MYO1B	Pericytes:Raghu_Kalluri
CAVIN3	Pericytes:Raghu_Kalluri
LGALSL	Pericytes:Raghu_Kalluri
TPM1	Pericytes:Raghu_Kalluri
SERPING1	Pericytes:Raghu_Kalluri
PLS3	Pericytes:Raghu_Kalluri
KITL	Pericytes:Raghu_Kalluri
TIMP3	Pericytes:Raghu_Kalluri
ADAMTS1	Pericytes:Raghu_Kalluri
LRRC32	Pericytes:Raghu_Kalluri
NBL1	Pericytes:Raghu_Kalluri
MAP1LC3A	Pericytes:Raghu_Kalluri
FHL1	Pericytes:Raghu_Kalluri
COL4A2	Pericytes:Raghu_Kalluri
OLFML2B	Pericytes:Raghu_Kalluri
COL4A1	Pericytes:Raghu_Kalluri
STBD1	Pericytes:Raghu_Kalluri
CRISPLD2	Pericytes:Raghu_Kalluri
JAG1	Pericytes:Raghu_Kalluri
ID3	Pericytes:Raghu_Kalluri
CD248	Pericytes:Raghu_Kalluri
MPRIP	Pericytes:Raghu_Kalluri
IFITM1	Pericytes:Raghu_Kalluri
ZC2HC1A	Pericytes:Raghu_Kalluri
CPE	Pericytes:Raghu_Kalluri
HTRA1	Pericytes:Raghu_Kalluri
FADS3	Pericytes:Raghu_Kalluri
SNHG18	Pericytes:Raghu_Kalluri
TM4SF1	Pericytes:Raghu_Kalluri
ACYP2	Pericytes:Raghu_Kalluri
CAVIN1	Pericytes:Raghu_Kalluri
TMEM38B	Pericytes:Raghu_Kalluri
FRY	Pericytes:Raghu_Kalluri
HES1	Pericytes:Raghu_Kalluri
PRSS23	Pericytes:Raghu_Kalluri
CTGF	Pericytes:Raghu_Kalluri
DNAJB4	Pericytes:Raghu_Kalluri
SORBS2	Pericytes:Raghu_Kalluri
PALLD	Pericytes:Raghu_Kalluri
SERPINH1	Pericytes:Raghu_Kalluri
CSRP1	Pericytes:Raghu_Kalluri
EHD2	Pericytes:Raghu_Kalluri
RBPMS	Pericytes:Raghu_Kalluri
CYR61	Pericytes:Raghu_Kalluri
LAMC1	Pericytes:Raghu_Kalluri
FBLIM1	Pericytes:Raghu_Kalluri
2010111I01RIK	Pericytes:Raghu_Kalluri
MGST3	Pericytes:Raghu_Kalluri
RGS16	Pericytes:Raghu_Kalluri
CD151	Pericytes:Raghu_Kalluri
THRA	Pericytes:Raghu_Kalluri
ENDOD1	Pericytes:Raghu_Kalluri
EDNRB	Pericytes:Raghu_Kalluri
MAGED2	Pericytes:Raghu_Kalluri
FILIP1L	Pericytes:Raghu_Kalluri
DTX3	Pericytes:Raghu_Kalluri
TSC22D1	Pericytes:Raghu_Kalluri
GAMT	Pericytes:Raghu_Kalluri
SELENOM	Pericytes:Raghu_Kalluri
C1S1	Pericytes:Raghu_Kalluri
SDC2	Pericytes:Raghu_Kalluri
GPX8	Pericytes:Raghu_Kalluri
IFT43	Pericytes:Raghu_Kalluri
CYSTM1	Pericytes:Raghu_Kalluri
FERMT2	Pericytes:Raghu_Kalluri
FLNA	Pericytes:Raghu_Kalluri
GM14005	Pericytes:Raghu_Kalluri
POSTN	Pericytes:Raghu_Kalluri
ADAP2OS	Pericytes:Raghu_Kalluri
CAV1	Pericytes:Raghu_Kalluri
PARVA	Pericytes:Raghu_Kalluri
ENG	Pericytes:Raghu_Kalluri
MARVELD1	Pericytes:Raghu_Kalluri
TSPAN3	Pericytes:Raghu_Kalluri
PTP4A3	Pericytes:Raghu_Kalluri
CYGB	Pericytes:Raghu_Kalluri
OAZ2	Pericytes:Raghu_Kalluri
HOTAIRM1	Pericytes:Raghu_Kalluri
EMID1	Pericytes:Raghu_Kalluri
CRIM1	Pericytes:Raghu_Kalluri
KLF9	Pericytes:Raghu_Kalluri
ARHGEF7	Pericytes:Raghu_Kalluri
SLC11A1	Pericytes:Raghu_Kalluri
RHOB	Pericytes:Raghu_Kalluri
C1QTNF6	Pericytes:Raghu_Kalluri
RHOC	Pericytes:Raghu_Kalluri
CCL11	Pericytes:Raghu_Kalluri
SERPINE1	Pericytes:Raghu_Kalluri
LUZP1	Pericytes:Raghu_Kalluri
DSTN	Pericytes:Raghu_Kalluri
ZFHX3	Pericytes:Raghu_Kalluri
PDLIM7	Pericytes:Raghu_Kalluri
COL1A2	Pericytes:Raghu_Kalluri
ERRFI1	Pericytes:Raghu_Kalluri
PMP22	Pericytes:Raghu_Kalluri
COL6A3	Pericytes:Raghu_Kalluri
CAV2	Pericytes:Raghu_Kalluri
MYL6	Pericytes:Raghu_Kalluri
FHL2	Pericytes:Raghu_Kalluri
FSTL1	Pericytes:Raghu_Kalluri
PHLDA3	Pericytes:Raghu_Kalluri
HSPG2	Pericytes:Raghu_Kalluri
PJA2	Pericytes:Raghu_Kalluri
ADAMTS2	Pericytes:Raghu_Kalluri
PCOLCE	Pericytes:Raghu_Kalluri
RBMS3	Pericytes:Raghu_Kalluri
NUDT4	Pericytes:Raghu_Kalluri
NENF	Pericytes:Raghu_Kalluri
CRIP1	Pericytes:Raghu_Kalluri
ID1	Pericytes:Raghu_Kalluri
DDR2	Pericytes:Raghu_Kalluri
LPP	Pericytes:Raghu_Kalluri
GADD45G	Pericytes:Raghu_Kalluri
NID1	Pericytes:Raghu_Kalluri
SLMAP	Pericytes:Raghu_Kalluri
TNFRSF1A	Pericytes:Raghu_Kalluri
COL5A2	Pericytes:Raghu_Kalluri
ITGB1	Pericytes:Raghu_Kalluri
UTRN	Pericytes:Raghu_Kalluri
VCL	Pericytes:Raghu_Kalluri
LMNA	Pericytes:Raghu_Kalluri
ITGB5	Pericytes:Raghu_Kalluri
GSN	Pericytes:Raghu_Kalluri
RCN2	Pericytes:Raghu_Kalluri
RRAD	Pericytes:Raghu_Kalluri
CCDC80	Pericytes:Raghu_Kalluri
ACTN1	Pericytes:Raghu_Kalluri
TCIM	Pericytes:Raghu_Kalluri
TCEAL8	Pericytes:Raghu_Kalluri
NEDD4	Pericytes:Raghu_Kalluri
NCKAP1	Pericytes:Raghu_Kalluri
PRKACB	Pericytes:Raghu_Kalluri
MAP1B	Pericytes:Raghu_Kalluri
TGM2	Pericytes:Raghu_Kalluri
PTMS	Pericytes:Raghu_Kalluri
TUBA1A	Pericytes:Raghu_Kalluri
FOS	Pericytes:Raghu_Kalluri
RRAS	Pericytes:Raghu_Kalluri
ACTN4	Pericytes:Raghu_Kalluri
ZBTB20	Pericytes:Raghu_Kalluri
CSRP2	Pericytes:Raghu_Kalluri
MAGED1	Pericytes:Raghu_Kalluri
CD63	Pericytes:Raghu_Kalluri
DDAH2	Pericytes:Raghu_Kalluri
IFITM3	Pericytes:Raghu_Kalluri
SLC25A4	Pericytes:Raghu_Kalluri
EBF1	Pericytes:Raghu_Kalluri
B230219D22RIK	Pericytes:Raghu_Kalluri
PGRMC1	Pericytes:Raghu_Kalluri
ESYT2	Pericytes:Raghu_Kalluri
EFEMP2	Pericytes:Raghu_Kalluri
CEBPD	Pericytes:Raghu_Kalluri
TSPAN4	Pericytes:Raghu_Kalluri
FOSB	Pericytes:Raghu_Kalluri
DST	Pericytes:Raghu_Kalluri
PPP1R15A	Pericytes:Raghu_Kalluri
TSEN34	Pericytes:Raghu_Kalluri
LAPTM4A	Pericytes:Raghu_Kalluri
CYB5R3	Pericytes:Raghu_Kalluri
RCN3	Pericytes:Raghu_Kalluri
PRKAR1A	Pericytes:Raghu_Kalluri
FKBP9	Pericytes:Raghu_Kalluri
PHLDA1	Pericytes:Raghu_Kalluri
NFIA	Pericytes:Raghu_Kalluri
NR4A1	Pericytes:Raghu_Kalluri
GNAS	Pericytes:Raghu_Kalluri
CFL2	Pericytes:Raghu_Kalluri
CBX6	Pericytes:Raghu_Kalluri
IFITM2	Pericytes:Raghu_Kalluri
CAMK2N1	Pericytes:Raghu_Kalluri
CBFA2T3	Pericytes:Raghu_Kalluri
EGR1	Pericytes:Raghu_Kalluri
TPPP3	Pericytes:Raghu_Kalluri
DYNLL1	Pericytes:Raghu_Kalluri
GSTM1	Pericytes:Raghu_Kalluri
LRRC8A	Pericytes:Raghu_Kalluri
GPX3	Pericytes:Raghu_Kalluri
EVA1B	Pericytes:Raghu_Kalluri
MXRA8	Pericytes:Raghu_Kalluri
ATF3	Pericytes:Raghu_Kalluri
SPTBN1	Pericytes:Raghu_Kalluri
JUN	Pericytes:Raghu_Kalluri
SH3BGRL	Pericytes:Raghu_Kalluri
CALU	Pericytes:Raghu_Kalluri
MORF4L2	Pericytes:Raghu_Kalluri
FAM76A	Pericytes:Raghu_Kalluri
DYNLT3	Pericytes:Raghu_Kalluri
CEBPB	Pericytes:Raghu_Kalluri
CAMK1	Pericytes:Raghu_Kalluri
CD200	Pericytes:Raghu_Kalluri
PPIC	Pericytes:Raghu_Kalluri
LGALS1	Pericytes:Raghu_Kalluri
TESC	Pericytes:Raghu_Kalluri
COL1A1	Pericytes:Raghu_Kalluri
PPP1CB	Pericytes:Raghu_Kalluri
S100A6	Pericytes:Raghu_Kalluri
COL3A1	Pericytes:Raghu_Kalluri
HACD1	Pericytes:Raghu_Kalluri
HMGN3	Pericytes:Raghu_Kalluri
COL6A2	Pericytes:Raghu_Kalluri
MMP14	Pericytes:Raghu_Kalluri
43719	Pericytes:Raghu_Kalluri
AXL	Pericytes:Raghu_Kalluri
EID1	Pericytes:Raghu_Kalluri
SELENOW	Pericytes:Raghu_Kalluri
ATPIF1	Pericytes:Raghu_Kalluri
MGP	Pericytes:Raghu_Kalluri
PRRX1	Pericytes:Raghu_Kalluri
VIM	Pericytes:Raghu_Kalluri
NR4A2	Pericytes:Raghu_Kalluri
TSHZ2	Pericytes:Raghu_Kalluri
MYADM	Pericytes:Raghu_Kalluri
TCEAL9	Pericytes:Raghu_Kalluri
NAB1	Pericytes:Raghu_Kalluri
PTEN	Pericytes:Raghu_Kalluri
NFIB	Pericytes:Raghu_Kalluri
ATP2A2	Pericytes:Raghu_Kalluri
COX6C	Pericytes:Raghu_Kalluri
KCTD10	Pericytes:Raghu_Kalluri
APP	Pericytes:Raghu_Kalluri
MEF2C	Pericytes:Raghu_Kalluri
YWHAQ	Pericytes:Raghu_Kalluri
NBDY	Pericytes:Raghu_Kalluri
CALM2	Pericytes:Raghu_Kalluri
PDLIM1	Pericytes:Raghu_Kalluri
KLF7	Pericytes:Raghu_Kalluri
INPP4B	Pericytes:Raghu_Kalluri
RSU1	Pericytes:Raghu_Kalluri
LIMS1	Pericytes:Raghu_Kalluri
DUSP3	Pericytes:Raghu_Kalluri
ILK	Pericytes:Raghu_Kalluri
SOCS3	Pericytes:Raghu_Kalluri
ANXA1	Pericytes:Raghu_Kalluri
PDCL3	Pericytes:Raghu_Kalluri
DDIT4	Pericytes:Raghu_Kalluri
HSPA1A	Pericytes:Raghu_Kalluri
RASGRP2	Pericytes:Raghu_Kalluri
GADD45B	Pericytes:Raghu_Kalluri
SELENOF	Pericytes:Raghu_Kalluri
NPTN	Pericytes:Raghu_Kalluri
S100A11	Pericytes:Raghu_Kalluri
UBA2	Pericytes:Raghu_Kalluri
DUSP1	Pericytes:Raghu_Kalluri
MT-CYTB	Pericytes:Raghu_Kalluri
CTNNA1	Pericytes:Raghu_Kalluri
CFH	Pericytes:Raghu_Kalluri
PKIG	Pericytes:Raghu_Kalluri
CLIC4	Pericytes:Raghu_Kalluri
TMEM176B	Pericytes:Raghu_Kalluri
IL6ST	Pericytes:Raghu_Kalluri
GNA11	Pericytes:Raghu_Kalluri
PBXIP1	Pericytes:Raghu_Kalluri
MT-ND1	Pericytes:Raghu_Kalluri
CCDC107	Pericytes:Raghu_Kalluri
43715	Pericytes:Raghu_Kalluri
ROCK1	Pericytes:Raghu_Kalluri
ITM2B	Pericytes:Raghu_Kalluri
NDUFS5	Pericytes:Raghu_Kalluri
MOB2	Pericytes:Raghu_Kalluri
ZEB2	Pericytes:Raghu_Kalluri
NDUFA5	Pericytes:Raghu_Kalluri
CLTB	Pericytes:Raghu_Kalluri
CNN3	Pericytes:Raghu_Kalluri
HCFC1R1	Pericytes:Raghu_Kalluri
CD9	Pericytes:Raghu_Kalluri
MEG3	Pericytes:Raghu_Kalluri
JUNB	Pericytes:Raghu_Kalluri
RAMP1	Pericytes:Raghu_Kalluri
UBB	Pericytes:Raghu_Kalluri
MT-ND4	Pericytes:Raghu_Kalluri
RHEB	Pericytes:Raghu_Kalluri
CKAP4	Pericytes:Raghu_Kalluri
TPM4	Pericytes:Raghu_Kalluri
MBNL2	Pericytes:Raghu_Kalluri
UQCR11	Pericytes:Raghu_Kalluri
KLF4	Pericytes:Raghu_Kalluri
ISG15	Pericytes:Raghu_Kalluri
BTG2	Pericytes:Raghu_Kalluri
ECH1	Pericytes:Raghu_Kalluri
FAM162A	Pericytes:Raghu_Kalluri
MORF4L1	Pericytes:Raghu_Kalluri
CKB	Pericytes:Raghu_Kalluri
EIF1B	Pericytes:Raghu_Kalluri
ANXA5	Pericytes:Raghu_Kalluri
COX8A	Pericytes:Raghu_Kalluri
COX7A2	Pericytes:Raghu_Kalluri
PRDX4	Pericytes:Raghu_Kalluri
MALAT1	Pericytes:Raghu_Kalluri
CCND2	Pericytes:Raghu_Kalluri
GPX4	Pericytes:Raghu_Kalluri
PPP1R12A	Pericytes:Raghu_Kalluri
NDUFA11	Pericytes:Raghu_Kalluri
CD302	Pericytes:Raghu_Kalluri
NDUFB2	Pericytes:Raghu_Kalluri
CDKN1A	Pericytes:Raghu_Kalluri
TMEM176A	Pericytes:Raghu_Kalluri
FKBP1A	Pericytes:Raghu_Kalluri
NDUFC1	Pericytes:Raghu_Kalluri
MT-ATP6	Pericytes:Raghu_Kalluri
CETN3	Pericytes:Raghu_Kalluri
ESYT1	Pericytes:Raghu_Kalluri
UQCRB	Pericytes:Raghu_Kalluri
CD81	Pericytes:Raghu_Kalluri
DDX3X	Pericytes:Raghu_Kalluri
IFNGR2	Pericytes:Raghu_Kalluri
CYCS	Pericytes:Raghu_Kalluri
RAB18	Pericytes:Raghu_Kalluri
EIF4G2	Pericytes:Raghu_Kalluri
NDUFA12	Pericytes:Raghu_Kalluri
IGHM	Pericytes:Raghu_Kalluri
PSMB6	Pericytes:Raghu_Kalluri
SLC38A2	Pericytes:Raghu_Kalluri
LBH	Pericytes:Raghu_Kalluri
UQCR10	Pericytes:Raghu_Kalluri
SPOP	Pericytes:Raghu_Kalluri
MRFAP1	Pericytes:Raghu_Kalluri
TMEM256	Pericytes:Raghu_Kalluri
UQCRQ	Pericytes:Raghu_Kalluri
DYNLRB1	Pericytes:Raghu_Kalluri
MT-CO3	Pericytes:Raghu_Kalluri
JUND	Pericytes:Raghu_Kalluri
ZFP36	Pericytes:Raghu_Kalluri
EIF1	Pericytes:Raghu_Kalluri
TMEM59	Pericytes:Raghu_Kalluri
EMD	Pericytes:Raghu_Kalluri
AP2S1	Pericytes:Raghu_Kalluri
NDUFB9	Pericytes:Raghu_Kalluri
MAP1LC3B	Pericytes:Raghu_Kalluri
IFI27	Pericytes:Raghu_Kalluri
PPIB	Pericytes:Raghu_Kalluri
ANAPC11	Pericytes:Raghu_Kalluri
TXNDC17	Pericytes:Raghu_Kalluri
KLF2	Pericytes:Raghu_Kalluri
EIF4A2	Pericytes:Raghu_Kalluri
COX6A1	Pericytes:Raghu_Kalluri
THY1	Pericytes:Raghu_Kalluri
GNB2	Pericytes:Raghu_Kalluri
FN1	Pericytes:Raghu_Kalluri
SELENOK	Pericytes:Raghu_Kalluri
ALDOA	Pericytes:Raghu_Kalluri
ATP5K	Pericytes:Raghu_Kalluri
MARCKS	Pericytes:Raghu_Kalluri
MT-ND2	Pericytes:Raghu_Kalluri
GNB1	Pericytes:Raghu_Kalluri
UBXN1	Pericytes:Raghu_Kalluri
MT-ND3	Pericytes:Raghu_Kalluri
ATP5B	Pericytes:Raghu_Kalluri
CALM1	Pericytes:Raghu_Kalluri
ATP5J	Pericytes:Raghu_Kalluri
RPS27L	Pericytes:Raghu_Kalluri
ARF4	Pericytes:Raghu_Kalluri
MT-CO2	Pericytes:Raghu_Kalluri
MYL12A	Pericytes:Raghu_Kalluri
LY6A	aCAF:Raghu_Kalluri
LY6C1	aCAF:Raghu_Kalluri
CLEC3B	aCAF:Raghu_Kalluri
COL14A1	aCAF:Raghu_Kalluri
DPT	aCAF:Raghu_Kalluri
SFRP4	aCAF:Raghu_Kalluri
GSN	aCAF:Raghu_Kalluri
EFEMP1	aCAF:Raghu_Kalluri
OGN	aCAF:Raghu_Kalluri
PLPP3	aCAF:Raghu_Kalluri
TNXB	aCAF:Raghu_Kalluri
C3	aCAF:Raghu_Kalluri
RPS28	aCAF:Raghu_Kalluri
RPL35	aCAF:Raghu_Kalluri
RPL39	aCAF:Raghu_Kalluri
RPS29	aCAF:Raghu_Kalluri
C4B	aCAF:Raghu_Kalluri
RPL37A	aCAF:Raghu_Kalluri
FN1	aCAF:Raghu_Kalluri
IFI27L2A	aCAF:Raghu_Kalluri
RPL22L1	aCAF:Raghu_Kalluri
RPL38	aCAF:Raghu_Kalluri
VEGFD	aCAF:Raghu_Kalluri
IFI205	aCAF:Raghu_Kalluri
ACKR3	aCAF:Raghu_Kalluri
PCOLCE2	aCAF:Raghu_Kalluri
SFRP2	aCAF:Raghu_Kalluri
ADAMTS5	aCAF:Raghu_Kalluri
RPL41	aCAF:Raghu_Kalluri
CD248	aCAF:Raghu_Kalluri
SVEP1	aCAF:Raghu_Kalluri
RPS27	aCAF:Raghu_Kalluri
RPL37	aCAF:Raghu_Kalluri
LUM	aCAF:Raghu_Kalluri
SERF2	aCAF:Raghu_Kalluri
TPPP3	aCAF:Raghu_Kalluri
DDR2	aCAF:Raghu_Kalluri
